subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating
63;4;16;5.0;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Crow 2.jpg;0.2560000000000001;-1;-1;1;1;0.008;6
63;5;1;5.0;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Car 2.jpg;0.2480000000000001;-1;-1;1;1;0.008;6
63;5;2;2.5;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Rocks 2.jpg;0.02399999999999998;1;1;15;15;0.001;1
63;5;3;5.0;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Keys 1.jpg;0.2400000000000001;-1;-1;1;1;0.008;6
63;5;4;5.0;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Drink 2.jpg;0.2320000000000001;-1;-1;1;1;0.008;6
63;5;5;5.0;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Destruction 9.jpg;0.2240000000000001;-1;-1;1;1;0.008;6
63;5;6;2.5;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Paper 5.jpg;0.02499999999999998;1;1;15;15;0.001;1
63;5;7;2.5;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Neutral pose 3.jpg;0.02599999999999998;1;1;15;15;0.001;1
63;5;8;2.5;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Bark 5.jpg;0.026999999999999982;1;1;15;15;0.001;1
63;5;9;2.5;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Neutral face 1.jpg;0.027999999999999983;1;1;15;15;0.001;1
63;5;10;5.0;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Prison 1.jpg;0.21600000000000008;-1;-1;1;1;0.008;6
63;5;11;2.5;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Skyscraper 1.jpg;0.028999999999999984;1;1;15;15;0.001;1
63;5;12;5.0;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Dirt 3.jpg;0.20800000000000007;-1;-1;1;1;0.008;6
63;5;13;5.0;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Neutral face 4.jpg;0.20000000000000007;-1;-1;1;1;0.008;6
63;5;14;2.5;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Railroad 1.jpg;0.029999999999999985;1;1;15;15;0.001;1
63;5;15;2.5;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Fire hydrant 1.jpg;0.030999999999999986;1;1;15;15;0.001;1
63;5;16;5.0;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Roofing 3.jpg;0.19200000000000006;-1;-1;1;1;0.008;6
