subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals; stepsize; pas_rating
7;3;15;pas_2;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Bored pose 1.jpg;0.138;-1;-1;1;0.004;5
7;3;16;pas_5;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Fence 1.jpg;0.178;1;1;4;0.001;4
7;4;1;pas_2;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Office supplies 3.jpg;0.134;-1;1;2;0.001;1
7;4;2;pas_5;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Skyscraper 1.jpg;0.179;1;-1;5;0.001;6
7;4;3;pas_2;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Pinecone 2.jpg;0.135;1;-1;3;0.001;5
7;4;4;pas_5;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Fence 3.jpg;0.178;-1;-1;5;0.001;5
7;4;5;pas_2;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Bed 1.jpg;0.134;-1;1;4;0.001;2
7;4;6;pas_5;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Prison 1.jpg;0.178;-1;1;6;0.0005;4
7;4;7;pas_5;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Car 2.jpg;0.1785;1;1;6;0.0005;5
7;4;8;pas_2;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Cups 2.jpg;0.135;1;-1;5;0.001;5
7;4;9;pas_5;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Barrels 1.jpg;0.1785;1;1;6;0.0005;4
7;4;10;pas_2;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Fire hydrant 4.jpg;0.134;-1;-1;5;0.001;4
7;4;11;pas_5;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Destruction 9.jpg;0.179;1;1;6;0.0005;5
7;4;12;pas_2;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Cardboard 2.jpg;0.133;-1;-1;5;0.001;5
7;4;13;pas_5;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Bored pose 1.jpg;0.179;1;1;6;0.0005;5
7;4;14;pas_2;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Bark 2.jpg;0.132;-1;-1;5;0.001;4
7;4;15;pas_5;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Paper 5.jpg;0.179;1;-1;7;0.0005;6
7;4;16;pas_2;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Roofing 3.jpg;0.131;-1;-1;5;0.001;3
7;5;1;pas_5;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Rocks 3.jpg;0.1785;-1;1;8;0.0005;3
7;5;2;pas_5;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Roofing 4.jpg;0.179;1;1;8;0.0005;5
7;5;3;pas_2;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Dirt 3.jpg;0.131;-1;-1;5;0.001;5
7;5;4;pas_5;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Rocks 2.jpg;0.179;1;1;8;0.0005;5
7;5;5;pas_2;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Office supplies 4.jpg;0.13;-1;1;6;0.0005;2
7;5;6;pas_2;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Roofing 2.jpg;0.1305;1;1;6;0.0005;2
7;5;7;pas_2;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Bark 5.jpg;0.131;1;-1;7;0.0005;4
7;5;8;pas_5;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Roofing 1.jpg;0.179;1;1;8;0.0005;5
7;5;9;pas_5;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Keys 1.jpg;0.179;1;1;8;0.0005;5
7;5;10;pas_2;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Drink 2.jpg;0.1305;-1;-1;7;0.0005;3
7;5;11;pas_5;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Keyboard 3.jpg;0.179;1;1;8;0.0005;5
7;5;12;pas_2;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Cups 4.jpg;0.1305;-1;1;8;0.0005;2
7;5;13;pas_5;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Fence 5.jpg;0.179;1;1;8;0.0005;5
7;5;14;pas_5;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Fence 1.jpg;0.179;1;1;8;0.0005;5
7;5;15;pas_2;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Alcohol 3.jpg;0.131;1;1;8;0.0005;2
7;5;16;pas_2;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Bark 1.jpg;0.1315;1;1;8;0.0005;2
