Sequenz
"Exp.Name" "Vp.Nr" "RF_Material" "RF_Shape" "InstrExpl" "Age" "Sex" "Hands" "Color" "Sprache" "Fach" "Position" "Shape" 
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  46   1   5 818   5   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  47   1   1 625   1   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  48   1   3 772   3   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  49   1   2 694   2   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  50   1   4 662   4   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  51   1   5 624   5   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  52   1   1 634   1   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  53   1   3 627   3   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  54   1   6 641   6   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  55   1   3 832   3   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  56   1   6 647   6   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  57   1   3 733   3   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  58   1   2 609   2   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  59   1   4 630   4   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  60   1   5 689   5   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  61   1   1 688   1   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  62   1   3 753   3   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  63   1   6 666   6   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  64   1   2 723   2   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  65   1   4 630   4   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  66   1   3 624   3   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  67   1   6 637   6   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  68   1   5 691   4   0
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  69   1   5 968   5   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  70   1   1 677   1   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  71   1   3 600   3   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  72   1   6 864   6   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  73   1   2 754   2   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  74   1   5 781   5   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  75   1   2 694   2   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  76   1   4 779   4   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  77   1   1 687   1   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  78   1   6 670   6   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  79   1   1 675   1   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  80   1   3 691   3   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  81   1   6 683   6   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  82   1   2 700   2   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  83   1   3 706   3   1
Pudel8  89   1   2   0  28   2   1   1   1 TECHNUISCHERZEICHNER   2  84   1   6 671   6   1
