Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,scale_answer_4.rt,scale_answer_4.duration,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_6.rt,scale_answer_6.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,correct,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_continue_2.rt,key_continue_2.duration,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,20,0,20,0,,,,,,,,,,,,,,,,,193.93461729999945,,,,,,,,,,193.9256623000001,194.41660670000056,,,1,1.209171000000424,,,,,,,,,,,,,,,,,,,,,194.4166169,200.42612969999936,Kette,nass,"['Kette', 'nass']",restudy_diff,1,"['Tasche', 'Schere', 'Kiste', 'Trommel', 'Vase', 'Tasse', 'Hut', 'Jacke', 'Schlüssel', 'Geige', 'Kerze', 'Eimer', 'Lampe', 'Ring', 'Brille', 'Socke', 'Löffel', 'Würfel', 'Bürste', 'Telefon', 'Kette', 'Kamera']","['biegsam', 'bunt', 'hässlich', 'teuer', 'kalt', 'blass', 'klobig', 'schmutzig', 'breit', 'zart', 'sportlich', 'schlicht', 'praktisch', 'hohl', 'strahlend', 'gestreift', 'kaputt', 'sauber', 'kratzig', 'flauschig', 'nass']",1,1.209171000000424,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-22_13h56.50.371,watkins1,2023.2.3,99.69085864676819,10,2023-11-22 13h56.58.285853 +0000,
,,,,,,,21,0,21,0,,,,,,,,,,,,,,,,,200.43558680000024,,,,,,,,,,200.42662139999993,200.9176764999993,,,1,1.9003147999992507,,,,,,,,,,,,,,,,,,,,,200.91768609999963,206.9225465999989,Kamera,dunkel,"['Kamera', 'dunkel']",restudy_diff,1,"['Tasche', 'Schere', 'Kiste', 'Trommel', 'Vase', 'Tasse', 'Hut', 'Jacke', 'Schlüssel', 'Geige', 'Kerze', 'Eimer', 'Lampe', 'Ring', 'Brille', 'Socke', 'Löffel', 'Würfel', 'Bürste', 'Telefon', 'Kette', 'Kamera']","['biegsam', 'bunt', 'hässlich', 'teuer', 'kalt', 'blass', 'klobig', 'schmutzig', 'breit', 'zart', 'sportlich', 'schlicht', 'praktisch', 'hohl', 'strahlend', 'gestreift', 'kaputt', 'sauber', 'kratzig', 'flauschig', 'nass', 'dunkel']",1,1.9003147999992507,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-22_13h56.50.371,watkins1,2023.2.3,99.69085864676819,10,2023-11-22 13h56.58.285853 +0000,
,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,206.9319718000006,,,,,,,,,,206.92337570000018,207.4140812000005,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Flasche,winzig,"['Flasche', 'winzig']",control,1,,,,,,206.9233009999989,206.92335040000034,"['Flasche', 'Jacke', 'Fahrrad', 'Kiste', 'Geige', 'Uhr', 'Schere', 'Rucksack', 'Hammer', 'Blume', 'Würfel', 'Socke', 'Lampe', 'Tasse', 'Eimer', 'Kamera', 'Löffel', 'Telefon', 'Buch', 'Stift', 'Brille', 'Kette', 'Tasche']",207.4140912999992,213.41871899999933,2,1.465367900000274,None,213.41912109999976,213.4218380000002,None,213.4219917999999,213.42486669999926,None,213.42502199999944,213.42623719999938,213.42624950000027,213.4274408000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-22_13h56.50.371,watkins1,2023.2.3,99.69085864676819,10,2023-11-22 13h56.58.285853 +0000,
,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,213.43109709999953,,,,,,,,,,213.42772460000015,213.9249194999993,,,2,1.7530253999993874,,,,,,,,,,,,None,None,,,,,,,,,,Jacke,matt,"['Jacke', 'matt']",restudy_diff,1,,,,,,213.42765959999997,213.42769919999955,"['Flasche', 'Jacke', 'Fahrrad', 'Kiste', 'Geige', 'Uhr', 'Schere', 'Rucksack', 'Hammer', 'Blume', 'Würfel', 'Socke', 'Lampe', 'Tasse', 'Eimer', 'Kamera', 'Löffel', 'Telefon', 'Buch', 'Stift', 'Brille', 'Kette', 'Tasche']",213.9249294000001,213.92657060000056,None,,,213.92668839999897,213.92815969999901,None,213.9282648999997,219.93226349999895,2,219.9326258000001,219.9339177999991,219.93392999999924,219.93499150000025,1.7530253999993874,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-22_13h56.50.371,watkins1,2023.2.3,99.69085864676819,10,2023-11-22 13h56.58.285853 +0000,
,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,219.94184180000047,,,,,,,,,,219.9352644999999,220.4339345999997,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Fahrrad,lang,"['Fahrrad', 'lang']",control,1,,,,,,219.93519939999896,219.93523789999927,"['Flasche', 'Jacke', 'Fahrrad', 'Kiste', 'Geige', 'Uhr', 'Schere', 'Rucksack', 'Hammer', 'Blume', 'Würfel', 'Socke', 'Lampe', 'Tasse', 'Eimer', 'Kamera', 'Löffel', 'Telefon', 'Buch', 'Stift', 'Brille', 'Kette', 'Tasche']",220.43394520000038,226.44310550000046,1,1.320040799999333,None,226.44338889999926,226.44604210000034,None,226.44614939999883,226.44863189999887,None,226.4487396000004,226.44997200000034,226.44998379999925,226.45104340000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-22_13h56.50.371,watkins1,2023.2.3,99.69085864676819,10,2023-11-22 13h56.58.285853 +0000,
,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,226.4547275999994,,,,,,,,,,226.4513167999994,226.94774080000025,,,2,1.402647299999444,,,,,,,,,,,,None,None,,,,,,,,,,Kiste,gepunktet,"['Kiste', 'gepunktet']",restudy_diff,1,,,,,,226.4512534000005,226.45129169999927,"['Flasche', 'Jacke', 'Fahrrad', 'Kiste', 'Geige', 'Uhr', 'Schere', 'Rucksack', 'Hammer', 'Blume', 'Würfel', 'Socke', 'Lampe', 'Tasse', 'Eimer', 'Kamera', 'Löffel', 'Telefon', 'Buch', 'Stift', 'Brille', 'Kette', 'Tasche']",226.94775069999923,226.94932030000018,None,,,226.94943629999943,226.95090039999923,None,226.95100559999992,232.95996770000056,2,232.9602505999992,232.9615904000002,232.96160260000033,232.96289699999943,1.402647299999444,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-22_13h56.50.371,watkins1,2023.2.3,99.69085864676819,10,2023-11-22 13h56.58.285853 +0000,
,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,232.9694139000003,,,,,,,,,,232.96317330000056,233.4613515000001,,,2,1.8703764000001684,,,,,,,,,,,,None,None,,,,,,,,,,Geige,glatt,"['Geige', 'glatt']",restudy_diff,1,,,,,,232.96310880000055,232.96314709999933,"['Flasche', 'Jacke', 'Fahrrad', 'Kiste', 'Geige', 'Uhr', 'Schere', 'Rucksack', 'Hammer', 'Blume', 'Würfel', 'Socke', 'Lampe', 'Tasse', 'Eimer', 'Kamera', 'Löffel', 'Telefon', 'Buch', 'Stift', 'Brille', 'Kette', 'Tasche']",233.46136259999912,233.46419459999925,None,,,233.46431610000036,233.46698900000047,None,233.46709989999908,239.46935080000003,2,239.46963649999998,239.47102369999993,239.47103609999976,239.47222870000041,1.8703764000001684,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-22_13h56.50.371,watkins1,2023.2.3,99.69085864676819,10,2023-11-22 13h56.58.285853 +0000,
,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,239.4788391000002,,,,,,,,,,239.47250340000028,239.97107999999935,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Uhr,lustig,"['Uhr', 'lustig']",control,1,,,,,,239.47243750000052,239.47247549999884,"['Flasche', 'Jacke', 'Fahrrad', 'Kiste', 'Geige', 'Uhr', 'Schere', 'Rucksack', 'Hammer', 'Blume', 'Würfel', 'Socke', 'Lampe', 'Tasse', 'Eimer', 'Kamera', 'Löffel', 'Telefon', 'Buch', 'Stift', 'Brille', 'Kette', 'Tasche']",239.97109020000062,245.9724153999996,1,1.326003899999705,None,245.9726943000005,245.97526599999946,None,245.97537379999994,245.97809020000022,None,245.978197299999,245.97927449999952,245.97928689999935,245.98047939999924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-22_13h56.50.371,watkins1,2023.2.3,99.69085864676819,10,2023-11-22 13h56.58.285853 +0000,
,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,245.98412439999993,,,,,,,,,,245.98075590000008,246.47733530000005,,,1,1.2810797000001912,,,,,,,,,,,,None,None,,,,,,,,,,Schere,durchsichtig,"['Schere', 'durchsichtig']",restudy_diff,1,,,,,,245.980691499999,245.98073180000029,"['Flasche', 'Jacke', 'Fahrrad', 'Kiste', 'Geige', 'Uhr', 'Schere', 'Rucksack', 'Hammer', 'Blume', 'Würfel', 'Socke', 'Lampe', 'Tasse', 'Eimer', 'Kamera', 'Löffel', 'Telefon', 'Buch', 'Stift', 'Brille', 'Kette', 'Tasche']",246.4773466000006,246.47894169999927,None,,,246.47906109999894,246.4805364999993,None,246.48064270000032,252.48506090000046,1,252.48534590000054,252.48673000000053,252.48674199999914,252.48806960000002,1.2810797000001912,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-22_13h56.50.371,watkins1,2023.2.3,99.69085864676819,10,2023-11-22 13h56.58.285853 +0000,
,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,252.4946258,,,,,,,,,,252.4883436,252.98662560000048,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Rucksack,rustikal,"['Rucksack', 'rustikal']",control,1,,,,,,252.4882796999991,252.4883179999997,"['Flasche', 'Jacke', 'Fahrrad', 'Kiste', 'Geige', 'Uhr', 'Schere', 'Rucksack', 'Hammer', 'Blume', 'Würfel', 'Socke', 'Lampe', 'Tasse', 'Eimer', 'Kamera', 'Löffel', 'Telefon', 'Buch', 'Stift', 'Brille', 'Kette', 'Tasche']",252.98663560000023,258.9959710000003,3,1.7110979999997653,None,258.9962531000001,258.99907750000057,None,258.9991895000003,259.00186609999946,None,259.0019726999999,259.003327299999,259.0033392999994,259.00457090000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-22_13h56.50.371,watkins1,2023.2.3,99.69085864676819,10,2023-11-22 13h56.58.285853 +0000,
,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,259.0081933999991,,,,,,,,,,259.0048440999999,259.50180609999916,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Hammer,niedlich,"['Hammer', 'niedlich']",control,1,,,,,,259.0047795999999,259.00481799999943,"['Flasche', 'Jacke', 'Fahrrad', 'Kiste', 'Geige', 'Uhr', 'Schere', 'Rucksack', 'Hammer', 'Blume', 'Würfel', 'Socke', 'Lampe', 'Tasse', 'Eimer', 'Kamera', 'Löffel', 'Telefon', 'Buch', 'Stift', 'Brille', 'Kette', 'Tasche']",259.50181669999984,265.5023425999989,1,0.9398208000002342,None,265.50263110000014,265.5053957,None,265.50550959999964,265.50813349999953,None,265.50824119999925,265.5095567999997,265.50956869999936,265.51079500000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-22_13h56.50.371,watkins1,2023.2.3,99.69085864676819,10,2023-11-22 13h56.58.285853 +0000,
,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,265.51443459999973,,,,,,,,,,265.5110700999994,266.00801370000045,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Blume,flach,"['Blume', 'flach']",control,1,,,,,,265.51100679999945,265.51104569999916,"['Flasche', 'Jacke', 'Fahrrad', 'Kiste', 'Geige', 'Uhr', 'Schere', 'Rucksack', 'Hammer', 'Blume', 'Würfel', 'Socke', 'Lampe', 'Tasse', 'Eimer', 'Kamera', 'Löffel', 'Telefon', 'Buch', 'Stift', 'Brille', 'Kette', 'Tasche']",266.00802359999943,272.00870159999977,1,0.9302317000001494,None,272.00898159999997,272.01166139999987,None,272.0117723000003,272.0142992000001,None,272.01440469999943,272.0157051999995,272.0157171999999,272.0168819999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-22_13h56.50.371,watkins1,2023.2.3,99.69085864676819,10,2023-11-22 13h56.58.285853 +0000,
,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,272.0205081999993,,,,,,,,,,272.01715709999917,272.5137276000005,,,2,1.4368086000013136,,,,,,,,,,,,None,None,,,,,,,,,,Würfel,elegant,"['Würfel', 'elegant']",restudy_diff,1,,,,,,272.0170937999992,272.0171327999997,"['Flasche', 'Jacke', 'Fahrrad', 'Kiste', 'Geige', 'Uhr', 'Schere', 'Rucksack', 'Hammer', 'Blume', 'Würfel', 'Socke', 'Lampe', 'Tasse', 'Eimer', 'Kamera', 'Löffel', 'Telefon', 'Buch', 'Stift', 'Brille', 'Kette', 'Tasche']",272.51373839999906,272.51535049999984,None,,,272.51547240000036,272.5169550999999,None,272.5170617999993,278.5200805000004,2,278.5203779000003,278.52176019999933,278.5217723000005,278.52310190000026,1.4368086000013136,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-22_13h56.50.371,watkins1,2023.2.3,99.69085864676819,10,2023-11-22 13h56.58.285853 +0000,
,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,278.5295439999991,,,,,,,,,,278.52337629999965,279.0216918999995,,,1,0.8857917999994243,,,,,,,,,,,,None,None,,,,,,,,,,Socke,verspielt,"['Socke', 'verspielt']",restudy_diff,1,,,,,,278.5233124000006,278.5233506000004,"['Flasche', 'Jacke', 'Fahrrad', 'Kiste', 'Geige', 'Uhr', 'Schere', 'Rucksack', 'Hammer', 'Blume', 'Würfel', 'Socke', 'Lampe', 'Tasse', 'Eimer', 'Kamera', 'Löffel', 'Telefon', 'Buch', 'Stift', 'Brille', 'Kette', 'Tasche']",279.02170230000047,279.02441009999893,None,,,279.02452769999945,279.0271173000001,None,279.02722259999973,285.03267479999886,1,285.0329619999993,285.03435460000037,285.0343668000005,285.0356463999997,0.8857917999994243,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-22_13h56.50.371,watkins1,2023.2.3,99.69085864676819,10,2023-11-22 13h56.58.285853 +0000,
,,,,,,,,,,,12,0,12,0,,,,,,,,,,,,,285.0421299999998,,,,,,,,,,285.0359229000005,285.5342406999989,,,3,0.9490587000000232,,,,,,,,,,,,None,None,,,,,,,,,,Lampe,groß,"['Lampe', 'groß']",restudy_diff,1,,,,,,285.0358579999993,285.0358963999988,"['Flasche', 'Jacke', 'Fahrrad', 'Kiste', 'Geige', 'Uhr', 'Schere', 'Rucksack', 'Hammer', 'Blume', 'Würfel', 'Socke', 'Lampe', 'Tasse', 'Eimer', 'Kamera', 'Löffel', 'Telefon', 'Buch', 'Stift', 'Brille', 'Kette', 'Tasche']",285.5342514999993,285.53706839999904,None,,,285.53719119999914,285.5398690999991,None,285.53997979999986,291.5416406000004,3,291.5419344000002,291.54331699999966,291.543329099999,291.54440129999966,0.9490587000000232,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-22_13h56.50.371,watkins1,2023.2.3,99.69085864676819,10,2023-11-22 13h56.58.285853 +0000,
,,,,,,,,,,,13,0,13,0,,,,,,,,,,,,,291.55104889999893,,,,,,,,,,291.5446780000002,292.04317979999905,,,1,0.7296471999998175,,,,,,,,,,,,None,None,,,,,,,,,,Tasse,dick,"['Tasse', 'dick']",restudy_diff,1,,,,,,291.54461289999927,291.54465080000045,"['Flasche', 'Jacke', 'Fahrrad', 'Kiste', 'Geige', 'Uhr', 'Schere', 'Rucksack', 'Hammer', 'Blume', 'Würfel', 'Socke', 'Lampe', 'Tasse', 'Eimer', 'Kamera', 'Löffel', 'Telefon', 'Buch', 'Stift', 'Brille', 'Kette', 'Tasche']",292.04319039999973,292.04579059999924,None,,,292.0459109000003,292.0483485999994,None,292.04845530000057,298.0533832000001,1,298.05367970000043,298.0549702999997,298.05498199999965,298.05614179999975,0.7296471999998175,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-22_13h56.50.371,watkins1,2023.2.3,99.69085864676819,10,2023-11-22 13h56.58.285853 +0000,
,,,,,,,,,,,14,0,14,0,,,,,,,,,,,,,298.06284849999975,,,,,,,,,,298.0564166999993,298.5548517999996,,,1,0.8736460000000079,,,,,,,,,,,,None,None,,,,,,,,,,Eimer,glänzend,"['Eimer', 'glänzend']",restudy_diff,1,,,,,,298.0563519999996,298.05639019999944,"['Flasche', 'Jacke', 'Fahrrad', 'Kiste', 'Geige', 'Uhr', 'Schere', 'Rucksack', 'Hammer', 'Blume', 'Würfel', 'Socke', 'Lampe', 'Tasse', 'Eimer', 'Kamera', 'Löffel', 'Telefon', 'Buch', 'Stift', 'Brille', 'Kette', 'Tasche']",298.5548624000003,298.5574446999999,None,,,298.55756350000047,298.55999899999915,None,298.5601048999997,304.56886379999924,1,304.56915189999927,304.5704635000002,304.5704757000003,304.5718261999991,0.8736460000000079,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-22_13h56.50.371,watkins1,2023.2.3,99.69085864676819,10,2023-11-22 13h56.58.285853 +0000,
,,,,,,,,,,,15,0,15,0,,,,,,,,,,,,,304.57828119999976,,,,,,,,,,304.5721018000004,305.0704640999993,,,2,1.1734704000009515,,,,,,,,,,,,None,None,,,,,,,,,,Kamera,robust,"['Kamera', 'robust']",restudy_diff,1,,,,,,304.57203689999915,304.5720758999996,"['Flasche', 'Jacke', 'Fahrrad', 'Kiste', 'Geige', 'Uhr', 'Schere', 'Rucksack', 'Hammer', 'Blume', 'Würfel', 'Socke', 'Lampe', 'Tasse', 'Eimer', 'Kamera', 'Löffel', 'Telefon', 'Buch', 'Stift', 'Brille', 'Kette', 'Tasche']",305.0704747999989,305.0732575999991,None,,,305.0733772000003,305.0760207000003,None,305.076125399999,311.0810524999997,2,311.0813359999993,311.0826785999998,311.0826906000002,311.08399289999943,1.1734704000009515,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-22_13h56.50.371,watkins1,2023.2.3,99.69085864676819,10,2023-11-22 13h56.58.285853 +0000,
,,,,,,,,,,,16,0,16,0,,,,,,,,,,,,,311.09051849999923,,,,,,,,,,311.08426529999997,311.58256450000044,,,3,1.3893941000005725,,,,,,,,,,,,None,None,,,,,,,,,,Löffel,nachhaltig,"['Löffel', 'nachhaltig']",restudy_diff,1,,,,,,311.0842023999994,311.0842403000006,"['Flasche', 'Jacke', 'Fahrrad', 'Kiste', 'Geige', 'Uhr', 'Schere', 'Rucksack', 'Hammer', 'Blume', 'Würfel', 'Socke', 'Lampe', 'Tasse', 'Eimer', 'Kamera', 'Löffel', 'Telefon', 'Buch', 'Stift', 'Brille', 'Kette', 'Tasche']",311.58257539999977,311.5853139999999,None,,,311.5854347000004,311.58805980000034,None,311.5881647999995,317.59057799999937,3,317.5908684999995,317.59220839999944,317.59222039999986,317.59360559999914,1.3893941000005725,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-22_13h56.50.371,watkins1,2023.2.3,99.69085864676819,10,2023-11-22 13h56.58.285853 +0000,
,,,,,,,,,,,17,0,17,0,,,,,,,,,,,,,317.5999864000005,,,,,,,,,,317.59387849999985,318.09211099999993,,,1,0.9437460999997711,,,,,,,,,,,,None,None,,,,,,,,,,Telefon,krumm,"['Telefon', 'krumm']",restudy_diff,1,,,,,,317.5938141000006,317.5938525999991,"['Flasche', 'Jacke', 'Fahrrad', 'Kiste', 'Geige', 'Uhr', 'Schere', 'Rucksack', 'Hammer', 'Blume', 'Würfel', 'Socke', 'Lampe', 'Tasse', 'Eimer', 'Kamera', 'Löffel', 'Telefon', 'Buch', 'Stift', 'Brille', 'Kette', 'Tasche']",318.0921209999997,318.09494389999963,None,,,318.09506820000024,318.0977612000006,None,318.09786969999914,324.1061959999988,1,324.1064796999999,324.10786089999965,324.1078727999993,324.1091875000002,0.9437460999997711,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-22_13h56.50.371,watkins1,2023.2.3,99.69085864676819,10,2023-11-22 13h56.58.285853 +0000,
,,,,,,,,,,,18,0,18,0,,,,,,,,,,,,,324.1156544000005,,,,,,,,,,324.1094654999997,324.6076770999989,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Buch,gut,"['Buch', 'gut']",control,1,,,,,,324.1094011999994,324.1094396999997,"['Flasche', 'Jacke', 'Fahrrad', 'Kiste', 'Geige', 'Uhr', 'Schere', 'Rucksack', 'Hammer', 'Blume', 'Würfel', 'Socke', 'Lampe', 'Tasse', 'Eimer', 'Kamera', 'Löffel', 'Telefon', 'Buch', 'Stift', 'Brille', 'Kette', 'Tasche']",324.6076885000002,330.6171395000001,3,0.9940829000006488,None,330.61742120000054,330.6198495999997,None,330.6199582999998,330.62250270000004,None,330.6226119999992,330.6236764000005,330.62368830000014,330.62472569999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-22_13h56.50.371,watkins1,2023.2.3,99.69085864676819,10,2023-11-22 13h56.58.285853 +0000,
,,,,,,,,,,,19,0,19,0,,,,,,,,,,,,,330.62845579999885,,,,,,,,,,330.6249984999995,331.1213773999989,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Stift,neu,"['Stift', 'neu']",control,1,,,,,,330.62493600000016,330.6249743999997,"['Flasche', 'Jacke', 'Fahrrad', 'Kiste', 'Geige', 'Uhr', 'Schere', 'Rucksack', 'Hammer', 'Blume', 'Würfel', 'Socke', 'Lampe', 'Tasse', 'Eimer', 'Kamera', 'Löffel', 'Telefon', 'Buch', 'Stift', 'Brille', 'Kette', 'Tasche']",331.12138849999974,337.1305188000006,3,0.9762208000011015,None,337.13079859999925,337.1333489999997,None,337.13345689999915,337.1358660999995,None,337.1359718999993,337.1371927,337.1372045999997,337.1382362000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-22_13h56.50.371,watkins1,2023.2.3,99.69085864676819,10,2023-11-22 13h56.58.285853 +0000,
,,,,,,,,,,,20,0,20,0,,,,,,,,,,,,,337.1419604999992,,,,,,,,,,337.1385087999988,337.63473879999947,,,3,0.923481300000276,,,,,,,,,,,,None,None,,,,,,,,,,Brille,hübsch,"['Brille', 'hübsch']",restudy_diff,1,,,,,,337.1384466999989,337.13848510000025,"['Flasche', 'Jacke', 'Fahrrad', 'Kiste', 'Geige', 'Uhr', 'Schere', 'Rucksack', 'Hammer', 'Blume', 'Würfel', 'Socke', 'Lampe', 'Tasse', 'Eimer', 'Kamera', 'Löffel', 'Telefon', 'Buch', 'Stift', 'Brille', 'Kette', 'Tasche']",337.6347489999989,337.6365313999995,None,,,337.6366521,337.6381249999995,None,337.6382300000005,343.64569709999887,3,343.64597779999895,343.6473007000004,343.64731310000025,343.6485111000002,0.923481300000276,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-22_13h56.50.371,watkins1,2023.2.3,99.69085864676819,10,2023-11-22 13h56.58.285853 +0000,
,,,,,,,,,,,21,0,21,0,,,,,,,,,,,,,343.6551323999993,,,,,,,,,,343.64878879999924,344.14726410000003,,,3,1.1365567000011652,,,,,,,,,,,,None,None,,,,,,,,,,Kette,kurz,"['Kette', 'kurz']",restudy_diff,1,,,,,,343.64872540000033,343.6487632999997,"['Flasche', 'Jacke', 'Fahrrad', 'Kiste', 'Geige', 'Uhr', 'Schere', 'Rucksack', 'Hammer', 'Blume', 'Würfel', 'Socke', 'Lampe', 'Tasse', 'Eimer', 'Kamera', 'Löffel', 'Telefon', 'Buch', 'Stift', 'Brille', 'Kette', 'Tasche']",344.1472749000004,344.1499674000006,None,,,344.15008619999935,344.15283400000044,None,344.1529412,350.15893849999884,3,350.1592134000002,350.1604662999998,350.16047830000025,350.16152839999995,1.1365567000011652,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-11-22_13h56.50.371,watkins1,2023.2.3,99.69085864676819,10,2023-11-22 13h56.58.285853 +0000,
