Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,scale_answer_4.rt,scale_answer_4.duration,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_6.rt,scale_answer_6.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,correct,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_continue_2.rt,key_continue_2.duration,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,20,0,20,0,,,,,,,,,,,,,,,,,186.4656373001635,,,,,,,,,,186.45670130010694,186.94806350022554,,,2,1.4088686001487076,,,,,,,,,,,,,,,,,,,,,186.94807460019365,192.95174700021744,Kerze,praktisch,"['Kerze', 'praktisch']",control,1,"['Stift', 'Bürste', 'Uhr', 'Hammer', 'Vase', 'Hut', 'Fahrrad', 'Blume', 'Tasche', 'Würfel', 'Rucksack', 'Kamera', 'Schlüssel', 'Flasche', 'Löffel', 'Geige', 'Kiste', 'Ring', 'Socke', 'Brille', 'Kerze', 'Telefon']","['matt', 'glänzend', 'durchsichtig', 'elegant', 'hässlich', 'hübsch', 'niedlich', 'schmutzig', 'gut', 'sportlich', 'dunkel', 'zart', 'schwer', 'flauschig', 'robust', 'hohl', 'schlicht', 'klobig', 'teuer', 'gestreift', 'praktisch']",2,1.4088686001487076,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-11_09h05.56.149,watkins1,2023.2.3,99.76415796465335,86,2024-01-11 09h06.06.228241 +0000,
,,,,,,,21,0,21,0,,,,,,,,,,,,,,,,,192.96119809988886,,,,,,,,,,192.95223980024457,193.4432357000187,,,1,1.9456654000096023,,,,,,,,,,,,,,,,,,,,,193.44324650010094,199.45305499993265,Telefon,kurz,"['Telefon', 'kurz']",restudy_diff,1,"['Stift', 'Bürste', 'Uhr', 'Hammer', 'Vase', 'Hut', 'Fahrrad', 'Blume', 'Tasche', 'Würfel', 'Rucksack', 'Kamera', 'Schlüssel', 'Flasche', 'Löffel', 'Geige', 'Kiste', 'Ring', 'Socke', 'Brille', 'Kerze', 'Telefon']","['matt', 'glänzend', 'durchsichtig', 'elegant', 'hässlich', 'hübsch', 'niedlich', 'schmutzig', 'gut', 'sportlich', 'dunkel', 'zart', 'schwer', 'flauschig', 'robust', 'hohl', 'schlicht', 'klobig', 'teuer', 'gestreift', 'praktisch', 'kurz']",1,1.9456654000096023,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-11_09h05.56.149,watkins1,2023.2.3,99.76415796465335,86,2024-01-11 09h06.06.228241 +0000,
,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,199.46251920005307,,,,,,,,,,199.45387279987335,199.94464340014383,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Jacke,kratzig,"['Jacke', 'kratzig']",control,1,,,,,,199.4537996002473,199.45384760014713,"['Jacke', 'Lampe', 'Kette', 'Kamera', 'Vase', 'Bürste', 'Fahrrad', 'Schere', 'Ring', 'Socke', 'Eimer', 'Hammer', 'Telefon', 'Geige', 'Kiste', 'Würfel', 'Löffel', 'Blume', 'Buch', 'Tasse', 'Schlüssel', 'Trommel', 'Rucksack']",199.9446541001089,205.94988360023126,1,1.3546914998441935,None,205.95028509991243,205.95308759994805,None,205.95324310008436,205.95585000002757,None,205.95600340003148,205.95719119999558,205.95720339985564,205.95848589995876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-11_09h05.56.149,watkins1,2023.2.3,99.76415796465335,86,2024-01-11 09h06.06.228241 +0000,
,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,205.9620718001388,,,,,,,,,,205.95876049995422,206.45566779980436,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Lampe,flach,"['Lampe', 'flach']",control,1,,,,,,205.95869660004973,205.95873509999365,"['Jacke', 'Lampe', 'Kette', 'Kamera', 'Vase', 'Bürste', 'Fahrrad', 'Schere', 'Ring', 'Socke', 'Eimer', 'Hammer', 'Telefon', 'Geige', 'Kiste', 'Würfel', 'Löffel', 'Blume', 'Buch', 'Tasse', 'Schlüssel', 'Trommel', 'Rucksack']",206.45567880012095,212.4579183999449,1,1.2855347995646298,None,212.45820260001346,212.4609878999181,None,212.46109490003437,212.46362450020388,None,212.46372879995033,212.4648989001289,212.46491059986874,212.4660823000595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-11_09h05.56.149,watkins1,2023.2.3,99.76415796465335,86,2024-01-11 09h06.06.228241 +0000,
,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,212.4696478000842,,,,,,,,,,212.46635300014168,212.96258469996974,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Kette,rustikal,"['Kette', 'rustikal']",control,1,,,,,,212.46628959989175,212.46632800018415,"['Jacke', 'Lampe', 'Kette', 'Kamera', 'Vase', 'Bürste', 'Fahrrad', 'Schere', 'Ring', 'Socke', 'Eimer', 'Hammer', 'Telefon', 'Geige', 'Kiste', 'Würfel', 'Löffel', 'Blume', 'Buch', 'Tasse', 'Schlüssel', 'Trommel', 'Rucksack']",212.9625961999409,218.96989169996232,1,1.7062659999355674,None,218.97017299989238,218.97304810024798,None,218.97315309988335,218.97577610006556,None,218.97588150016963,218.97707200003788,218.9770837998949,218.97831729985774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-11_09h05.56.149,watkins1,2023.2.3,99.76415796465335,86,2024-01-11 09h06.06.228241 +0000,
,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,218.98191339988261,,,,,,,,,,218.97858100011945,219.47537560015917,,,1,1.1658071000128984,,,,,,,,,,,,None,None,,,,,,,,,,Kamera,kalt,"['Kamera', 'kalt']",restudy_diff,1,,,,,,218.9785183002241,218.97855649981648,"['Jacke', 'Lampe', 'Kette', 'Kamera', 'Vase', 'Bürste', 'Fahrrad', 'Schere', 'Ring', 'Socke', 'Eimer', 'Hammer', 'Telefon', 'Geige', 'Kiste', 'Würfel', 'Löffel', 'Blume', 'Buch', 'Tasse', 'Schlüssel', 'Trommel', 'Rucksack']",219.47538590012118,219.47698119981214,None,,,219.47709910012782,219.4786228002049,None,219.47872840007767,225.48399440012872,1,225.48436360014603,225.48578769993037,225.4857999002561,225.4868788002059,1.1658071000128984,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-11_09h05.56.149,watkins1,2023.2.3,99.76415796465335,86,2024-01-11 09h06.06.228241 +0000,
,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,225.4935004999861,,,,,,,,,,225.48715079994872,225.985492200125,,,1,1.20696479966864,,,,,,,,,,,,None,None,,,,,,,,,,Vase,lustig,"['Vase', 'lustig']",restudy_diff,1,,,,,,225.48708610003814,225.48712449986488,"['Jacke', 'Lampe', 'Kette', 'Kamera', 'Vase', 'Bürste', 'Fahrrad', 'Schere', 'Ring', 'Socke', 'Eimer', 'Hammer', 'Telefon', 'Geige', 'Kiste', 'Würfel', 'Löffel', 'Blume', 'Buch', 'Tasse', 'Schlüssel', 'Trommel', 'Rucksack']",225.98550370009616,225.9879554999061,None,,,225.9880738002248,225.9903776999563,None,225.99048059992492,231.9912375002168,1,231.9915224001743,231.99272250011563,231.99273490021005,231.99397049983963,1.20696479966864,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-11_09h05.56.149,watkins1,2023.2.3,99.76415796465335,86,2024-01-11 09h06.06.228241 +0000,
,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,232.0006658001803,,,,,,,,,,231.99424730008468,232.4928576000966,,,1,1.7384930001571774,,,,,,,,,,,,None,None,,,,,,,,,,Bürste,nachhaltig,"['Bürste', 'nachhaltig']",restudy_diff,1,,,,,,231.99418029980734,231.9942188002169,"['Jacke', 'Lampe', 'Kette', 'Kamera', 'Vase', 'Bürste', 'Fahrrad', 'Schere', 'Ring', 'Socke', 'Eimer', 'Hammer', 'Telefon', 'Geige', 'Kiste', 'Würfel', 'Löffel', 'Blume', 'Buch', 'Tasse', 'Schlüssel', 'Trommel', 'Rucksack']",232.4928680001758,232.49562369985506,None,,,232.49574120016769,232.498360699974,None,232.49846719997004,238.50691149989143,1,238.5071852002293,238.5084842001088,238.508496100083,238.50975990016013,1.7384930001571774,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-11_09h05.56.149,watkins1,2023.2.3,99.76415796465335,86,2024-01-11 09h06.06.228241 +0000,
,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,238.51634459989145,,,,,,,,,,238.51002370007336,239.00848750025034,,,1,1.223084700293839,,,,,,,,,,,,None,None,,,,,,,,,,Fahrrad,sauber,"['Fahrrad', 'sauber']",restudy_diff,1,,,,,,238.50996109982952,238.50999779999256,"['Jacke', 'Lampe', 'Kette', 'Kamera', 'Vase', 'Bürste', 'Fahrrad', 'Schere', 'Ring', 'Socke', 'Eimer', 'Hammer', 'Telefon', 'Geige', 'Kiste', 'Würfel', 'Löffel', 'Blume', 'Buch', 'Tasse', 'Schlüssel', 'Trommel', 'Rucksack']",239.00849850010127,239.01144429994747,None,,,239.0115664000623,239.0142184002325,None,239.01432299986482,245.01887049991637,1,245.0191534999758,245.02058120025322,245.02059369999915,245.02181110018864,1.223084700293839,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-11_09h05.56.149,watkins1,2023.2.3,99.76415796465335,86,2024-01-11 09h06.06.228241 +0000,
,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,245.02829409996048,,,,,,,,,,245.02208690019324,245.52055180026218,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Schere,nass,"['Schere', 'nass']",control,1,,,,,,245.02202250016853,245.02206020010635,"['Jacke', 'Lampe', 'Kette', 'Kamera', 'Vase', 'Bürste', 'Fahrrad', 'Schere', 'Ring', 'Socke', 'Eimer', 'Hammer', 'Telefon', 'Geige', 'Kiste', 'Würfel', 'Löffel', 'Blume', 'Buch', 'Tasse', 'Schlüssel', 'Trommel', 'Rucksack']",245.52056309999898,251.52286450006068,1,0.9566087001003325,None,251.52313800016418,251.52567839995027,None,251.52578249992803,251.52815280016512,None,251.52825500024483,251.5294312001206,251.52944289986044,251.53046880010515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-11_09h05.56.149,watkins1,2023.2.3,99.76415796465335,86,2024-01-11 09h06.06.228241 +0000,
,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,251.53416329994798,,,,,,,,,,251.53073150012642,252.02706630015746,,,1,1.2792205000296235,,,,,,,,,,,,None,None,,,,,,,,,,Ring,bunt,"['Ring', 'bunt']",restudy_diff,1,,,,,,251.53066969988868,251.53070749994367,"['Jacke', 'Lampe', 'Kette', 'Kamera', 'Vase', 'Bürste', 'Fahrrad', 'Schere', 'Ring', 'Socke', 'Eimer', 'Hammer', 'Telefon', 'Geige', 'Kiste', 'Würfel', 'Löffel', 'Blume', 'Buch', 'Tasse', 'Schlüssel', 'Trommel', 'Rucksack']",252.02707759989426,252.02856570016593,None,,,252.02869010018185,252.03027540026233,None,252.0303795998916,258.04037080006674,1,258.0406559999101,258.0418487000279,258.0418606000021,258.04291399987414,1.2792205000296235,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-11_09h05.56.149,watkins1,2023.2.3,99.76415796465335,86,2024-01-11 09h06.06.228241 +0000,
,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,258.0498429001309,,,,,,,,,,258.0431832000613,258.54194559995085,,,1,1.1937477001920342,,,,,,,,,,,,None,None,,,,,,,,,,Socke,glatt,"['Socke', 'glatt']",restudy_diff,1,,,,,,258.0431190999225,258.0431566000916,"['Jacke', 'Lampe', 'Kette', 'Kamera', 'Vase', 'Bürste', 'Fahrrad', 'Schere', 'Ring', 'Socke', 'Eimer', 'Hammer', 'Telefon', 'Geige', 'Kiste', 'Würfel', 'Löffel', 'Blume', 'Buch', 'Tasse', 'Schlüssel', 'Trommel', 'Rucksack']",258.54195669991896,258.54453549999744,None,,,258.54465530021116,258.54710600012913,None,258.54721410013735,264.5544412001036,1,264.55472650006413,264.5561052002013,264.5561178000644,264.55735700018704,1.1937477001920342,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-11_09h05.56.149,watkins1,2023.2.3,99.76415796465335,86,2024-01-11 09h06.06.228241 +0000,
,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,264.56383030023426,,,,,,,,,,264.55763120017946,265.05616480018944,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Eimer,strahlend,"['Eimer', 'strahlend']",control,1,,,,,,264.55756600014865,264.55760450009257,"['Jacke', 'Lampe', 'Kette', 'Kamera', 'Vase', 'Bürste', 'Fahrrad', 'Schere', 'Ring', 'Socke', 'Eimer', 'Hammer', 'Telefon', 'Geige', 'Kiste', 'Würfel', 'Löffel', 'Blume', 'Buch', 'Tasse', 'Schlüssel', 'Trommel', 'Rucksack']",265.0561756999232,271.062588499859,1,0.9561726995743811,None,271.06287840008736,271.06572470022365,None,271.06583000021055,271.0687176999636,None,271.06882179994136,271.0699952002615,271.0700071998872,271.0712719000876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-11_09h05.56.149,watkins1,2023.2.3,99.76415796465335,86,2024-01-11 09h06.06.228241 +0000,
,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,271.0748847001232,,,,,,,,,,271.0715438001789,271.5685649001971,,,1,1.1696574999950826,,,,,,,,,,,,None,None,,,,,,,,,,Hammer,neu,"['Hammer', 'neu']",restudy_diff,1,,,,,,271.071480399929,271.07151920022443,"['Jacke', 'Lampe', 'Kette', 'Kamera', 'Vase', 'Bürste', 'Fahrrad', 'Schere', 'Ring', 'Socke', 'Eimer', 'Hammer', 'Telefon', 'Geige', 'Kiste', 'Würfel', 'Löffel', 'Blume', 'Buch', 'Tasse', 'Schlüssel', 'Trommel', 'Rucksack']",271.56857579993084,271.57017550012097,None,,,271.57029579998925,271.5717508001253,None,271.5718530998565,277.5811999998987,1,277.58148329984397,277.58284169994295,277.5828539999202,277.58390020020306,1.1696574999950826,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-11_09h05.56.149,watkins1,2023.2.3,99.76415796465335,86,2024-01-11 09h06.06.228241 +0000,
,,,,,,,,,,,12,0,12,0,,,,,,,,,,,,,277.59072750015184,,,,,,,,,,277.58417080016807,278.0828003999777,,,1,1.061287000309676,,,,,,,,,,,,None,None,,,,,,,,,,Telefon,dick,"['Telefon', 'dick']",restudy_diff,1,,,,,,277.58410650026053,277.5841447999701,"['Jacke', 'Lampe', 'Kette', 'Kamera', 'Vase', 'Bürste', 'Fahrrad', 'Schere', 'Ring', 'Socke', 'Eimer', 'Hammer', 'Telefon', 'Geige', 'Kiste', 'Würfel', 'Löffel', 'Blume', 'Buch', 'Tasse', 'Schlüssel', 'Trommel', 'Rucksack']",278.08281200006604,278.08542900020257,None,,,278.08555079996586,278.0879957000725,None,278.08809919981286,284.0944151999429,1,284.0946990000084,284.09614810021594,284.09616070007905,284.0972385001369,1.061287000309676,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-11_09h05.56.149,watkins1,2023.2.3,99.76415796465335,86,2024-01-11 09h06.06.228241 +0000,
,,,,,,,,,,,13,0,13,0,,,,,,,,,,,,,284.10380499996245,,,,,,,,,,284.0975143001415,284.59611030016094,,,1,1.4838113002479076,,,,,,,,,,,,None,None,,,,,,,,,,Geige,krumm,"['Geige', 'krumm']",restudy_diff,1,,,,,,284.0974483001046,284.0974876000546,"['Jacke', 'Lampe', 'Kette', 'Kamera', 'Vase', 'Bürste', 'Fahrrad', 'Schere', 'Ring', 'Socke', 'Eimer', 'Hammer', 'Telefon', 'Geige', 'Kiste', 'Würfel', 'Löffel', 'Blume', 'Buch', 'Tasse', 'Schlüssel', 'Trommel', 'Rucksack']",284.5961218001321,284.59871299983934,None,,,284.5988317998126,284.60125879989937,None,284.6013636998832,290.6073389002122,1,290.6076254998334,290.6089463001117,290.60895860008895,290.610474599991,1.4838113002479076,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-11_09h05.56.149,watkins1,2023.2.3,99.76415796465335,86,2024-01-11 09h06.06.228241 +0000,
,,,,,,,,,,,14,0,14,0,,,,,,,,,,,,,290.6168777998537,,,,,,,,,,290.6107494998723,291.10881910007447,,,1,1.1629214999265969,,,,,,,,,,,,None,None,,,,,,,,,,Kiste,kaputt,"['Kiste', 'kaputt']",restudy_diff,1,,,,,,290.6106843999587,290.61072329990566,"['Jacke', 'Lampe', 'Kette', 'Kamera', 'Vase', 'Bürste', 'Fahrrad', 'Schere', 'Ring', 'Socke', 'Eimer', 'Hammer', 'Telefon', 'Geige', 'Kiste', 'Würfel', 'Löffel', 'Blume', 'Buch', 'Tasse', 'Schlüssel', 'Trommel', 'Rucksack']",291.10883129993454,291.1115513998084,None,,,291.11167259979993,291.1142233000137,None,291.1143291001208,297.12207309994847,1,297.1223685001023,297.1236801999621,297.1236928999424,297.1249902998097,1.1629214999265969,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-11_09h05.56.149,watkins1,2023.2.3,99.76415796465335,86,2024-01-11 09h06.06.228241 +0000,
,,,,,,,,,,,15,0,15,0,,,,,,,,,,,,,297.13160589989275,,,,,,,,,,297.1252611000091,297.6235882001929,,,2,1.3922680001705885,,,,,,,,,,,,None,None,,,,,,,,,,Würfel,winzig,"['Würfel', 'winzig']",restudy_diff,1,,,,,,297.12519600009546,297.1252334997989,"['Jacke', 'Lampe', 'Kette', 'Kamera', 'Vase', 'Bürste', 'Fahrrad', 'Schere', 'Ring', 'Socke', 'Eimer', 'Hammer', 'Telefon', 'Geige', 'Kiste', 'Würfel', 'Löffel', 'Blume', 'Buch', 'Tasse', 'Schlüssel', 'Trommel', 'Rucksack']",297.6235986999236,297.6262917998247,None,,,297.6264073001221,297.62905450025573,None,297.6291648000479,303.6344746998511,2,303.634767500218,303.63611530000344,303.63612789986655,303.6374360998161,1.3922680001705885,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-11_09h05.56.149,watkins1,2023.2.3,99.76415796465335,86,2024-01-11 09h06.06.228241 +0000,
,,,,,,,,,,,16,0,16,0,,,,,,,,,,,,,303.6439748001285,,,,,,,,,,303.63771450007334,304.13596920017153,,,1,1.9514675997197628,,,,,,,,,,,,None,None,,,,,,,,,,Löffel,breit,"['Löffel', 'breit']",restudy_diff,1,,,,,,303.63764540012926,303.6376873999834,"['Jacke', 'Lampe', 'Kette', 'Kamera', 'Vase', 'Bürste', 'Fahrrad', 'Schere', 'Ring', 'Socke', 'Eimer', 'Hammer', 'Telefon', 'Geige', 'Kiste', 'Würfel', 'Löffel', 'Blume', 'Buch', 'Tasse', 'Schlüssel', 'Trommel', 'Rucksack']",304.1359804999083,304.13876669993624,None,,,304.13888730015606,304.1415102002211,None,304.141615500208,310.14873589994386,1,310.14900870015845,310.15036550024524,310.15037749987096,310.1516462001018,1.9514675997197628,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-11_09h05.56.149,watkins1,2023.2.3,99.76415796465335,86,2024-01-11 09h06.06.228241 +0000,
,,,,,,,,,,,17,0,17,0,,,,,,,,,,,,,310.15815880009905,,,,,,,,,,310.15190900024027,310.6502474001609,,,2,1.7656135996803641,,,,,,,,,,,,None,None,,,,,,,,,,Blume,biegsam,"['Blume', 'biegsam']",restudy_diff,1,,,,,,310.1518467999995,310.151883599814,"['Jacke', 'Lampe', 'Kette', 'Kamera', 'Vase', 'Bürste', 'Fahrrad', 'Schere', 'Ring', 'Socke', 'Eimer', 'Hammer', 'Telefon', 'Geige', 'Kiste', 'Würfel', 'Löffel', 'Blume', 'Buch', 'Tasse', 'Schlüssel', 'Trommel', 'Rucksack']",310.65025860024616,310.6529371999204,None,,,310.65305690001696,310.65558000002056,None,310.6556826001033,316.66355480020866,2,316.66384339984506,316.6651790002361,316.66519130021334,316.66673870012164,1.7656135996803641,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-11_09h05.56.149,watkins1,2023.2.3,99.76415796465335,86,2024-01-11 09h06.06.228241 +0000,
,,,,,,,,,,,18,0,18,0,,,,,,,,,,,,,316.67301720008254,,,,,,,,,,316.66701730014756,317.16489179991186,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Buch,lang,"['Buch', 'lang']",control,1,,,,,,316.66695130011067,316.6669899998233,"['Jacke', 'Lampe', 'Kette', 'Kamera', 'Vase', 'Bürste', 'Fahrrad', 'Schere', 'Ring', 'Socke', 'Eimer', 'Hammer', 'Telefon', 'Geige', 'Kiste', 'Würfel', 'Löffel', 'Blume', 'Buch', 'Tasse', 'Schlüssel', 'Trommel', 'Rucksack']",317.1649040998891,323.16691350005567,1,1.1364974998869002,None,323.16719970013946,323.1696660001762,None,323.1697736000642,323.1720885001123,None,323.1721935002133,323.17326910002157,323.1732808998786,323.1743520000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-11_09h05.56.149,watkins1,2023.2.3,99.76415796465335,86,2024-01-11 09h06.06.228241 +0000,
,,,,,,,,,,,19,0,19,0,,,,,,,,,,,,,323.1779939001426,,,,,,,,,,323.17462360020727,323.6707509001717,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Tasse,verspielt,"['Tasse', 'verspielt']",control,1,,,,,,323.17456099996343,323.17459949990734,"['Jacke', 'Lampe', 'Kette', 'Kamera', 'Vase', 'Bürste', 'Fahrrad', 'Schere', 'Ring', 'Socke', 'Eimer', 'Hammer', 'Telefon', 'Geige', 'Kiste', 'Würfel', 'Löffel', 'Blume', 'Buch', 'Tasse', 'Schlüssel', 'Trommel', 'Rucksack']",323.6707635000348,329.6775787998922,3,2.0208574002608657,None,329.6778592998162,329.6806588000618,None,329.6807657000609,329.683373299893,None,329.6834769002162,329.6846580998972,329.6846700999886,329.68592330021784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-11_09h05.56.149,watkins1,2023.2.3,99.76415796465335,86,2024-01-11 09h06.06.228241 +0000,
,,,,,,,,,,,20,0,20,0,,,,,,,,,,,,,329.68950940016657,,,,,,,,,,329.6861936999485,330.1828815001063,,,1,1.610637300182134,,,,,,,,,,,,None,None,,,,,,,,,,Schlüssel,gepunktet,"['Schlüssel', 'gepunktet']",restudy_diff,1,,,,,,329.6861306000501,329.68616930022836,"['Jacke', 'Lampe', 'Kette', 'Kamera', 'Vase', 'Bürste', 'Fahrrad', 'Schere', 'Ring', 'Socke', 'Eimer', 'Hammer', 'Telefon', 'Geige', 'Kiste', 'Würfel', 'Löffel', 'Blume', 'Buch', 'Tasse', 'Schlüssel', 'Trommel', 'Rucksack']",330.18289369996637,330.1846129000187,None,,,330.184740500059,330.1862801001407,None,330.1863847002387,336.19248219998553,1,336.19276539981365,336.1941573000513,336.19416960002854,336.1954390001483,1.610637300182134,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-11_09h05.56.149,watkins1,2023.2.3,99.76415796465335,86,2024-01-11 09h06.06.228241 +0000,
,,,,,,,,,,,21,0,21,0,,,,,,,,,,,,,336.20200440008193,,,,,,,,,,336.1957120001316,336.69405910000205,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Trommel,groß,"['Trommel', 'groß']",control,1,,,,,,336.195647300221,336.1956855999306,"['Jacke', 'Lampe', 'Kette', 'Kamera', 'Vase', 'Bürste', 'Fahrrad', 'Schere', 'Ring', 'Socke', 'Eimer', 'Hammer', 'Telefon', 'Geige', 'Kiste', 'Würfel', 'Löffel', 'Blume', 'Buch', 'Tasse', 'Schlüssel', 'Trommel', 'Rucksack']",336.694070099853,342.70231850026175,3,1.3818336999975145,None,342.7025969000533,342.705228399951,None,342.70533550018445,342.707810100168,None,342.70791589980945,342.7091594999656,342.70917129982263,342.7102353000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-11_09h05.56.149,watkins1,2023.2.3,99.76415796465335,86,2024-01-11 09h06.06.228241 +0000,
