Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,scale_answer_6.rt,scale_answer_6.duration,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_4.rt,scale_answer_4.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,correct,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_continue_2.rt,key_continue_2.duration,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,84.67485760012642,,,,,,,,,,84.66622789995745,85.15718000009656,,,3,2.080410700291395,,,,,,,,,,,,,,,,,,,,,85.1571931000799,91.16287450026721,Lampe,neu,"['Lampe', 'neu']",restudy_diff,1,"['Hut', 'Fahrrad', 'Stift', 'Uhr', 'Würfel', 'Telefon', 'Lampe', 'Buch', 'Socke', 'Kette', 'Tasche', 'Löffel', 'Hammer', 'Vase', 'Geige', 'Eimer', 'Flasche', 'Schlüssel', 'Bürste', 'Kamera', 'Blume', 'Jacke']","['sauber', 'glatt', 'biegsam', 'sportlich', 'krumm', 'lang', 'neu']",3,2.080410700291395,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_11h38.24.033,watkins1,2023.2.3,99.79960263794364,80,2024-01-10 11h38.36.985877 +0000,
,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,91.17199860000983,,,,,,,,,,91.16353229992092,91.65452089998871,,,3,2.1353207998909056,,,,,,,,,,,,,,,,,,,,,91.65453330008313,97.66357400035486,Buch,praktisch,"['Buch', 'praktisch']",control,1,"['Hut', 'Fahrrad', 'Stift', 'Uhr', 'Würfel', 'Telefon', 'Lampe', 'Buch', 'Socke', 'Kette', 'Tasche', 'Löffel', 'Hammer', 'Vase', 'Geige', 'Eimer', 'Flasche', 'Schlüssel', 'Bürste', 'Kamera', 'Blume', 'Jacke']","['sauber', 'glatt', 'biegsam', 'sportlich', 'krumm', 'lang', 'neu', 'praktisch']",3,2.1353207998909056,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_11h38.24.033,watkins1,2023.2.3,99.79960263794364,80,2024-01-10 11h38.36.985877 +0000,
,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,97.672289500013,,,,,,,,,,97.66410219995305,98.15490930015221,,,2,2.283228199928999,,,,,,,,,,,,,,,,,,,,,98.1549226003699,104.15675200009719,Socke,klobig,"['Socke', 'klobig']",restudy_diff,1,"['Hut', 'Fahrrad', 'Stift', 'Uhr', 'Würfel', 'Telefon', 'Lampe', 'Buch', 'Socke', 'Kette', 'Tasche', 'Löffel', 'Hammer', 'Vase', 'Geige', 'Eimer', 'Flasche', 'Schlüssel', 'Bürste', 'Kamera', 'Blume', 'Jacke']","['sauber', 'glatt', 'biegsam', 'sportlich', 'krumm', 'lang', 'neu', 'praktisch', 'klobig']",2,2.283228199928999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_11h38.24.033,watkins1,2023.2.3,99.79960263794364,80,2024-01-10 11h38.36.985877 +0000,
,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,104.16626980016008,,,,,,,,,,104.15723860030994,104.64859810005873,,,3,2.637010599952191,,,,,,,,,,,,,,,,,,,,,104.64861030038446,110.65535680018365,Kette,elegant,"['Kette', 'elegant']",restudy_diff,1,"['Hut', 'Fahrrad', 'Stift', 'Uhr', 'Würfel', 'Telefon', 'Lampe', 'Buch', 'Socke', 'Kette', 'Tasche', 'Löffel', 'Hammer', 'Vase', 'Geige', 'Eimer', 'Flasche', 'Schlüssel', 'Bürste', 'Kamera', 'Blume', 'Jacke']","['sauber', 'glatt', 'biegsam', 'sportlich', 'krumm', 'lang', 'neu', 'praktisch', 'klobig', 'elegant']",3,2.637010599952191,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_11h38.24.033,watkins1,2023.2.3,99.79960263794364,80,2024-01-10 11h38.36.985877 +0000,
,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,110.66470920015126,,,,,,,,,,110.65585179999471,111.14692850038409,,,2,1.9959261999465525,,,,,,,,,,,,,,,,,,,,,111.14694100013003,117.14786410005763,Tasche,flauschig,"['Tasche', 'flauschig']",control,1,"['Hut', 'Fahrrad', 'Stift', 'Uhr', 'Würfel', 'Telefon', 'Lampe', 'Buch', 'Socke', 'Kette', 'Tasche', 'Löffel', 'Hammer', 'Vase', 'Geige', 'Eimer', 'Flasche', 'Schlüssel', 'Bürste', 'Kamera', 'Blume', 'Jacke']","['sauber', 'glatt', 'biegsam', 'sportlich', 'krumm', 'lang', 'neu', 'praktisch', 'klobig', 'elegant', 'flauschig']",2,1.9959261999465525,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_11h38.24.033,watkins1,2023.2.3,99.79960263794364,80,2024-01-10 11h38.36.985877 +0000,
,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,117.15726750018075,,,,,,,,,,117.14835719997063,117.63960799993947,,,2,2.229449999984354,,,,,,,,,,,,,,,,,,,,,117.63962050015107,123.64974329993129,Löffel,gestreift,"['Löffel', 'gestreift']",restudy_diff,1,"['Hut', 'Fahrrad', 'Stift', 'Uhr', 'Würfel', 'Telefon', 'Lampe', 'Buch', 'Socke', 'Kette', 'Tasche', 'Löffel', 'Hammer', 'Vase', 'Geige', 'Eimer', 'Flasche', 'Schlüssel', 'Bürste', 'Kamera', 'Blume', 'Jacke']","['sauber', 'glatt', 'biegsam', 'sportlich', 'krumm', 'lang', 'neu', 'praktisch', 'klobig', 'elegant', 'flauschig', 'gestreift']",2,2.229449999984354,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_11h38.24.033,watkins1,2023.2.3,99.79960263794364,80,2024-01-10 11h38.36.985877 +0000,
,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,123.65915440022945,,,,,,,,,,123.65025119995698,124.14150810008869,,,2,2.1825216999277472,,,,,,,,,,,,,,,,,,,,,124.14152010018006,130.14958330010995,Hammer,glänzend,"['Hammer', 'glänzend']",control,1,"['Hut', 'Fahrrad', 'Stift', 'Uhr', 'Würfel', 'Telefon', 'Lampe', 'Buch', 'Socke', 'Kette', 'Tasche', 'Löffel', 'Hammer', 'Vase', 'Geige', 'Eimer', 'Flasche', 'Schlüssel', 'Bürste', 'Kamera', 'Blume', 'Jacke']","['sauber', 'glatt', 'biegsam', 'sportlich', 'krumm', 'lang', 'neu', 'praktisch', 'klobig', 'elegant', 'flauschig', 'gestreift', 'glänzend']",2,2.1825216999277472,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_11h38.24.033,watkins1,2023.2.3,99.79960263794364,80,2024-01-10 11h38.36.985877 +0000,
,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,130.15873660007492,,,,,,,,,,130.15016680024564,130.64121970022097,,,3,3.3792884997092187,,,,,,,,,,,,,,,,,,,,,130.64123179996386,136.64884100016207,Vase,winzig,"['Vase', 'winzig']",restudy_diff,1,"['Hut', 'Fahrrad', 'Stift', 'Uhr', 'Würfel', 'Telefon', 'Lampe', 'Buch', 'Socke', 'Kette', 'Tasche', 'Löffel', 'Hammer', 'Vase', 'Geige', 'Eimer', 'Flasche', 'Schlüssel', 'Bürste', 'Kamera', 'Blume', 'Jacke']","['sauber', 'glatt', 'biegsam', 'sportlich', 'krumm', 'lang', 'neu', 'praktisch', 'klobig', 'elegant', 'flauschig', 'gestreift', 'glänzend', 'winzig']",3,3.3792884997092187,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_11h38.24.033,watkins1,2023.2.3,99.79960263794364,80,2024-01-10 11h38.36.985877 +0000,
,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,136.65830120025203,,,,,,,,,,136.64932950027287,137.14052399992943,,,1,1.713266100268811,,,,,,,,,,,,,,,,,,,,,137.14053710037842,143.15057480009273,Geige,kratzig,"['Geige', 'kratzig']",restudy_diff,1,"['Hut', 'Fahrrad', 'Stift', 'Uhr', 'Würfel', 'Telefon', 'Lampe', 'Buch', 'Socke', 'Kette', 'Tasche', 'Löffel', 'Hammer', 'Vase', 'Geige', 'Eimer', 'Flasche', 'Schlüssel', 'Bürste', 'Kamera', 'Blume', 'Jacke']","['sauber', 'glatt', 'biegsam', 'sportlich', 'krumm', 'lang', 'neu', 'praktisch', 'klobig', 'elegant', 'flauschig', 'gestreift', 'glänzend', 'winzig', 'kratzig']",1,1.713266100268811,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_11h38.24.033,watkins1,2023.2.3,99.79960263794364,80,2024-01-10 11h38.36.985877 +0000,
,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,143.15996720036492,,,,,,,,,,143.15108830016106,143.64459850033745,,,1,2.233090799767524,,,,,,,,,,,,,,,,,,,,,143.64461060008034,149.64691090025008,Eimer,zart,"['Eimer', 'zart']",restudy_diff,1,"['Hut', 'Fahrrad', 'Stift', 'Uhr', 'Würfel', 'Telefon', 'Lampe', 'Buch', 'Socke', 'Kette', 'Tasche', 'Löffel', 'Hammer', 'Vase', 'Geige', 'Eimer', 'Flasche', 'Schlüssel', 'Bürste', 'Kamera', 'Blume', 'Jacke']","['sauber', 'glatt', 'biegsam', 'sportlich', 'krumm', 'lang', 'neu', 'praktisch', 'klobig', 'elegant', 'flauschig', 'gestreift', 'glänzend', 'winzig', 'kratzig', 'zart']",1,2.233090799767524,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_11h38.24.033,watkins1,2023.2.3,99.79960263794364,80,2024-01-10 11h38.36.985877 +0000,
,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,149.65626389998943,,,,,,,,,,149.64740579994395,150.13867130037397,,,1,1.7877994002774358,,,,,,,,,,,,,,,,,,,,,150.13868350023404,156.14523100014776,Flasche,niedlich,"['Flasche', 'niedlich']",restudy_diff,1,"['Hut', 'Fahrrad', 'Stift', 'Uhr', 'Würfel', 'Telefon', 'Lampe', 'Buch', 'Socke', 'Kette', 'Tasche', 'Löffel', 'Hammer', 'Vase', 'Geige', 'Eimer', 'Flasche', 'Schlüssel', 'Bürste', 'Kamera', 'Blume', 'Jacke']","['sauber', 'glatt', 'biegsam', 'sportlich', 'krumm', 'lang', 'neu', 'praktisch', 'klobig', 'elegant', 'flauschig', 'gestreift', 'glänzend', 'winzig', 'kratzig', 'zart', 'niedlich']",1,1.7877994002774358,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_11h38.24.033,watkins1,2023.2.3,99.79960263794364,80,2024-01-10 11h38.36.985877 +0000,
,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,156.15381660033017,,,,,,,,,,156.14586280006915,156.63795340014622,,,2,1.4401330999098718,,,,,,,,,,,,,,,,,,,,,156.63796550035477,162.6391139002517,Schlüssel,nachhaltig,"['Schlüssel', 'nachhaltig']",restudy_diff,1,"['Hut', 'Fahrrad', 'Stift', 'Uhr', 'Würfel', 'Telefon', 'Lampe', 'Buch', 'Socke', 'Kette', 'Tasche', 'Löffel', 'Hammer', 'Vase', 'Geige', 'Eimer', 'Flasche', 'Schlüssel', 'Bürste', 'Kamera', 'Blume', 'Jacke']","['sauber', 'glatt', 'biegsam', 'sportlich', 'krumm', 'lang', 'neu', 'praktisch', 'klobig', 'elegant', 'flauschig', 'gestreift', 'glänzend', 'winzig', 'kratzig', 'zart', 'niedlich', 'nachhaltig']",2,1.4401330999098718,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_11h38.24.033,watkins1,2023.2.3,99.79960263794364,80,2024-01-10 11h38.36.985877 +0000,
,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,162.64806490018964,,,,,,,,,,162.63967650011182,163.130843100138,,,2,1.427594400011003,,,,,,,,,,,,,,,,,,,,,163.1308602001518,169.13480930030346,Bürste,matt,"['Bürste', 'matt']",restudy_diff,1,"['Hut', 'Fahrrad', 'Stift', 'Uhr', 'Würfel', 'Telefon', 'Lampe', 'Buch', 'Socke', 'Kette', 'Tasche', 'Löffel', 'Hammer', 'Vase', 'Geige', 'Eimer', 'Flasche', 'Schlüssel', 'Bürste', 'Kamera', 'Blume', 'Jacke']","['sauber', 'glatt', 'biegsam', 'sportlich', 'krumm', 'lang', 'neu', 'praktisch', 'klobig', 'elegant', 'flauschig', 'gestreift', 'glänzend', 'winzig', 'kratzig', 'zart', 'niedlich', 'nachhaltig', 'matt']",2,1.427594400011003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_11h38.24.033,watkins1,2023.2.3,99.79960263794364,80,2024-01-10 11h38.36.985877 +0000,
,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,169.14408720005304,,,,,,,,,,169.13530560024083,169.62631740001962,,,3,1.3568326001986861,,,,,,,,,,,,,,,,,,,,,169.62632870022207,175.63293440034613,Kamera,kaputt,"['Kamera', 'kaputt']",control,1,"['Hut', 'Fahrrad', 'Stift', 'Uhr', 'Würfel', 'Telefon', 'Lampe', 'Buch', 'Socke', 'Kette', 'Tasche', 'Löffel', 'Hammer', 'Vase', 'Geige', 'Eimer', 'Flasche', 'Schlüssel', 'Bürste', 'Kamera', 'Blume', 'Jacke']","['sauber', 'glatt', 'biegsam', 'sportlich', 'krumm', 'lang', 'neu', 'praktisch', 'klobig', 'elegant', 'flauschig', 'gestreift', 'glänzend', 'winzig', 'kratzig', 'zart', 'niedlich', 'nachhaltig', 'matt', 'kaputt']",3,1.3568326001986861,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-10_11h38.24.033,watkins1,2023.2.3,99.79960263794364,80,2024-01-10 11h38.36.985877 +0000,
