Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,scale_answer_5.rt,scale_answer_5.duration,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,correct,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,103.74649429996498,,,,,,,,,,103.73763750004582,104.22840300004464,,,1,1.6845225999131799,,,,,,,,,,,,,,,,,,,,,104.2284129000036,110.23857990000397,Flasche,schmutzig,"['Flasche', 'schmutzig']",test_adj,3,"['Kette', 'Hammer', 'Ring', 'Brille', 'Kerze', 'Rucksack', 'Flasche', 'Hut', 'Lampe', 'Fahrrad', 'Buch', 'Uhr', 'Stift', 'Socke', 'Tasche', 'Jacke', 'Schere', 'Eimer', 'Kiste', 'Trommel', 'Bürste', 'Vase', 'Geige', 'Würfel', 'Tasse', 'Blume', 'Löffel', 'Schlüssel', 'Kamera', 'Telefon']","['sportlich', 'flach', 'winzig', 'durchsichtig', 'glatt', 'gestreift', 'schmutzig']",1,1.6845225999131799,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-11-22_13h45.51.332,watkins1,2023.2.3,99.71839522041239,9,2023-11-22 13h45.57.432264 +0000,
,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,110.24790920002852,,,,,,,,,,110.23909899999853,110.72996949998196,,,2,1.6472295999992639,,,,,,,,,,,,,,,,,,,,,110.72998019994702,116.74042759998702,Hut,gepunktet,"['Hut', 'gepunktet']",test_adj,3,"['Kette', 'Hammer', 'Ring', 'Brille', 'Kerze', 'Rucksack', 'Flasche', 'Hut', 'Lampe', 'Fahrrad', 'Buch', 'Uhr', 'Stift', 'Socke', 'Tasche', 'Jacke', 'Schere', 'Eimer', 'Kiste', 'Trommel', 'Bürste', 'Vase', 'Geige', 'Würfel', 'Tasse', 'Blume', 'Löffel', 'Schlüssel', 'Kamera', 'Telefon']","['sportlich', 'flach', 'winzig', 'durchsichtig', 'glatt', 'gestreift', 'schmutzig', 'gepunktet']",2,1.6472295999992639,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-11-22_13h45.51.332,watkins1,2023.2.3,99.71839522041239,9,2023-11-22 13h45.57.432264 +0000,
,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,116.74989750003442,,,,,,,,,,116.74094239994884,117.23187799996231,,,1,2.4886152000399306,,,,,,,,,,,,,,,,,,,,,117.23189039994031,123.24131069995929,Lampe,sauber,"['Lampe', 'sauber']",restudy,3,"['Kette', 'Hammer', 'Ring', 'Brille', 'Kerze', 'Rucksack', 'Flasche', 'Hut', 'Lampe', 'Fahrrad', 'Buch', 'Uhr', 'Stift', 'Socke', 'Tasche', 'Jacke', 'Schere', 'Eimer', 'Kiste', 'Trommel', 'Bürste', 'Vase', 'Geige', 'Würfel', 'Tasse', 'Blume', 'Löffel', 'Schlüssel', 'Kamera', 'Telefon']","['sportlich', 'flach', 'winzig', 'durchsichtig', 'glatt', 'gestreift', 'schmutzig', 'gepunktet', 'sauber']",1,2.4886152000399306,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-11-22_13h45.51.332,watkins1,2023.2.3,99.71839522041239,9,2023-11-22 13h45.57.432264 +0000,
,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,123.25087929994334,,,,,,,,,,123.241828899947,123.7328722999664,,,3,1.6275614999467507,,,,,,,,,,,,,,,,,,,,,123.73288310004864,129.73782909999136,Fahrrad,groß,"['Fahrrad', 'groß']",restudy,3,"['Kette', 'Hammer', 'Ring', 'Brille', 'Kerze', 'Rucksack', 'Flasche', 'Hut', 'Lampe', 'Fahrrad', 'Buch', 'Uhr', 'Stift', 'Socke', 'Tasche', 'Jacke', 'Schere', 'Eimer', 'Kiste', 'Trommel', 'Bürste', 'Vase', 'Geige', 'Würfel', 'Tasse', 'Blume', 'Löffel', 'Schlüssel', 'Kamera', 'Telefon']","['sportlich', 'flach', 'winzig', 'durchsichtig', 'glatt', 'gestreift', 'schmutzig', 'gepunktet', 'sauber', 'groß']",3,1.6275614999467507,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-11-22_13h45.51.332,watkins1,2023.2.3,99.71839522041239,9,2023-11-22 13h45.57.432264 +0000,
,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,129.74741439998616,,,,,,,,,,129.73834679997526,130.22925109998323,,,1,2.2041118999477476,,,,,,,,,,,,,,,,,,,,,130.229261499946,136.23760110000148,Buch,strahlend,"['Buch', 'strahlend']",test_adj,3,"['Kette', 'Hammer', 'Ring', 'Brille', 'Kerze', 'Rucksack', 'Flasche', 'Hut', 'Lampe', 'Fahrrad', 'Buch', 'Uhr', 'Stift', 'Socke', 'Tasche', 'Jacke', 'Schere', 'Eimer', 'Kiste', 'Trommel', 'Bürste', 'Vase', 'Geige', 'Würfel', 'Tasse', 'Blume', 'Löffel', 'Schlüssel', 'Kamera', 'Telefon']","['sportlich', 'flach', 'winzig', 'durchsichtig', 'glatt', 'gestreift', 'schmutzig', 'gepunktet', 'sauber', 'groß', 'strahlend']",1,2.2041118999477476,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-11-22_13h45.51.332,watkins1,2023.2.3,99.71839522041239,9,2023-11-22 13h45.57.432264 +0000,
,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,136.24701449996792,,,,,,,,,,136.23810600000434,136.7293745999923,,,1,1.1911491999635473,,,,,,,,,,,,,,,,,,,,,136.72938539995812,142.7372946999967,Uhr,lustig,"['Uhr', 'lustig']",restudy,3,"['Kette', 'Hammer', 'Ring', 'Brille', 'Kerze', 'Rucksack', 'Flasche', 'Hut', 'Lampe', 'Fahrrad', 'Buch', 'Uhr', 'Stift', 'Socke', 'Tasche', 'Jacke', 'Schere', 'Eimer', 'Kiste', 'Trommel', 'Bürste', 'Vase', 'Geige', 'Würfel', 'Tasse', 'Blume', 'Löffel', 'Schlüssel', 'Kamera', 'Telefon']","['sportlich', 'flach', 'winzig', 'durchsichtig', 'glatt', 'gestreift', 'schmutzig', 'gepunktet', 'sauber', 'groß', 'strahlend', 'lustig']",1,1.1911491999635473,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-11-22_13h45.51.332,watkins1,2023.2.3,99.71839522041239,9,2023-11-22 13h45.57.432264 +0000,
,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,142.74673240003176,,,,,,,,,,142.7378232999472,143.22869010001887,,,1,1.3482913000043482,,,,,,,,,,,,,,,,,,,,,143.22869989997707,149.23773930000607,Stift,dick,"['Stift', 'dick']",test_adj,3,"['Kette', 'Hammer', 'Ring', 'Brille', 'Kerze', 'Rucksack', 'Flasche', 'Hut', 'Lampe', 'Fahrrad', 'Buch', 'Uhr', 'Stift', 'Socke', 'Tasche', 'Jacke', 'Schere', 'Eimer', 'Kiste', 'Trommel', 'Bürste', 'Vase', 'Geige', 'Würfel', 'Tasse', 'Blume', 'Löffel', 'Schlüssel', 'Kamera', 'Telefon']","['sportlich', 'flach', 'winzig', 'durchsichtig', 'glatt', 'gestreift', 'schmutzig', 'gepunktet', 'sauber', 'groß', 'strahlend', 'lustig', 'dick']",1,1.3482913000043482,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-11-22_13h45.51.332,watkins1,2023.2.3,99.71839522041239,9,2023-11-22 13h45.57.432264 +0000,
,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,149.24719789996743,,,,,,,,,,149.2382448000135,149.72918270004448,,,1,3.542975199990906,,,,,,,,,,,,,,,,,,,,,149.7291927000042,155.73085339996032,Socke,glänzend,"['Socke', 'glänzend']",test_adj,3,"['Kette', 'Hammer', 'Ring', 'Brille', 'Kerze', 'Rucksack', 'Flasche', 'Hut', 'Lampe', 'Fahrrad', 'Buch', 'Uhr', 'Stift', 'Socke', 'Tasche', 'Jacke', 'Schere', 'Eimer', 'Kiste', 'Trommel', 'Bürste', 'Vase', 'Geige', 'Würfel', 'Tasse', 'Blume', 'Löffel', 'Schlüssel', 'Kamera', 'Telefon']","['sportlich', 'flach', 'winzig', 'durchsichtig', 'glatt', 'gestreift', 'schmutzig', 'gepunktet', 'sauber', 'groß', 'strahlend', 'lustig', 'dick', 'glänzend']",1,3.542975199990906,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-11-22_13h45.51.332,watkins1,2023.2.3,99.71839522041239,9,2023-11-22 13h45.57.432264 +0000,
,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,155.74036379996687,,,,,,,,,,155.73137679998763,156.222315800027,,,3,1.4259356000693515,,,,,,,,,,,,,,,,,,,,,156.22232599998824,162.23090399999637,Tasche,klobig,"['Tasche', 'klobig']",restudy,3,"['Kette', 'Hammer', 'Ring', 'Brille', 'Kerze', 'Rucksack', 'Flasche', 'Hut', 'Lampe', 'Fahrrad', 'Buch', 'Uhr', 'Stift', 'Socke', 'Tasche', 'Jacke', 'Schere', 'Eimer', 'Kiste', 'Trommel', 'Bürste', 'Vase', 'Geige', 'Würfel', 'Tasse', 'Blume', 'Löffel', 'Schlüssel', 'Kamera', 'Telefon']","['sportlich', 'flach', 'winzig', 'durchsichtig', 'glatt', 'gestreift', 'schmutzig', 'gepunktet', 'sauber', 'groß', 'strahlend', 'lustig', 'dick', 'glänzend', 'klobig']",3,1.4259356000693515,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-11-22_13h45.51.332,watkins1,2023.2.3,99.71839522041239,9,2023-11-22 13h45.57.432264 +0000,
,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,162.24037060001865,,,,,,,,,,162.2314255000092,162.72239190002438,,,1,1.44590639998205,,,,,,,,,,,,,,,,,,,,,162.72240249998868,168.72746119997464,Jacke,niedlich,"['Jacke', 'niedlich']",test_adj,3,"['Kette', 'Hammer', 'Ring', 'Brille', 'Kerze', 'Rucksack', 'Flasche', 'Hut', 'Lampe', 'Fahrrad', 'Buch', 'Uhr', 'Stift', 'Socke', 'Tasche', 'Jacke', 'Schere', 'Eimer', 'Kiste', 'Trommel', 'Bürste', 'Vase', 'Geige', 'Würfel', 'Tasse', 'Blume', 'Löffel', 'Schlüssel', 'Kamera', 'Telefon']","['sportlich', 'flach', 'winzig', 'durchsichtig', 'glatt', 'gestreift', 'schmutzig', 'gepunktet', 'sauber', 'groß', 'strahlend', 'lustig', 'dick', 'glänzend', 'klobig', 'niedlich']",1,1.44590639998205,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-11-22_13h45.51.332,watkins1,2023.2.3,99.71839522041239,9,2023-11-22 13h45.57.432264 +0000,
,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,168.73693709995132,,,,,,,,,,168.72797470004298,169.21892250003293,,,2,3.414444199996069,,,,,,,,,,,,,,,,,,,,,169.2189323999919,175.22051599994302,Schere,gut,"['Schere', 'gut']",test_adj,3,"['Kette', 'Hammer', 'Ring', 'Brille', 'Kerze', 'Rucksack', 'Flasche', 'Hut', 'Lampe', 'Fahrrad', 'Buch', 'Uhr', 'Stift', 'Socke', 'Tasche', 'Jacke', 'Schere', 'Eimer', 'Kiste', 'Trommel', 'Bürste', 'Vase', 'Geige', 'Würfel', 'Tasse', 'Blume', 'Löffel', 'Schlüssel', 'Kamera', 'Telefon']","['sportlich', 'flach', 'winzig', 'durchsichtig', 'glatt', 'gestreift', 'schmutzig', 'gepunktet', 'sauber', 'groß', 'strahlend', 'lustig', 'dick', 'glänzend', 'klobig', 'niedlich', 'gut']",2,3.414444199996069,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-11-22_13h45.51.332,watkins1,2023.2.3,99.71839522041239,9,2023-11-22 13h45.57.432264 +0000,
,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,175.22997959994245,,,,,,,,,,175.22104219999164,175.712005999987,,,1,1.135960000101477,,,,,,,,,,,,,,,,,,,,,175.71201619994827,181.72258679999504,Eimer,flauschig,"['Eimer', 'flauschig']",test_adj,3,"['Kette', 'Hammer', 'Ring', 'Brille', 'Kerze', 'Rucksack', 'Flasche', 'Hut', 'Lampe', 'Fahrrad', 'Buch', 'Uhr', 'Stift', 'Socke', 'Tasche', 'Jacke', 'Schere', 'Eimer', 'Kiste', 'Trommel', 'Bürste', 'Vase', 'Geige', 'Würfel', 'Tasse', 'Blume', 'Löffel', 'Schlüssel', 'Kamera', 'Telefon']","['sportlich', 'flach', 'winzig', 'durchsichtig', 'glatt', 'gestreift', 'schmutzig', 'gepunktet', 'sauber', 'groß', 'strahlend', 'lustig', 'dick', 'glänzend', 'klobig', 'niedlich', 'gut', 'flauschig']",1,1.135960000101477,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-11-22_13h45.51.332,watkins1,2023.2.3,99.71839522041239,9,2023-11-22 13h45.57.432264 +0000,
