Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,list_sub_restudy,list_sub_testsub,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_5.rt,scale_answer_5.duration,correct,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,299.1669450001791,,,,,,,,,,,,299.1573918000795,299.6499014000874,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Eimer,nass,"['Eimer', 'nass']",restudy,2,,,,,,299.1573268000502,299.15736320009455,"['Telefon', 'Kiste', 'Ring', 'Flasche', 'Blume', 'Trommel', 'Eimer', 'Fahrrad', 'Buch', 'Tasche', 'Socke', 'Kerze', 'Rucksack', 'Tasse', 'Schlüssel', 'Lampe', 'Vase', 'Brille', 'Hut', 'Hammer', 'Stift', 'Kamera', 'Kette', 'Schere', 'Würfel', 'Bürste', 'Geige', 'Jacke', 'Uhr', 'Löffel']",299.64991270005703,299.65262020006776,None,299.65274849999696,305.6584904000629,3,305.65878080017865,305.6612903000787,None,305.6614018001128,305.66267280001193,305.6626846001018,305.66370150004514,2.454963699914515,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,305.66838539997116,,,,,,,,,,,,305.6639805000741,306.1609623001423,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Fahrrad,glänzend,"['Fahrrad', 'glänzend']",test_sub,2,,,,,,305.6639151000418,305.66395350010134,"['Telefon', 'Kiste', 'Ring', 'Flasche', 'Blume', 'Trommel', 'Eimer', 'Fahrrad', 'Buch', 'Tasche', 'Socke', 'Kerze', 'Rucksack', 'Tasse', 'Schlüssel', 'Lampe', 'Vase', 'Brille', 'Hut', 'Hammer', 'Stift', 'Kamera', 'Kette', 'Schere', 'Würfel', 'Bürste', 'Geige', 'Jacke', 'Uhr', 'Löffel']",306.1609728001058,306.16350660007447,None,306.16362960007973,306.16506650019437,None,306.1651759000961,306.1666149001103,None,306.16672240011394,306.167893800186,306.16790630016476,312.171344100032,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,312.1811873000115,,,,,,,,,,,,312.17162340017967,312.6632485999726,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Buch,kurz,"['Buch', 'kurz']",test_sub,2,,,,,,312.1715573000256,312.1715936001856,"['Telefon', 'Kiste', 'Ring', 'Flasche', 'Blume', 'Trommel', 'Eimer', 'Fahrrad', 'Buch', 'Tasche', 'Socke', 'Kerze', 'Rucksack', 'Tasse', 'Schlüssel', 'Lampe', 'Vase', 'Brille', 'Hut', 'Hammer', 'Stift', 'Kamera', 'Kette', 'Schere', 'Würfel', 'Bürste', 'Geige', 'Jacke', 'Uhr', 'Löffel']",312.6632592000533,312.66628310014494,None,312.66640870017,312.6688203001395,None,312.6689300001599,312.6713576000184,None,312.67146900016814,312.6724911001511,312.67250360012986,318.6775645001326,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,318.68730720016174,,,,,,,,,,,,318.67784530017525,319.1693731001578,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Tasche,zart,"['Tasche', 'zart']",test_sub,2,,,,,,318.6777787001338,318.67781550018117,"['Telefon', 'Kiste', 'Ring', 'Flasche', 'Blume', 'Trommel', 'Eimer', 'Fahrrad', 'Buch', 'Tasche', 'Socke', 'Kerze', 'Rucksack', 'Tasse', 'Schlüssel', 'Lampe', 'Vase', 'Brille', 'Hut', 'Hammer', 'Stift', 'Kamera', 'Kette', 'Schere', 'Würfel', 'Bürste', 'Geige', 'Jacke', 'Uhr', 'Löffel']",319.16938410000876,319.17194240004756,None,319.1720652000513,319.1744457001332,None,319.1745554001536,319.17698030010797,None,319.1770886001177,319.1784141000826,319.1784268000629,325.1834009999875,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,325.1931983001996,,,,,,,,,,,,325.183678700123,325.67514519998804,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Socke,winzig,"['Socke', 'winzig']",restudy,2,,,,,,325.18361279997043,325.1836499001365,"['Telefon', 'Kiste', 'Ring', 'Flasche', 'Blume', 'Trommel', 'Eimer', 'Fahrrad', 'Buch', 'Tasche', 'Socke', 'Kerze', 'Rucksack', 'Tasse', 'Schlüssel', 'Lampe', 'Vase', 'Brille', 'Hut', 'Hammer', 'Stift', 'Kamera', 'Kette', 'Schere', 'Würfel', 'Bürste', 'Geige', 'Jacke', 'Uhr', 'Löffel']",325.6751559001859,325.67772530019283,None,325.6778506000992,331.68156860000454,2,331.68186800018884,331.6845893000718,None,331.68470640014857,331.6858804000076,331.6858926001005,331.6870731001254,2.9493218001443893,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,331.69105060002767,,,,,,,,,,,,331.6873556000646,332.18303499999456,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Kerze,neu,"['Kerze', 'neu']",restudy,2,,,,,,331.68729010014795,331.68732829997316,"['Telefon', 'Kiste', 'Ring', 'Flasche', 'Blume', 'Trommel', 'Eimer', 'Fahrrad', 'Buch', 'Tasche', 'Socke', 'Kerze', 'Rucksack', 'Tasse', 'Schlüssel', 'Lampe', 'Vase', 'Brille', 'Hut', 'Hammer', 'Stift', 'Kamera', 'Kette', 'Schere', 'Würfel', 'Bürste', 'Geige', 'Jacke', 'Uhr', 'Löffel']",332.18304550019093,332.1857072999701,None,332.1858271001838,338.1911716000177,2,338.1914647000376,338.1939442001749,None,338.19405840011314,338.195215200074,338.1952271000482,338.19625680008903,2.089682900113985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,12,0,12,0,,,,,,,,,,,,,338.2006324999966,,,,,,,,,,,,338.1965391000267,338.69263820000924,,,[],[],,,,,,,,,,,,2.468921799911186,None,,,,,Rucksack,,,,,Rucksack,elegant,"['Rucksack', 'elegant']",test_sub,2,,,,,,338.19647329999134,338.19651160016656,"['Telefon', 'Kiste', 'Ring', 'Flasche', 'Blume', 'Trommel', 'Eimer', 'Fahrrad', 'Buch', 'Tasche', 'Socke', 'Kerze', 'Rucksack', 'Tasse', 'Schlüssel', 'Lampe', 'Vase', 'Brille', 'Hut', 'Hammer', 'Stift', 'Kamera', 'Kette', 'Schere', 'Würfel', 'Bürste', 'Geige', 'Jacke', 'Uhr', 'Löffel']",338.69264929997735,338.6956121001858,None,338.6957396999933,338.69721020013094,None,338.69732040003873,338.69878350012004,None,338.6988918001298,338.7000856001396,338.7000984000042,344.7036956001539,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,13,0,13,0,,,,,,,,,,,,,344.71350220008753,,,,,,,,,,,,344.70397540018894,345.1955328001641,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Tasse,matt,"['Tasse', 'matt']",restudy,2,,,,,,344.7039087000303,344.70394659996964,"['Telefon', 'Kiste', 'Ring', 'Flasche', 'Blume', 'Trommel', 'Eimer', 'Fahrrad', 'Buch', 'Tasche', 'Socke', 'Kerze', 'Rucksack', 'Tasse', 'Schlüssel', 'Lampe', 'Vase', 'Brille', 'Hut', 'Hammer', 'Stift', 'Kamera', 'Kette', 'Schere', 'Würfel', 'Bürste', 'Geige', 'Jacke', 'Uhr', 'Löffel']",345.19554320001043,345.19835530011915,None,345.1984773001168,351.2082695001736,2,351.2085678000003,351.2111474000849,None,351.21126030012965,351.2124175999779,351.21242950018495,351.21378240012564,2.509079499868676,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,14,0,14,0,,,,,,,,,,,,,351.21773600019515,,,,,,,,,,,,351.2140893000178,351.71065490017645,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Schlüssel,teuer,"['Schlüssel', 'teuer']",test_sub,2,,,,,,351.21400050004013,351.21404079999775,"['Telefon', 'Kiste', 'Ring', 'Flasche', 'Blume', 'Trommel', 'Eimer', 'Fahrrad', 'Buch', 'Tasche', 'Socke', 'Kerze', 'Rucksack', 'Tasse', 'Schlüssel', 'Lampe', 'Vase', 'Brille', 'Hut', 'Hammer', 'Stift', 'Kamera', 'Kette', 'Schere', 'Würfel', 'Bürste', 'Geige', 'Jacke', 'Uhr', 'Löffel']",351.7106663000304,351.71363260014914,None,351.7137649001088,351.71528970007785,None,351.71540069999173,351.7169195001479,None,351.7170288001653,351.7182758001145,351.7182889999822,357.7221789001487,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,15,0,15,0,,,,,,,,,,,,,357.7319816001691,,,,,,,,,,,,357.722456100164,358.21403510007076,,,[],[],,,,,,,,,,,,1.5072457999922335,None,,,,,Lampe,,,,,Lampe,durchsichtig,"['Lampe', 'durchsichtig']",test_sub,2,,,,,,357.72239070013165,357.7224270000588,"['Telefon', 'Kiste', 'Ring', 'Flasche', 'Blume', 'Trommel', 'Eimer', 'Fahrrad', 'Buch', 'Tasche', 'Socke', 'Kerze', 'Rucksack', 'Tasse', 'Schlüssel', 'Lampe', 'Vase', 'Brille', 'Hut', 'Hammer', 'Stift', 'Kamera', 'Kette', 'Schere', 'Würfel', 'Bürste', 'Geige', 'Jacke', 'Uhr', 'Löffel']",358.2140454000328,358.2167170001194,None,358.2168398001231,358.21933750016615,None,358.21944870008156,358.22207740019076,None,358.2221844000742,358.2233337000944,358.22334650019184,364.2291780000087,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,16,0,16,0,,,,,,,,,,,,,364.23903170018457,,,,,,,,,,,,364.2294624000788,364.72104950016364,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Vase,kratzig,"['Vase', 'kratzig']",restudy,2,,,,,,364.2293925001286,364.22943269996904,"['Telefon', 'Kiste', 'Ring', 'Flasche', 'Blume', 'Trommel', 'Eimer', 'Fahrrad', 'Buch', 'Tasche', 'Socke', 'Kerze', 'Rucksack', 'Tasse', 'Schlüssel', 'Lampe', 'Vase', 'Brille', 'Hut', 'Hammer', 'Stift', 'Kamera', 'Kette', 'Schere', 'Würfel', 'Bürste', 'Geige', 'Jacke', 'Uhr', 'Löffel']",364.72106060013175,364.72392130014487,None,364.7240480000619,370.7284878999926,1,370.7287920000963,370.73143879999407,None,370.7315507000312,370.7325776000507,370.7325896001421,370.7340790000744,1.967438800027594,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,17,0,17,0,,,,,,,,,,,,,370.73798730014823,,,,,,,,,,,,370.7343576999847,371.2298993000295,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Brille,robust,"['Brille', 'robust']",restudy,2,,,,,,370.73429370019585,370.73433110001497,"['Telefon', 'Kiste', 'Ring', 'Flasche', 'Blume', 'Trommel', 'Eimer', 'Fahrrad', 'Buch', 'Tasche', 'Socke', 'Kerze', 'Rucksack', 'Tasse', 'Schlüssel', 'Lampe', 'Vase', 'Brille', 'Hut', 'Hammer', 'Stift', 'Kamera', 'Kette', 'Schere', 'Würfel', 'Bürste', 'Geige', 'Jacke', 'Uhr', 'Löffel']",371.22991059999913,371.2326988000423,None,371.2328242000658,377.2347618001513,2,377.23504759999923,377.237739500124,None,377.2378492001444,377.23899110010825,377.2390027001966,377.2401477000676,1.9303800000343472,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,18,0,18,0,,,,,,,,,,,,,377.24422250012867,,,,,,,,,,,,377.2404225000646,377.73626799997874,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Hut,hübsch,"['Hut', 'hübsch']",test_sub,2,,,,,,377.2403583000414,377.24039570009336,"['Telefon', 'Kiste', 'Ring', 'Flasche', 'Blume', 'Trommel', 'Eimer', 'Fahrrad', 'Buch', 'Tasche', 'Socke', 'Kerze', 'Rucksack', 'Tasse', 'Schlüssel', 'Lampe', 'Vase', 'Brille', 'Hut', 'Hammer', 'Stift', 'Kamera', 'Kette', 'Schere', 'Würfel', 'Bürste', 'Geige', 'Jacke', 'Uhr', 'Löffel']",377.7362793001812,377.73884470015764,None,377.7389713001903,377.7402709000744,None,377.7403830999974,377.74167020013556,None,377.7417780000251,377.74279620009474,377.7428090001922,383.74580979999155,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,19,0,19,0,,,,,,,,,,,,,383.75561630004086,,,,,,,,,,,,383.7460896000266,384.2376528000459,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Hammer,biegsam,"['Hammer', 'biegsam']",test_sub,2,,,,,,383.7460241999943,383.74606000003405,"['Telefon', 'Kiste', 'Ring', 'Flasche', 'Blume', 'Trommel', 'Eimer', 'Fahrrad', 'Buch', 'Tasche', 'Socke', 'Kerze', 'Rucksack', 'Tasse', 'Schlüssel', 'Lampe', 'Vase', 'Brille', 'Hut', 'Hammer', 'Stift', 'Kamera', 'Kette', 'Schere', 'Würfel', 'Bürste', 'Geige', 'Jacke', 'Uhr', 'Löffel']",384.2376631000079,384.240350499982,None,384.2404740001075,384.24312220001593,None,384.24323220015503,384.2457587001845,None,384.24586910009384,384.24702350003645,384.2470363001339,390.2533723001834,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,20,0,20,0,,,,,,,,,,,,,390.26312660006806,,,,,,,,,,,,390.2536455001682,390.74546830006875,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Stift,flauschig,"['Stift', 'flauschig']",restudy,2,,,,,,390.25358150014654,390.2536173001863,"['Telefon', 'Kiste', 'Ring', 'Flasche', 'Blume', 'Trommel', 'Eimer', 'Fahrrad', 'Buch', 'Tasche', 'Socke', 'Kerze', 'Rucksack', 'Tasse', 'Schlüssel', 'Lampe', 'Vase', 'Brille', 'Hut', 'Hammer', 'Stift', 'Kamera', 'Kette', 'Schere', 'Würfel', 'Bürste', 'Geige', 'Jacke', 'Uhr', 'Löffel']",390.74547860003076,390.74814150016755,None,390.74826730019413,396.7518114000559,1,396.75210360018536,396.75485420017503,None,396.7549672999885,396.7561311000027,396.7561433000956,396.7574120000936,3.7190906000323594,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,21,0,21,0,,,,,,,,,,,,,396.7612626000773,,,,,,,,,,,,396.75769780017436,397.2535578000825,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Kamera,groß,"['Kamera', 'groß']",restudy,2,,,,,,396.7576322001405,396.7576706002001,"['Telefon', 'Kiste', 'Ring', 'Flasche', 'Blume', 'Trommel', 'Eimer', 'Fahrrad', 'Buch', 'Tasche', 'Socke', 'Kerze', 'Rucksack', 'Tasse', 'Schlüssel', 'Lampe', 'Vase', 'Brille', 'Hut', 'Hammer', 'Stift', 'Kamera', 'Kette', 'Schere', 'Würfel', 'Bürste', 'Geige', 'Jacke', 'Uhr', 'Löffel']",397.2535687000491,397.2562800999731,None,397.256403000094,403.2664690001402,2,403.2667557001114,403.2692738000769,None,403.26938550011255,403.2705408001784,403.27055280003697,403.2715720999986,1.8269856001716107,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,22,0,22,0,,,,,,,,,,,,,403.2759034000337,,,,,,,,,,,,403.2718472999986,403.768262000056,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Kette,praktisch,"['Kette', 'praktisch']",test_sub,2,,,,,,403.2717840000987,403.2718210001476,"['Telefon', 'Kiste', 'Ring', 'Flasche', 'Blume', 'Trommel', 'Eimer', 'Fahrrad', 'Buch', 'Tasche', 'Socke', 'Kerze', 'Rucksack', 'Tasse', 'Schlüssel', 'Lampe', 'Vase', 'Brille', 'Hut', 'Hammer', 'Stift', 'Kamera', 'Kette', 'Schere', 'Würfel', 'Bürste', 'Geige', 'Jacke', 'Uhr', 'Löffel']",403.76827270002104,403.77079079998657,None,403.77091379999183,403.7724560999777,None,403.772564599989,403.7739532000851,None,403.77406020020135,403.7751839000266,403.77519650012255,409.78056220011786,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,23,0,23,0,,,,,,,,,,,,,409.79039460001513,,,,,,,,,,,,409.780886300141,410.2723982001189,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Schere,blass,"['Schere', 'blass']",test_sub,2,,,,,,409.7808201999869,409.78085670014843,"['Telefon', 'Kiste', 'Ring', 'Flasche', 'Blume', 'Trommel', 'Eimer', 'Fahrrad', 'Buch', 'Tasche', 'Socke', 'Kerze', 'Rucksack', 'Tasse', 'Schlüssel', 'Lampe', 'Vase', 'Brille', 'Hut', 'Hammer', 'Stift', 'Kamera', 'Kette', 'Schere', 'Würfel', 'Bürste', 'Geige', 'Jacke', 'Uhr', 'Löffel']",410.27240939997137,410.2752181000542,None,410.27534910012037,410.2779639000073,None,410.27807530015707,410.2806946001947,None,410.28080509998836,410.2820600999985,410.2820727999788,416.2885536001995,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,24,0,24,0,,,,,,,,,,,,,416.29841720010154,,,,,,,,,,,,416.28883530013263,416.7805020001251,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Würfel,verspielt,"['Würfel', 'verspielt']",test_sub,2,,,,,,416.2887701999862,416.28880680003203,"['Telefon', 'Kiste', 'Ring', 'Flasche', 'Blume', 'Trommel', 'Eimer', 'Fahrrad', 'Buch', 'Tasche', 'Socke', 'Kerze', 'Rucksack', 'Tasse', 'Schlüssel', 'Lampe', 'Vase', 'Brille', 'Hut', 'Hammer', 'Stift', 'Kamera', 'Kette', 'Schere', 'Würfel', 'Bürste', 'Geige', 'Jacke', 'Uhr', 'Löffel']",416.7805129000917,416.783314100001,None,416.7834399000276,416.7858975001145,None,416.78600740013644,416.7884582001716,None,416.7885650000535,416.7897109000478,416.7897233001422,422.79540860001,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,25,0,25,0,,,,,,,,,,,,,422.8051905001048,,,,,,,,,,,,422.7957015000284,423.28718760004267,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Bürste,nachhaltig,"['Bürste', 'nachhaltig']",restudy,2,,,,,,422.7956360001117,422.79567240015604,"['Telefon', 'Kiste', 'Ring', 'Flasche', 'Blume', 'Trommel', 'Eimer', 'Fahrrad', 'Buch', 'Tasche', 'Socke', 'Kerze', 'Rucksack', 'Tasse', 'Schlüssel', 'Lampe', 'Vase', 'Brille', 'Hut', 'Hammer', 'Stift', 'Kamera', 'Kette', 'Schere', 'Würfel', 'Bürste', 'Geige', 'Jacke', 'Uhr', 'Löffel']",423.28719850000925,423.28997960011475,None,423.29010430001654,429.2931062001735,1,429.2934068001341,429.2961809001863,None,429.2962957001291,429.29746430017985,429.2974765000399,429.2987224999815,2.7770686000585556,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,26,0,26,0,,,,,,,,,,,,,429.3025789000094,,,,,,,,,,,,429.2990341000259,429.79468820011243,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Geige,kaputt,"['Geige', 'kaputt']",restudy,2,,,,,,429.29896869999357,429.2990070001688,"['Telefon', 'Kiste', 'Ring', 'Flasche', 'Blume', 'Trommel', 'Eimer', 'Fahrrad', 'Buch', 'Tasche', 'Socke', 'Kerze', 'Rucksack', 'Tasse', 'Schlüssel', 'Lampe', 'Vase', 'Brille', 'Hut', 'Hammer', 'Stift', 'Kamera', 'Kette', 'Schere', 'Würfel', 'Bürste', 'Geige', 'Jacke', 'Uhr', 'Löffel']",429.7946994001977,429.79745800001547,None,429.797586100176,435.79970120009966,2,435.79998550005257,435.80257210019045,None,435.8026837001089,435.80379789997824,435.80380960018374,435.80499060009606,2.845845199888572,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,27,0,27,0,,,,,,,,,,,,,435.8091873000376,,,,,,,,,,,,435.80526230018586,436.30135970003903,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Jacke,sauber,"['Jacke', 'sauber']",test_sub,2,,,,,,435.8051991001703,435.8052362999879,"['Telefon', 'Kiste', 'Ring', 'Flasche', 'Blume', 'Trommel', 'Eimer', 'Fahrrad', 'Buch', 'Tasche', 'Socke', 'Kerze', 'Rucksack', 'Tasse', 'Schlüssel', 'Lampe', 'Vase', 'Brille', 'Hut', 'Hammer', 'Stift', 'Kamera', 'Kette', 'Schere', 'Würfel', 'Bürste', 'Geige', 'Jacke', 'Uhr', 'Löffel']",436.30137030011974,436.3040720000863,None,436.3041960999835,436.3056010999717,None,436.3057115999982,436.3071358001325,None,436.3072437001392,436.30838870001025,436.3084015001077,442.3121500001289,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,28,0,28,0,,,,,,,,,,,,,442.32195330015384,,,,,,,,,,,,442.3124294001609,442.80396679998375,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Uhr,hässlich,"['Uhr', 'hässlich']",test_sub,2,,,,,,442.31236380012706,442.3124002001714,"['Telefon', 'Kiste', 'Ring', 'Flasche', 'Blume', 'Trommel', 'Eimer', 'Fahrrad', 'Buch', 'Tasche', 'Socke', 'Kerze', 'Rucksack', 'Tasse', 'Schlüssel', 'Lampe', 'Vase', 'Brille', 'Hut', 'Hammer', 'Stift', 'Kamera', 'Kette', 'Schere', 'Würfel', 'Bürste', 'Geige', 'Jacke', 'Uhr', 'Löffel']",442.8039773001801,442.806595900096,None,442.80672380002216,442.80907199997455,None,442.80918460013345,442.81153300008737,None,442.8116445001215,442.8126544000115,442.812667200109,448.8176459001843,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
