Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,correct,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_5.rt,scale_answer_5.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,110.84490650007501,,,,,,,,,,110.83593320008367,111.32695190003142,,,1,1.2948085002135485,,,,,,,,,,,,,,,,,,,,,111.32696190010756,117.33052360010333,Tasse,biegsam,"['Tasse', 'biegsam']",test_adj,3,"['Schlüssel', 'Kiste', 'Lampe', 'Hammer', 'Würfel', 'Fahrrad', 'Tasse', 'Socke', 'Vase', 'Jacke', 'Bürste', 'Rucksack', 'Flasche', 'Telefon', 'Brille', 'Stift', 'Blume', 'Löffel', 'Eimer', 'Tasche', 'Hut', 'Kerze', 'Trommel', 'Schere', 'Geige', 'Uhr', 'Kamera', 'Buch', 'Kette', 'Ring']","['matt', 'niedlich', 'zart', 'hässlich', 'glänzend', 'rustikal', 'biegsam']",1,1.2948085002135485,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-30_11h18.34.457,watkins1,2023.2.3,99.73361160809621,102,2024-01-30 11h18.40.997836 +0000,
,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,117.34001080016606,,,,,,,,,,117.33106950018555,117.82231560000218,,,2,2.055930299917236,,,,,,,,,,,,,,,,,,,,,117.82232580007985,123.82303289999254,Socke,sportlich,"['Socke', 'sportlich']",restudy,3,"['Schlüssel', 'Kiste', 'Lampe', 'Hammer', 'Würfel', 'Fahrrad', 'Tasse', 'Socke', 'Vase', 'Jacke', 'Bürste', 'Rucksack', 'Flasche', 'Telefon', 'Brille', 'Stift', 'Blume', 'Löffel', 'Eimer', 'Tasche', 'Hut', 'Kerze', 'Trommel', 'Schere', 'Geige', 'Uhr', 'Kamera', 'Buch', 'Kette', 'Ring']","['matt', 'niedlich', 'zart', 'hässlich', 'glänzend', 'rustikal', 'biegsam', 'sportlich']",2,2.055930299917236,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-30_11h18.34.457,watkins1,2023.2.3,99.73361160809621,102,2024-01-30 11h18.40.997836 +0000,
,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,123.8324790999759,,,,,,,,,,123.82354790018871,124.31438480014913,,,1,1.8356439000926912,,,,,,,,,,,,,,,,,,,,,124.31439670012332,130.31570919998921,Vase,robust,"['Vase', 'robust']",restudy,3,"['Schlüssel', 'Kiste', 'Lampe', 'Hammer', 'Würfel', 'Fahrrad', 'Tasse', 'Socke', 'Vase', 'Jacke', 'Bürste', 'Rucksack', 'Flasche', 'Telefon', 'Brille', 'Stift', 'Blume', 'Löffel', 'Eimer', 'Tasche', 'Hut', 'Kerze', 'Trommel', 'Schere', 'Geige', 'Uhr', 'Kamera', 'Buch', 'Kette', 'Ring']","['matt', 'niedlich', 'zart', 'hässlich', 'glänzend', 'rustikal', 'biegsam', 'sportlich', 'robust']",1,1.8356439000926912,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-30_11h18.34.457,watkins1,2023.2.3,99.73361160809621,102,2024-01-30 11h18.40.997836 +0000,
,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,130.32516170013696,,,,,,,,,,130.316242699977,130.80742270010523,,,2,1.7977433998603374,,,,,,,,,,,,,,,,,,,,,130.80743320006877,136.8139639000874,Jacke,groß,"['Jacke', 'groß']",restudy,3,"['Schlüssel', 'Kiste', 'Lampe', 'Hammer', 'Würfel', 'Fahrrad', 'Tasse', 'Socke', 'Vase', 'Jacke', 'Bürste', 'Rucksack', 'Flasche', 'Telefon', 'Brille', 'Stift', 'Blume', 'Löffel', 'Eimer', 'Tasche', 'Hut', 'Kerze', 'Trommel', 'Schere', 'Geige', 'Uhr', 'Kamera', 'Buch', 'Kette', 'Ring']","['matt', 'niedlich', 'zart', 'hässlich', 'glänzend', 'rustikal', 'biegsam', 'sportlich', 'robust', 'groß']",2,1.7977433998603374,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-30_11h18.34.457,watkins1,2023.2.3,99.73361160809621,102,2024-01-30 11h18.40.997836 +0000,
,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,136.82345260004513,,,,,,,,,,136.81448800000362,137.30545760015957,,,2,2.0444720000959933,,,,,,,,,,,,,,,,,,,,,137.30546830012463,143.3073548001703,Bürste,nass,"['Bürste', 'nass']",test_adj,3,"['Schlüssel', 'Kiste', 'Lampe', 'Hammer', 'Würfel', 'Fahrrad', 'Tasse', 'Socke', 'Vase', 'Jacke', 'Bürste', 'Rucksack', 'Flasche', 'Telefon', 'Brille', 'Stift', 'Blume', 'Löffel', 'Eimer', 'Tasche', 'Hut', 'Kerze', 'Trommel', 'Schere', 'Geige', 'Uhr', 'Kamera', 'Buch', 'Kette', 'Ring']","['matt', 'niedlich', 'zart', 'hässlich', 'glänzend', 'rustikal', 'biegsam', 'sportlich', 'robust', 'groß', 'nass']",2,2.0444720000959933,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-30_11h18.34.457,watkins1,2023.2.3,99.73361160809621,102,2024-01-30 11h18.40.997836 +0000,
,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,143.3167551001534,,,,,,,,,,143.30788760003634,143.79882879997604,,,2,2.4871961001772434,,,,,,,,,,,,,,,,,,,,,143.79883960005827,149.80873180017807,Rucksack,neu,"['Rucksack', 'neu']",restudy,3,"['Schlüssel', 'Kiste', 'Lampe', 'Hammer', 'Würfel', 'Fahrrad', 'Tasse', 'Socke', 'Vase', 'Jacke', 'Bürste', 'Rucksack', 'Flasche', 'Telefon', 'Brille', 'Stift', 'Blume', 'Löffel', 'Eimer', 'Tasche', 'Hut', 'Kerze', 'Trommel', 'Schere', 'Geige', 'Uhr', 'Kamera', 'Buch', 'Kette', 'Ring']","['matt', 'niedlich', 'zart', 'hässlich', 'glänzend', 'rustikal', 'biegsam', 'sportlich', 'robust', 'groß', 'nass', 'neu']",2,2.4871961001772434,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-30_11h18.34.457,watkins1,2023.2.3,99.73361160809621,102,2024-01-30 11h18.40.997836 +0000,
,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,149.81820029998198,,,,,,,,,,149.80926110013388,150.30025149998255,,,1,1.722204799996689,,,,,,,,,,,,,,,,,,,,,150.30026240018196,156.31079550017603,Flasche,blass,"['Flasche', 'blass']",test_adj,3,"['Schlüssel', 'Kiste', 'Lampe', 'Hammer', 'Würfel', 'Fahrrad', 'Tasse', 'Socke', 'Vase', 'Jacke', 'Bürste', 'Rucksack', 'Flasche', 'Telefon', 'Brille', 'Stift', 'Blume', 'Löffel', 'Eimer', 'Tasche', 'Hut', 'Kerze', 'Trommel', 'Schere', 'Geige', 'Uhr', 'Kamera', 'Buch', 'Kette', 'Ring']","['matt', 'niedlich', 'zart', 'hässlich', 'glänzend', 'rustikal', 'biegsam', 'sportlich', 'robust', 'groß', 'nass', 'neu', 'blass']",1,1.722204799996689,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-30_11h18.34.457,watkins1,2023.2.3,99.73361160809621,102,2024-01-30 11h18.40.997836 +0000,
,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,156.32021700008772,,,,,,,,,,156.3113324001897,156.80232370016165,,,3,2.620352099882439,,,,,,,,,,,,,,,,,,,,,156.80233430000953,162.8044034000486,Telefon,glatt,"['Telefon', 'glatt']",test_adj,3,"['Schlüssel', 'Kiste', 'Lampe', 'Hammer', 'Würfel', 'Fahrrad', 'Tasse', 'Socke', 'Vase', 'Jacke', 'Bürste', 'Rucksack', 'Flasche', 'Telefon', 'Brille', 'Stift', 'Blume', 'Löffel', 'Eimer', 'Tasche', 'Hut', 'Kerze', 'Trommel', 'Schere', 'Geige', 'Uhr', 'Kamera', 'Buch', 'Kette', 'Ring']","['matt', 'niedlich', 'zart', 'hässlich', 'glänzend', 'rustikal', 'biegsam', 'sportlich', 'robust', 'groß', 'nass', 'neu', 'blass', 'glatt']",3,2.620352099882439,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-30_11h18.34.457,watkins1,2023.2.3,99.73361160809621,102,2024-01-30 11h18.40.997836 +0000,
,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,162.81377510004677,,,,,,,,,,162.80492300004698,163.2958770999685,,,3,1.102292399853468,,,,,,,,,,,,,,,,,,,,,163.29588750004768,169.29854210000485,Brille,durchsichtig,"['Brille', 'durchsichtig']",restudy,3,"['Schlüssel', 'Kiste', 'Lampe', 'Hammer', 'Würfel', 'Fahrrad', 'Tasse', 'Socke', 'Vase', 'Jacke', 'Bürste', 'Rucksack', 'Flasche', 'Telefon', 'Brille', 'Stift', 'Blume', 'Löffel', 'Eimer', 'Tasche', 'Hut', 'Kerze', 'Trommel', 'Schere', 'Geige', 'Uhr', 'Kamera', 'Buch', 'Kette', 'Ring']","['matt', 'niedlich', 'zart', 'hässlich', 'glänzend', 'rustikal', 'biegsam', 'sportlich', 'robust', 'groß', 'nass', 'neu', 'blass', 'glatt', 'durchsichtig']",3,1.102292399853468,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-30_11h18.34.457,watkins1,2023.2.3,99.73361160809621,102,2024-01-30 11h18.40.997836 +0000,
,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,169.3079972001724,,,,,,,,,,169.2990833001677,169.79012170014903,,,3,0.9606311998795718,,,,,,,,,,,,,,,,,,,,,169.7901324001141,175.79949330003,Stift,lang,"['Stift', 'lang']",test_adj,3,"['Schlüssel', 'Kiste', 'Lampe', 'Hammer', 'Würfel', 'Fahrrad', 'Tasse', 'Socke', 'Vase', 'Jacke', 'Bürste', 'Rucksack', 'Flasche', 'Telefon', 'Brille', 'Stift', 'Blume', 'Löffel', 'Eimer', 'Tasche', 'Hut', 'Kerze', 'Trommel', 'Schere', 'Geige', 'Uhr', 'Kamera', 'Buch', 'Kette', 'Ring']","['matt', 'niedlich', 'zart', 'hässlich', 'glänzend', 'rustikal', 'biegsam', 'sportlich', 'robust', 'groß', 'nass', 'neu', 'blass', 'glatt', 'durchsichtig', 'lang']",3,0.9606311998795718,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-30_11h18.34.457,watkins1,2023.2.3,99.73361160809621,102,2024-01-30 11h18.40.997836 +0000,
,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,175.80893260007724,,,,,,,,,,175.80001920019276,176.29146330012009,,,1,1.38728759996593,,,,,,,,,,,,,,,,,,,,,176.29147330019623,182.2924001000356,Blume,hohl,"['Blume', 'hohl']",restudy,3,"['Schlüssel', 'Kiste', 'Lampe', 'Hammer', 'Würfel', 'Fahrrad', 'Tasse', 'Socke', 'Vase', 'Jacke', 'Bürste', 'Rucksack', 'Flasche', 'Telefon', 'Brille', 'Stift', 'Blume', 'Löffel', 'Eimer', 'Tasche', 'Hut', 'Kerze', 'Trommel', 'Schere', 'Geige', 'Uhr', 'Kamera', 'Buch', 'Kette', 'Ring']","['matt', 'niedlich', 'zart', 'hässlich', 'glänzend', 'rustikal', 'biegsam', 'sportlich', 'robust', 'groß', 'nass', 'neu', 'blass', 'glatt', 'durchsichtig', 'lang', 'hohl']",1,1.38728759996593,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-30_11h18.34.457,watkins1,2023.2.3,99.73361160809621,102,2024-01-30 11h18.40.997836 +0000,
,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,182.30183340003714,,,,,,,,,,182.29292639996856,182.7838267001789,,,1,1.925573900109157,,,,,,,,,,,,,,,,,,,,,182.78383690002374,188.79195530014113,Löffel,lustig,"['Löffel', 'lustig']",restudy,3,"['Schlüssel', 'Kiste', 'Lampe', 'Hammer', 'Würfel', 'Fahrrad', 'Tasse', 'Socke', 'Vase', 'Jacke', 'Bürste', 'Rucksack', 'Flasche', 'Telefon', 'Brille', 'Stift', 'Blume', 'Löffel', 'Eimer', 'Tasche', 'Hut', 'Kerze', 'Trommel', 'Schere', 'Geige', 'Uhr', 'Kamera', 'Buch', 'Kette', 'Ring']","['matt', 'niedlich', 'zart', 'hässlich', 'glänzend', 'rustikal', 'biegsam', 'sportlich', 'robust', 'groß', 'nass', 'neu', 'blass', 'glatt', 'durchsichtig', 'lang', 'hohl', 'lustig']",1,1.925573900109157,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-30_11h18.34.457,watkins1,2023.2.3,99.73361160809621,102,2024-01-30 11h18.40.997836 +0000,
,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,188.8012806000188,,,,,,,,,,188.79251130018383,189.2832999001257,,,1,1.4346360999625176,,,,,,,,,,,,,,,,,,,,,189.28330980008468,195.29292250005528,Eimer,flach,"['Eimer', 'flach']",restudy,3,"['Schlüssel', 'Kiste', 'Lampe', 'Hammer', 'Würfel', 'Fahrrad', 'Tasse', 'Socke', 'Vase', 'Jacke', 'Bürste', 'Rucksack', 'Flasche', 'Telefon', 'Brille', 'Stift', 'Blume', 'Löffel', 'Eimer', 'Tasche', 'Hut', 'Kerze', 'Trommel', 'Schere', 'Geige', 'Uhr', 'Kamera', 'Buch', 'Kette', 'Ring']","['matt', 'niedlich', 'zart', 'hässlich', 'glänzend', 'rustikal', 'biegsam', 'sportlich', 'robust', 'groß', 'nass', 'neu', 'blass', 'glatt', 'durchsichtig', 'lang', 'hohl', 'lustig', 'flach']",1,1.4346360999625176,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-30_11h18.34.457,watkins1,2023.2.3,99.73361160809621,102,2024-01-30 11h18.40.997836 +0000,
