Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,list_sub_restudy,list_sub_testsub,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,correct,test_sub.stopped,scale_answer_5.rt,scale_answer_5.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,105.03730880003422,,,,,,,,,,,,105.0283746002242,105.51941890036687,,,1,1.575575000140816,,,,,,,,,,,,,,,,,,,,,105.51942969998345,111.52011599997059,Blume,elegant,"['Blume', 'elegant']",restudy,2,"['Tasse', 'Lampe', 'Trommel', 'Socke', 'Kette', 'Löffel', 'Blume', 'Eimer', 'Fahrrad', 'Brille', 'Kamera', 'Ring', 'Buch', 'Schere', 'Kiste', 'Tasche', 'Stift', 'Jacke', 'Hammer', 'Telefon', 'Geige', 'Rucksack', 'Vase', 'Schlüssel', 'Bürste', 'Uhr', 'Würfel', 'Hut', 'Flasche', 'Kerze']","['nass', 'kratzig', 'biegsam', 'blass', 'dunkel', 'kurz', 'elegant']",1,1.575575000140816,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-12_08h36.14.010,watkins1,2023.2.3,99.71630705898762,60,2023-12-12 08h36.22.366032 +0000,
,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,111.52941670035943,,,,,,,,,,,,111.52063000015914,112.0115121002309,,,2,1.5873166997916996,,,,,,,,,,,,,,,,,,,,,112.0115240002051,118.01448500016704,Eimer,gepunktet,"['Eimer', 'gepunktet']",restudy,2,"['Tasse', 'Lampe', 'Trommel', 'Socke', 'Kette', 'Löffel', 'Blume', 'Eimer', 'Fahrrad', 'Brille', 'Kamera', 'Ring', 'Buch', 'Schere', 'Kiste', 'Tasche', 'Stift', 'Jacke', 'Hammer', 'Telefon', 'Geige', 'Rucksack', 'Vase', 'Schlüssel', 'Bürste', 'Uhr', 'Würfel', 'Hut', 'Flasche', 'Kerze']","['nass', 'kratzig', 'biegsam', 'blass', 'dunkel', 'kurz', 'elegant', 'gepunktet']",2,1.5873166997916996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-12_08h36.14.010,watkins1,2023.2.3,99.71630705898762,60,2023-12-12 08h36.22.366032 +0000,
,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,118.02395780012012,,,,,,,,,,,,118.01500540040433,118.50583210028708,,,2,2.6131165996193886,,,,,,,,,,,,,,,,,,,,,118.50584270013496,124.50903670024127,Fahrrad,strahlend,"['Fahrrad', 'strahlend']",restudy,2,"['Tasse', 'Lampe', 'Trommel', 'Socke', 'Kette', 'Löffel', 'Blume', 'Eimer', 'Fahrrad', 'Brille', 'Kamera', 'Ring', 'Buch', 'Schere', 'Kiste', 'Tasche', 'Stift', 'Jacke', 'Hammer', 'Telefon', 'Geige', 'Rucksack', 'Vase', 'Schlüssel', 'Bürste', 'Uhr', 'Würfel', 'Hut', 'Flasche', 'Kerze']","['nass', 'kratzig', 'biegsam', 'blass', 'dunkel', 'kurz', 'elegant', 'gepunktet', 'strahlend']",2,2.6131165996193886,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-12_08h36.14.010,watkins1,2023.2.3,99.71630705898762,60,2023-12-12 08h36.22.366032 +0000,
,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,124.51847560005262,,,,,,,,,,,,124.50955990003422,125.00065890001133,,,1,2.5189065001904964,,,,,,,,,,,,,,,,,,,,,125.00066930009052,131.01064970018342,Brille,flach,"['Brille', 'flach']",test_sub,2,"['Tasse', 'Lampe', 'Trommel', 'Socke', 'Kette', 'Löffel', 'Blume', 'Eimer', 'Fahrrad', 'Brille', 'Kamera', 'Ring', 'Buch', 'Schere', 'Kiste', 'Tasche', 'Stift', 'Jacke', 'Hammer', 'Telefon', 'Geige', 'Rucksack', 'Vase', 'Schlüssel', 'Bürste', 'Uhr', 'Würfel', 'Hut', 'Flasche', 'Kerze']","['nass', 'kratzig', 'biegsam', 'blass', 'dunkel', 'kurz', 'elegant', 'gepunktet', 'strahlend', 'flach']",1,2.5189065001904964,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-12_08h36.14.010,watkins1,2023.2.3,99.71630705898762,60,2023-12-12 08h36.22.366032 +0000,
,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,131.02019469998777,,,,,,,,,,,,131.01116480026394,131.50219930009916,,,2,1.7525426000356674,,,,,,,,,,,,,,,,,,,,,131.5022099004127,137.51272120000795,Kamera,groß,"['Kamera', 'groß']",test_sub,2,"['Tasse', 'Lampe', 'Trommel', 'Socke', 'Kette', 'Löffel', 'Blume', 'Eimer', 'Fahrrad', 'Brille', 'Kamera', 'Ring', 'Buch', 'Schere', 'Kiste', 'Tasche', 'Stift', 'Jacke', 'Hammer', 'Telefon', 'Geige', 'Rucksack', 'Vase', 'Schlüssel', 'Bürste', 'Uhr', 'Würfel', 'Hut', 'Flasche', 'Kerze']","['nass', 'kratzig', 'biegsam', 'blass', 'dunkel', 'kurz', 'elegant', 'gepunktet', 'strahlend', 'flach', 'groß']",2,1.7525426000356674,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-12_08h36.14.010,watkins1,2023.2.3,99.71630705898762,60,2023-12-12 08h36.22.366032 +0000,
,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,137.5222280002199,,,,,,,,,,,,137.5132448002696,138.0046435003169,,,1,1.698252699803561,,,,,,,,,,,,,,,,,,,,,138.00465420028195,144.00837410008535,Ring,flauschig,"['Ring', 'flauschig']",restudy,2,"['Tasse', 'Lampe', 'Trommel', 'Socke', 'Kette', 'Löffel', 'Blume', 'Eimer', 'Fahrrad', 'Brille', 'Kamera', 'Ring', 'Buch', 'Schere', 'Kiste', 'Tasche', 'Stift', 'Jacke', 'Hammer', 'Telefon', 'Geige', 'Rucksack', 'Vase', 'Schlüssel', 'Bürste', 'Uhr', 'Würfel', 'Hut', 'Flasche', 'Kerze']","['nass', 'kratzig', 'biegsam', 'blass', 'dunkel', 'kurz', 'elegant', 'gepunktet', 'strahlend', 'flach', 'groß', 'flauschig']",1,1.698252699803561,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-12_08h36.14.010,watkins1,2023.2.3,99.71630705898762,60,2023-12-12 08h36.22.366032 +0000,
,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,144.01785550033674,,,,,,,,,,,,144.00890700006858,144.49986590025946,,,3,2.1079482999630272,,,,,,,,,,,,,,,,,,,,,144.49987660022452,150.50632619997486,Buch,neu,"['Buch', 'neu']",restudy,2,"['Tasse', 'Lampe', 'Trommel', 'Socke', 'Kette', 'Löffel', 'Blume', 'Eimer', 'Fahrrad', 'Brille', 'Kamera', 'Ring', 'Buch', 'Schere', 'Kiste', 'Tasche', 'Stift', 'Jacke', 'Hammer', 'Telefon', 'Geige', 'Rucksack', 'Vase', 'Schlüssel', 'Bürste', 'Uhr', 'Würfel', 'Hut', 'Flasche', 'Kerze']","['nass', 'kratzig', 'biegsam', 'blass', 'dunkel', 'kurz', 'elegant', 'gepunktet', 'strahlend', 'flach', 'groß', 'flauschig', 'neu']",3,2.1079482999630272,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-12_08h36.14.010,watkins1,2023.2.3,99.71630705898762,60,2023-12-12 08h36.22.366032 +0000,
,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,150.51573880016804,,,,,,,,,,,,150.50684530008584,150.99783210037276,,,1,1.6097093001008034,,,,,,,,,,,,,,,,,,,,,150.9978423002176,157.00716780032963,Schere,hohl,"['Schere', 'hohl']",restudy,2,"['Tasse', 'Lampe', 'Trommel', 'Socke', 'Kette', 'Löffel', 'Blume', 'Eimer', 'Fahrrad', 'Brille', 'Kamera', 'Ring', 'Buch', 'Schere', 'Kiste', 'Tasche', 'Stift', 'Jacke', 'Hammer', 'Telefon', 'Geige', 'Rucksack', 'Vase', 'Schlüssel', 'Bürste', 'Uhr', 'Würfel', 'Hut', 'Flasche', 'Kerze']","['nass', 'kratzig', 'biegsam', 'blass', 'dunkel', 'kurz', 'elegant', 'gepunktet', 'strahlend', 'flach', 'groß', 'flauschig', 'neu', 'hohl']",1,1.6097093001008034,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-12_08h36.14.010,watkins1,2023.2.3,99.71630705898762,60,2023-12-12 08h36.22.366032 +0000,
,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,157.01658070040867,,,,,,,,,,,,157.0076997000724,157.49860490020365,,,2,1.9332553995773196,,,,,,,,,,,,,,,,,,,,,157.4986149002798,163.5088341999799,Kiste,bunt,"['Kiste', 'bunt']",restudy,2,"['Tasse', 'Lampe', 'Trommel', 'Socke', 'Kette', 'Löffel', 'Blume', 'Eimer', 'Fahrrad', 'Brille', 'Kamera', 'Ring', 'Buch', 'Schere', 'Kiste', 'Tasche', 'Stift', 'Jacke', 'Hammer', 'Telefon', 'Geige', 'Rucksack', 'Vase', 'Schlüssel', 'Bürste', 'Uhr', 'Würfel', 'Hut', 'Flasche', 'Kerze']","['nass', 'kratzig', 'biegsam', 'blass', 'dunkel', 'kurz', 'elegant', 'gepunktet', 'strahlend', 'flach', 'groß', 'flauschig', 'neu', 'hohl', 'bunt']",2,1.9332553995773196,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-12_08h36.14.010,watkins1,2023.2.3,99.71630705898762,60,2023-12-12 08h36.22.366032 +0000,
,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,163.51825640024617,,,,,,,,,,,,163.50935680000111,164.0004371004179,,,2,1.7432862003333867,,,,,,,,,,,,,,,,,,,,,164.0004477002658,170.00956180039793,Tasche,dick,"['Tasche', 'dick']",restudy,2,"['Tasse', 'Lampe', 'Trommel', 'Socke', 'Kette', 'Löffel', 'Blume', 'Eimer', 'Fahrrad', 'Brille', 'Kamera', 'Ring', 'Buch', 'Schere', 'Kiste', 'Tasche', 'Stift', 'Jacke', 'Hammer', 'Telefon', 'Geige', 'Rucksack', 'Vase', 'Schlüssel', 'Bürste', 'Uhr', 'Würfel', 'Hut', 'Flasche', 'Kerze']","['nass', 'kratzig', 'biegsam', 'blass', 'dunkel', 'kurz', 'elegant', 'gepunktet', 'strahlend', 'flach', 'groß', 'flauschig', 'neu', 'hohl', 'bunt', 'dick']",2,1.7432862003333867,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-12_08h36.14.010,watkins1,2023.2.3,99.71630705898762,60,2023-12-12 08h36.22.366032 +0000,
,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,170.01903370022774,,,,,,,,,,,,170.01007840037346,170.50098210014403,,,1,1.594769200310111,,,,,,,,,,,,,,,,,,,,,170.50099300034344,176.5084693999961,Stift,kalt,"['Stift', 'kalt']",test_sub,2,"['Tasse', 'Lampe', 'Trommel', 'Socke', 'Kette', 'Löffel', 'Blume', 'Eimer', 'Fahrrad', 'Brille', 'Kamera', 'Ring', 'Buch', 'Schere', 'Kiste', 'Tasche', 'Stift', 'Jacke', 'Hammer', 'Telefon', 'Geige', 'Rucksack', 'Vase', 'Schlüssel', 'Bürste', 'Uhr', 'Würfel', 'Hut', 'Flasche', 'Kerze']","['nass', 'kratzig', 'biegsam', 'blass', 'dunkel', 'kurz', 'elegant', 'gepunktet', 'strahlend', 'flach', 'groß', 'flauschig', 'neu', 'hohl', 'bunt', 'dick', 'kalt']",1,1.594769200310111,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-12_08h36.14.010,watkins1,2023.2.3,99.71630705898762,60,2023-12-12 08h36.22.366032 +0000,
,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,176.51795420004055,,,,,,,,,,,,176.5089911003597,177.00002190005034,,,1,1.3743024002760649,,,,,,,,,,,,,,,,,,,,,177.00003200024366,183.00697190035135,Jacke,krumm,"['Jacke', 'krumm']",test_sub,2,"['Tasse', 'Lampe', 'Trommel', 'Socke', 'Kette', 'Löffel', 'Blume', 'Eimer', 'Fahrrad', 'Brille', 'Kamera', 'Ring', 'Buch', 'Schere', 'Kiste', 'Tasche', 'Stift', 'Jacke', 'Hammer', 'Telefon', 'Geige', 'Rucksack', 'Vase', 'Schlüssel', 'Bürste', 'Uhr', 'Würfel', 'Hut', 'Flasche', 'Kerze']","['nass', 'kratzig', 'biegsam', 'blass', 'dunkel', 'kurz', 'elegant', 'gepunktet', 'strahlend', 'flach', 'groß', 'flauschig', 'neu', 'hohl', 'bunt', 'dick', 'kalt', 'krumm']",1,1.3743024002760649,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-12_08h36.14.010,watkins1,2023.2.3,99.71630705898762,60,2023-12-12 08h36.22.366032 +0000,
