Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,list_sub_restudy,list_sub_testsub,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,correct,test_sub.stopped,scale_answer_5.rt,scale_answer_5.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,111.23907839995809,,,,,,,,,,,,111.23014370002784,111.72107690002304,,,1,1.96068529994227,,,,,,,,,,,,,,,,,,,,,111.72108769998886,117.73151149996556,Kamera,kalt,"['Kamera', 'kalt']",restudy,2,"['Kette', 'Löffel', 'Socke', 'Rucksack', 'Stift', 'Bürste', 'Kamera', 'Telefon', 'Kerze', 'Blume', 'Jacke', 'Buch', 'Ring', 'Eimer', 'Fahrrad', 'Hut', 'Brille', 'Tasche', 'Tasse', 'Hammer', 'Schere', 'Lampe', 'Schlüssel', 'Flasche', 'Vase', 'Trommel', 'Kiste', 'Uhr', 'Würfel', 'Geige']","['teuer', 'dunkel', 'glatt', 'schwer', 'gut', 'neu', 'kalt']",1,1.96068529994227,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-21_08h39.09.227,watkins1,2023.2.3,99.75480270919152,1,2023-11-21 08h39.17.654564 +0000,
,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,117.74099029996432,,,,,,,,,,,,117.732038200018,118.22310209996067,,,1,5.466355299926363,,,,,,,,,,,,,,,,,,,,,118.22311260004062,124.22439890005626,Telefon,nass,"['Telefon', 'nass']",test_sub,2,"['Kette', 'Löffel', 'Socke', 'Rucksack', 'Stift', 'Bürste', 'Kamera', 'Telefon', 'Kerze', 'Blume', 'Jacke', 'Buch', 'Ring', 'Eimer', 'Fahrrad', 'Hut', 'Brille', 'Tasche', 'Tasse', 'Hammer', 'Schere', 'Lampe', 'Schlüssel', 'Flasche', 'Vase', 'Trommel', 'Kiste', 'Uhr', 'Würfel', 'Geige']","['teuer', 'dunkel', 'glatt', 'schwer', 'gut', 'neu', 'kalt', 'nass']",1,5.466355299926363,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-21_08h39.09.227,watkins1,2023.2.3,99.75480270919152,1,2023-11-21 08h39.17.654564 +0000,
,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,124.23398160003126,,,,,,,,,,,,124.22492079995573,124.7163453999674,,,2,2.1972637999569997,,,,,,,,,,,,,,,,,,,,,124.71635570004582,130.72213819995522,Kerze,schlicht,"['Kerze', 'schlicht']",restudy,2,"['Kette', 'Löffel', 'Socke', 'Rucksack', 'Stift', 'Bürste', 'Kamera', 'Telefon', 'Kerze', 'Blume', 'Jacke', 'Buch', 'Ring', 'Eimer', 'Fahrrad', 'Hut', 'Brille', 'Tasche', 'Tasse', 'Hammer', 'Schere', 'Lampe', 'Schlüssel', 'Flasche', 'Vase', 'Trommel', 'Kiste', 'Uhr', 'Würfel', 'Geige']","['teuer', 'dunkel', 'glatt', 'schwer', 'gut', 'neu', 'kalt', 'nass', 'schlicht']",2,2.1972637999569997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-21_08h39.09.227,watkins1,2023.2.3,99.75480270919152,1,2023-11-21 08h39.17.654564 +0000,
,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,130.73156430001836,,,,,,,,,,,,130.7226600999711,131.21371709997766,,,1,1.332342499983497,,,,,,,,,,,,,,,,,,,,,131.21372680005152,137.21451990003698,Blume,schmutzig,"['Blume', 'schmutzig']",restudy,2,"['Kette', 'Löffel', 'Socke', 'Rucksack', 'Stift', 'Bürste', 'Kamera', 'Telefon', 'Kerze', 'Blume', 'Jacke', 'Buch', 'Ring', 'Eimer', 'Fahrrad', 'Hut', 'Brille', 'Tasche', 'Tasse', 'Hammer', 'Schere', 'Lampe', 'Schlüssel', 'Flasche', 'Vase', 'Trommel', 'Kiste', 'Uhr', 'Würfel', 'Geige']","['teuer', 'dunkel', 'glatt', 'schwer', 'gut', 'neu', 'kalt', 'nass', 'schlicht', 'schmutzig']",1,1.332342499983497,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-21_08h39.09.227,watkins1,2023.2.3,99.75480270919152,1,2023-11-21 08h39.17.654564 +0000,
,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,137.22397639998235,,,,,,,,,,,,137.21505140000954,137.70588909997605,,,1,3.383323200047016,,,,,,,,,,,,,,,,,,,,,137.70590050006285,143.70779799995944,Jacke,rustikal,"['Jacke', 'rustikal']",test_sub,2,"['Kette', 'Löffel', 'Socke', 'Rucksack', 'Stift', 'Bürste', 'Kamera', 'Telefon', 'Kerze', 'Blume', 'Jacke', 'Buch', 'Ring', 'Eimer', 'Fahrrad', 'Hut', 'Brille', 'Tasche', 'Tasse', 'Hammer', 'Schere', 'Lampe', 'Schlüssel', 'Flasche', 'Vase', 'Trommel', 'Kiste', 'Uhr', 'Würfel', 'Geige']","['teuer', 'dunkel', 'glatt', 'schwer', 'gut', 'neu', 'kalt', 'nass', 'schlicht', 'schmutzig', 'rustikal']",1,3.383323200047016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-21_08h39.09.227,watkins1,2023.2.3,99.75480270919152,1,2023-11-21 08h39.17.654564 +0000,
,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,143.71720479999203,,,,,,,,,,,,143.70833379996475,144.19928099995013,,,2,3.338597399997525,,,,,,,,,,,,,,,,,,,,,144.19929030002095,150.20538759999909,Buch,robust,"['Buch', 'robust']",test_sub,2,"['Kette', 'Löffel', 'Socke', 'Rucksack', 'Stift', 'Bürste', 'Kamera', 'Telefon', 'Kerze', 'Blume', 'Jacke', 'Buch', 'Ring', 'Eimer', 'Fahrrad', 'Hut', 'Brille', 'Tasche', 'Tasse', 'Hammer', 'Schere', 'Lampe', 'Schlüssel', 'Flasche', 'Vase', 'Trommel', 'Kiste', 'Uhr', 'Würfel', 'Geige']","['teuer', 'dunkel', 'glatt', 'schwer', 'gut', 'neu', 'kalt', 'nass', 'schlicht', 'schmutzig', 'rustikal', 'robust']",2,3.338597399997525,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-21_08h39.09.227,watkins1,2023.2.3,99.75480270919152,1,2023-11-21 08h39.17.654564 +0000,
,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,150.21487110003363,,,,,,,,,,,,150.2059159000637,150.69684790004976,,,2,3.9365684998920187,,,,,,,,,,,,,,,,,,,,,150.69685800001025,156.70524160005152,Ring,kaputt,"['Ring', 'kaputt']",restudy,2,"['Kette', 'Löffel', 'Socke', 'Rucksack', 'Stift', 'Bürste', 'Kamera', 'Telefon', 'Kerze', 'Blume', 'Jacke', 'Buch', 'Ring', 'Eimer', 'Fahrrad', 'Hut', 'Brille', 'Tasche', 'Tasse', 'Hammer', 'Schere', 'Lampe', 'Schlüssel', 'Flasche', 'Vase', 'Trommel', 'Kiste', 'Uhr', 'Würfel', 'Geige']","['teuer', 'dunkel', 'glatt', 'schwer', 'gut', 'neu', 'kalt', 'nass', 'schlicht', 'schmutzig', 'rustikal', 'robust', 'kaputt']",2,3.9365684998920187,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-21_08h39.09.227,watkins1,2023.2.3,99.75480270919152,1,2023-11-21 08h39.17.654564 +0000,
,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,156.71471610001754,,,,,,,,,,,,156.70577450003475,157.19670640002005,,,1,1.2766797000076622,,,,,,,,,,,,,,,,,,,,,157.19671639997978,163.19732999999542,Eimer,elegant,"['Eimer', 'elegant']",restudy,2,"['Kette', 'Löffel', 'Socke', 'Rucksack', 'Stift', 'Bürste', 'Kamera', 'Telefon', 'Kerze', 'Blume', 'Jacke', 'Buch', 'Ring', 'Eimer', 'Fahrrad', 'Hut', 'Brille', 'Tasche', 'Tasse', 'Hammer', 'Schere', 'Lampe', 'Schlüssel', 'Flasche', 'Vase', 'Trommel', 'Kiste', 'Uhr', 'Würfel', 'Geige']","['teuer', 'dunkel', 'glatt', 'schwer', 'gut', 'neu', 'kalt', 'nass', 'schlicht', 'schmutzig', 'rustikal', 'robust', 'kaputt', 'elegant']",1,1.2766797000076622,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-21_08h39.09.227,watkins1,2023.2.3,99.75480270919152,1,2023-11-21 08h39.17.654564 +0000,
,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,163.20678510004655,,,,,,,,,,,,163.19787050003652,163.68879110005219,,,3,2.1448997000698,,,,,,,,,,,,,,,,,,,,,163.68880210001953,169.69830980000552,Fahrrad,bunt,"['Fahrrad', 'bunt']",test_sub,2,"['Kette', 'Löffel', 'Socke', 'Rucksack', 'Stift', 'Bürste', 'Kamera', 'Telefon', 'Kerze', 'Blume', 'Jacke', 'Buch', 'Ring', 'Eimer', 'Fahrrad', 'Hut', 'Brille', 'Tasche', 'Tasse', 'Hammer', 'Schere', 'Lampe', 'Schlüssel', 'Flasche', 'Vase', 'Trommel', 'Kiste', 'Uhr', 'Würfel', 'Geige']","['teuer', 'dunkel', 'glatt', 'schwer', 'gut', 'neu', 'kalt', 'nass', 'schlicht', 'schmutzig', 'rustikal', 'robust', 'kaputt', 'elegant', 'bunt']",3,2.1448997000698,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-21_08h39.09.227,watkins1,2023.2.3,99.75480270919152,1,2023-11-21 08h39.17.654564 +0000,
,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,169.7078706000466,,,,,,,,,,,,169.69884209998418,170.18997199996375,,,1,2.852173399995081,,,,,,,,,,,,,,,,,,,,,170.18998190003913,176.19812449999154,Hut,sportlich,"['Hut', 'sportlich']",restudy,2,"['Kette', 'Löffel', 'Socke', 'Rucksack', 'Stift', 'Bürste', 'Kamera', 'Telefon', 'Kerze', 'Blume', 'Jacke', 'Buch', 'Ring', 'Eimer', 'Fahrrad', 'Hut', 'Brille', 'Tasche', 'Tasse', 'Hammer', 'Schere', 'Lampe', 'Schlüssel', 'Flasche', 'Vase', 'Trommel', 'Kiste', 'Uhr', 'Würfel', 'Geige']","['teuer', 'dunkel', 'glatt', 'schwer', 'gut', 'neu', 'kalt', 'nass', 'schlicht', 'schmutzig', 'rustikal', 'robust', 'kaputt', 'elegant', 'bunt', 'sportlich']",1,2.852173399995081,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-21_08h39.09.227,watkins1,2023.2.3,99.75480270919152,1,2023-11-21 08h39.17.654564 +0000,
,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,176.20760259998497,,,,,,,,,,,,176.19865300005767,176.68969370005652,,,2,1.3754502000520006,,,,,,,,,,,,,,,,,,,,,176.6897049000254,182.6907739000162,Brille,glänzend,"['Brille', 'glänzend']",restudy,2,"['Kette', 'Löffel', 'Socke', 'Rucksack', 'Stift', 'Bürste', 'Kamera', 'Telefon', 'Kerze', 'Blume', 'Jacke', 'Buch', 'Ring', 'Eimer', 'Fahrrad', 'Hut', 'Brille', 'Tasche', 'Tasse', 'Hammer', 'Schere', 'Lampe', 'Schlüssel', 'Flasche', 'Vase', 'Trommel', 'Kiste', 'Uhr', 'Würfel', 'Geige']","['teuer', 'dunkel', 'glatt', 'schwer', 'gut', 'neu', 'kalt', 'nass', 'schlicht', 'schmutzig', 'rustikal', 'robust', 'kaputt', 'elegant', 'bunt', 'sportlich', 'glänzend']",2,1.3754502000520006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-21_08h39.09.227,watkins1,2023.2.3,99.75480270919152,1,2023-11-21 08h39.17.654564 +0000,
,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,182.70025640004314,,,,,,,,,,,,182.6913032999728,183.18236800003797,,,3,1.4515960999997333,,,,,,,,,,,,,,,,,,,,,183.18237840000074,189.19178820005618,Tasche,praktisch,"['Tasche', 'praktisch']",restudy,2,"['Kette', 'Löffel', 'Socke', 'Rucksack', 'Stift', 'Bürste', 'Kamera', 'Telefon', 'Kerze', 'Blume', 'Jacke', 'Buch', 'Ring', 'Eimer', 'Fahrrad', 'Hut', 'Brille', 'Tasche', 'Tasse', 'Hammer', 'Schere', 'Lampe', 'Schlüssel', 'Flasche', 'Vase', 'Trommel', 'Kiste', 'Uhr', 'Würfel', 'Geige']","['teuer', 'dunkel', 'glatt', 'schwer', 'gut', 'neu', 'kalt', 'nass', 'schlicht', 'schmutzig', 'rustikal', 'robust', 'kaputt', 'elegant', 'bunt', 'sportlich', 'glänzend', 'praktisch']",3,1.4515960999997333,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-21_08h39.09.227,watkins1,2023.2.3,99.75480270919152,1,2023-11-21 08h39.17.654564 +0000,
