Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,list_sub_restudy,list_sub_testsub,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,correct,scale_answer_5.rt,scale_answer_5.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,337.7333940999815,,,,,,,,,,,,337.7298215999035,338.22573569999076,,,[],[],,,,,,,,,,,,3.0115374999586493,None,,,,,capslockkcapslockerz,,,,,Kerze,biegsam,"['Kerze', 'biegsam']",test_sub,2,,,,,,337.7297561999876,337.7297946999315,"['Buch', 'Hut', 'Schere', 'Tasche', 'Tasse', 'Flasche', 'Kerze', 'Schlüssel', 'Telefon', 'Rucksack', 'Uhr', 'Eimer', 'Stift', 'Geige', 'Socke', 'Brille', 'Trommel', 'Hammer', 'Vase', 'Kette', 'Löffel', 'Würfel', 'Kamera', 'Fahrrad', 'Lampe', 'Blume', 'Bürste', 'Ring', 'Kiste', 'Jacke']",338.2257469999604,338.22859029995743,None,338.22871649998706,338.2301493999548,None,338.23026089998893,338.23167559993453,None,338.2317858999595,338.23309519991744,338.23310909990687,344.23722829995677,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,344.2471327999374,,,,,,,,,,,,344.2375058999751,344.7292281999253,,,[],[],,,,,,,,,,,,4.04852640000172,None,,,,,schlü,,,,,Schlüssel,praktisch,"['Schlüssel', 'praktisch']",test_sub,2,,,,,,344.23743889993057,344.23747719998937,"['Buch', 'Hut', 'Schere', 'Tasche', 'Tasse', 'Flasche', 'Kerze', 'Schlüssel', 'Telefon', 'Rucksack', 'Uhr', 'Eimer', 'Stift', 'Geige', 'Socke', 'Brille', 'Trommel', 'Hammer', 'Vase', 'Kette', 'Löffel', 'Würfel', 'Kamera', 'Fahrrad', 'Lampe', 'Blume', 'Bürste', 'Ring', 'Kiste', 'Jacke']",344.7292391998926,344.73201529996004,None,344.7321424999973,344.73475289996713,None,344.73486409999896,344.7374806998996,None,344.7375901999185,344.738884099992,344.73889709997457,350.74567629990634,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,350.7554769999115,,,,,,,,,,,,350.7459539999254,351.2376247999491,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Telefon,durchsichtig,"['Telefon', 'durchsichtig']",restudy,2,,,,,,350.745886299992,350.7459250999382,"['Buch', 'Hut', 'Schere', 'Tasche', 'Tasse', 'Flasche', 'Kerze', 'Schlüssel', 'Telefon', 'Rucksack', 'Uhr', 'Eimer', 'Stift', 'Geige', 'Socke', 'Brille', 'Trommel', 'Hammer', 'Vase', 'Kette', 'Löffel', 'Würfel', 'Kamera', 'Fahrrad', 'Lampe', 'Blume', 'Bürste', 'Ring', 'Kiste', 'Jacke']",351.2376358999172,351.2404606998898,None,351.2405864999164,357.24678489996586,1,357.247083599912,357.2499549998902,None,357.25006759993266,357.2512848000042,357.2512969999807,357.2529205000028,,4.111200299928896,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,357.25615339993965,,,,,,,,,,,,357.25320699997246,357.74825419997796,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Rucksack,schmutzig,"['Rucksack', 'schmutzig']",restudy,2,,,,,,357.2531390999211,357.25317959999666,"['Buch', 'Hut', 'Schere', 'Tasche', 'Tasse', 'Flasche', 'Kerze', 'Schlüssel', 'Telefon', 'Rucksack', 'Uhr', 'Eimer', 'Stift', 'Geige', 'Socke', 'Brille', 'Trommel', 'Hammer', 'Vase', 'Kette', 'Löffel', 'Würfel', 'Kamera', 'Fahrrad', 'Lampe', 'Blume', 'Bürste', 'Ring', 'Kiste', 'Jacke']",357.748264899943,357.7511351999128,None,357.7512620999478,363.761540699983,1,363.7618379999185,363.76463889994193,None,363.76475449989084,363.76598469994497,363.76599689992145,363.76725509995595,,4.648664699983783,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,363.77097919990774,,,,,,,,,,,,363.7675392999081,364.26297349995,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Uhr,verspielt,"['Uhr', 'verspielt']",test_sub,2,,,,,,363.7674730999861,363.7675120999338,"['Buch', 'Hut', 'Schere', 'Tasche', 'Tasse', 'Flasche', 'Kerze', 'Schlüssel', 'Telefon', 'Rucksack', 'Uhr', 'Eimer', 'Stift', 'Geige', 'Socke', 'Brille', 'Trommel', 'Hammer', 'Vase', 'Kette', 'Löffel', 'Würfel', 'Kamera', 'Fahrrad', 'Lampe', 'Blume', 'Bürste', 'Ring', 'Kiste', 'Jacke']",364.2629845999181,364.2656408000039,None,364.2657632000046,364.2670562999556,None,364.26716759998817,364.26845759991556,None,364.26856519992,364.2695951999631,364.26960849994794,370.27275739994366,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,370.28252689994406,,,,,,,,,,,,370.2730382999871,370.76502479997,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Eimer,hohl,"['Eimer', 'hohl']",restudy,2,,,,,,370.27296979993116,370.27300709998235,"['Buch', 'Hut', 'Schere', 'Tasche', 'Tasse', 'Flasche', 'Kerze', 'Schlüssel', 'Telefon', 'Rucksack', 'Uhr', 'Eimer', 'Stift', 'Geige', 'Socke', 'Brille', 'Trommel', 'Hammer', 'Vase', 'Kette', 'Löffel', 'Würfel', 'Kamera', 'Fahrrad', 'Lampe', 'Blume', 'Bürste', 'Ring', 'Kiste', 'Jacke']",370.7650376999518,370.7682942999527,None,370.7684334999649,376.772012499976,3,376.7723216000013,376.7748426999897,None,376.77495609992184,376.7761191999307,376.7761330999201,376.7771698998986,,2.511150100035593,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,12,0,12,0,,,,,,,,,,,,,376.7815063999733,,,,,,,,,,,,376.7774533999618,377.27358979999553,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Stift,robust,"['Stift', 'robust']",test_sub,2,,,,,,376.7773873999249,376.77742609998677,"['Buch', 'Hut', 'Schere', 'Tasche', 'Tasse', 'Flasche', 'Kerze', 'Schlüssel', 'Telefon', 'Rucksack', 'Uhr', 'Eimer', 'Stift', 'Geige', 'Socke', 'Brille', 'Trommel', 'Hammer', 'Vase', 'Kette', 'Löffel', 'Würfel', 'Kamera', 'Fahrrad', 'Lampe', 'Blume', 'Bürste', 'Ring', 'Kiste', 'Jacke']",377.27360059996136,377.2761080999626,None,377.2762304999633,377.2776378999697,None,377.2777475999901,377.2791542999912,None,377.2792610999895,377.28040980000515,377.28042269998696,383.2838058999041,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,13,0,13,0,,,,,,,,,,,,,383.29371839994565,,,,,,,,,,,,383.2840821999125,383.7756500999676,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Geige,schwer,"['Geige', 'schwer']",restudy,2,,,,,,383.2840167999966,383.28405389992986,"['Buch', 'Hut', 'Schere', 'Tasche', 'Tasse', 'Flasche', 'Kerze', 'Schlüssel', 'Telefon', 'Rucksack', 'Uhr', 'Eimer', 'Stift', 'Geige', 'Socke', 'Brille', 'Trommel', 'Hammer', 'Vase', 'Kette', 'Löffel', 'Würfel', 'Kamera', 'Fahrrad', 'Lampe', 'Blume', 'Bürste', 'Ring', 'Kiste', 'Jacke']",383.77566109993495,383.7783737999853,None,383.77849979989696,389.782193299965,1,389.78249039989896,389.7851569999475,None,389.7852692999877,389.7864307999844,389.7864428999601,389.787612499902,,2.1808142999652773,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,14,0,14,0,,,,,,,,,,,,,389.79161829990335,,,,,,,,,,,,389.7878955999622,390.28370489994995,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Socke,glatt,"['Socke', 'glatt']",restudy,2,,,,,,389.78782949992456,389.7878686999902,"['Buch', 'Hut', 'Schere', 'Tasche', 'Tasse', 'Flasche', 'Kerze', 'Schlüssel', 'Telefon', 'Rucksack', 'Uhr', 'Eimer', 'Stift', 'Geige', 'Socke', 'Brille', 'Trommel', 'Hammer', 'Vase', 'Kette', 'Löffel', 'Würfel', 'Kamera', 'Fahrrad', 'Lampe', 'Blume', 'Bürste', 'Ring', 'Kiste', 'Jacke']",390.28371579991654,390.28654649993405,None,390.2866730999667,396.29666479991283,1,396.2969618999632,396.29958729993086,None,396.299701299984,396.3008482999867,396.30086029996164,396.3020083999727,,1.4172801999375224,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,15,0,15,0,,,,,,,,,,,,,396.3059566000011,,,,,,,,,,,,396.3022876000032,396.79804009990767,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Brille,hässlich,"['Brille', 'hässlich']",test_sub,2,,,,,,396.30222139996476,396.30226049991325,"['Buch', 'Hut', 'Schere', 'Tasche', 'Tasse', 'Flasche', 'Kerze', 'Schlüssel', 'Telefon', 'Rucksack', 'Uhr', 'Eimer', 'Stift', 'Geige', 'Socke', 'Brille', 'Trommel', 'Hammer', 'Vase', 'Kette', 'Löffel', 'Würfel', 'Kamera', 'Fahrrad', 'Lampe', 'Blume', 'Bürste', 'Ring', 'Kiste', 'Jacke']",396.79805099999066,396.8007749998942,None,396.80090169992764,396.80235159990843,None,396.8024626999395,396.80390879989136,None,396.80401879991405,396.80519989994355,396.8052131999284,402.80963059992064,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,16,0,16,0,,,,,,,,,,,,,402.8195300999796,,,,,,,,,,,,402.80990949994884,403.3015113999136,,,[],[],,,,,,,,,,,,3.3850867999717593,None,,,,,trommel,,,,,Trommel,glänzend,"['Trommel', 'glänzend']",test_sub,2,,,,,,402.8098433999112,402.8098806999624,"['Buch', 'Hut', 'Schere', 'Tasche', 'Tasse', 'Flasche', 'Kerze', 'Schlüssel', 'Telefon', 'Rucksack', 'Uhr', 'Eimer', 'Stift', 'Geige', 'Socke', 'Brille', 'Trommel', 'Hammer', 'Vase', 'Kette', 'Löffel', 'Würfel', 'Kamera', 'Fahrrad', 'Lampe', 'Blume', 'Bürste', 'Ring', 'Kiste', 'Jacke']",403.30152209999505,403.3042967999354,None,403.3044191999361,403.3070019999286,None,403.3071135999635,403.30972339992877,None,403.3098340999568,403.31105869996827,403.31107139994856,409.31712769996375,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,17,0,17,0,,,,,,,,,,,,,409.32698669994716,,,,,,,,,,,,409.3174190999707,409.80898229999,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Hammer,winzig,"['Hammer', 'winzig']",test_sub,2,,,,,,409.3173512999201,409.31738979998045,"['Buch', 'Hut', 'Schere', 'Tasche', 'Tasse', 'Flasche', 'Kerze', 'Schlüssel', 'Telefon', 'Rucksack', 'Uhr', 'Eimer', 'Stift', 'Geige', 'Socke', 'Brille', 'Trommel', 'Hammer', 'Vase', 'Kette', 'Löffel', 'Würfel', 'Kamera', 'Fahrrad', 'Lampe', 'Blume', 'Bürste', 'Ring', 'Kiste', 'Jacke']",409.8089928999543,409.8118763999082,None,409.8120031999424,409.8145876999479,None,409.8147004999919,409.817283899989,None,409.8173928000033,409.8185697000008,409.8185825999826,415.8250346999848,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,18,0,18,0,,,,,,,,,,,,,415.83481579995714,,,,,,,,,,,,415.82530989998486,416.3168732000049,,,[],[],,,,,,,,,,,,2.0388597999699414,None,,,,,trommel,,,,,Vase,strahlend,"['Vase', 'strahlend']",test_sub,2,,,,,,415.8252437999472,415.82528119999915,"['Buch', 'Hut', 'Schere', 'Tasche', 'Tasse', 'Flasche', 'Kerze', 'Schlüssel', 'Telefon', 'Rucksack', 'Uhr', 'Eimer', 'Stift', 'Geige', 'Socke', 'Brille', 'Trommel', 'Hammer', 'Vase', 'Kette', 'Löffel', 'Würfel', 'Kamera', 'Fahrrad', 'Lampe', 'Blume', 'Bürste', 'Ring', 'Kiste', 'Jacke']",416.3168835999677,416.3194749999093,None,416.31960009993054,416.3220120999031,None,416.32212499994785,416.3245407999493,None,416.32465089997277,416.32569849991705,416.3257112998981,422.33111989998724,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,19,0,19,0,,,,,,,,,,,,,422.34103339992,,,,,,,,,,,,422.33140109991655,422.82301189994905,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Kette,schlicht,"['Kette', 'schlicht']",test_sub,2,,,,,,422.3313329999801,422.33137239993084,"['Buch', 'Hut', 'Schere', 'Tasche', 'Tasse', 'Flasche', 'Kerze', 'Schlüssel', 'Telefon', 'Rucksack', 'Uhr', 'Eimer', 'Stift', 'Geige', 'Socke', 'Brille', 'Trommel', 'Hammer', 'Vase', 'Kette', 'Löffel', 'Würfel', 'Kamera', 'Fahrrad', 'Lampe', 'Blume', 'Bürste', 'Ring', 'Kiste', 'Jacke']",422.8230222999118,422.8257946999511,None,422.82591459993273,422.82849019998685,None,422.82860109989997,422.8311877999222,None,422.83129709993955,422.83262459991965,422.832637699903,428.8390613999218,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,20,0,20,0,,,,,,,,,,,,,428.8489104999462,,,,,,,,,,,,428.83934299997054,429.3309954999713,,,[],[],,,,,,,,,,,,4.831084400066175,None,,,,,löffel,,,,,Löffel,zart,"['Löffel', 'zart']",test_sub,2,,,,,,428.8392747999169,428.83931449998636,"['Buch', 'Hut', 'Schere', 'Tasche', 'Tasse', 'Flasche', 'Kerze', 'Schlüssel', 'Telefon', 'Rucksack', 'Uhr', 'Eimer', 'Stift', 'Geige', 'Socke', 'Brille', 'Trommel', 'Hammer', 'Vase', 'Kette', 'Löffel', 'Würfel', 'Kamera', 'Fahrrad', 'Lampe', 'Blume', 'Bürste', 'Ring', 'Kiste', 'Jacke']",429.3310061999364,429.3338106999872,None,429.33393579989206,429.33675019990187,None,429.336861699936,429.3394680999918,None,429.33957889990415,429.3408521999372,429.34086529992055,435.3452013999922,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,21,0,21,0,,,,,,,,,,,,,435.35501349996775,,,,,,,,,,,,435.34548429993447,435.8371019999031,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Würfel,gepunktet,"['Würfel', 'gepunktet']",test_sub,2,,,,,,435.34541579999495,435.3454556999495,"['Buch', 'Hut', 'Schere', 'Tasche', 'Tasse', 'Flasche', 'Kerze', 'Schlüssel', 'Telefon', 'Rucksack', 'Uhr', 'Eimer', 'Stift', 'Geige', 'Socke', 'Brille', 'Trommel', 'Hammer', 'Vase', 'Kette', 'Löffel', 'Würfel', 'Kamera', 'Fahrrad', 'Lampe', 'Blume', 'Bürste', 'Ring', 'Kiste', 'Jacke']",435.83711299998686,435.83966529997997,None,435.8397864999715,435.84216769994237,None,435.8422790999757,435.84465689992066,None,435.844766199938,435.8460668999469,435.8460799999302,441.8527734999079,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,22,0,22,0,,,,,,,,,,,,,441.8625528999837,,,,,,,,,,,,441.8530583999818,442.3446851999033,,,[],[],,,,,,,,,,,,2.360791299957782,None,,,,,kamera,,,,,Kamera,nachhaltig,"['Kamera', 'nachhaltig']",test_sub,2,,,,,,441.85298869991675,441.8530289999908,"['Buch', 'Hut', 'Schere', 'Tasche', 'Tasse', 'Flasche', 'Kerze', 'Schlüssel', 'Telefon', 'Rucksack', 'Uhr', 'Eimer', 'Stift', 'Geige', 'Socke', 'Brille', 'Trommel', 'Hammer', 'Vase', 'Kette', 'Löffel', 'Würfel', 'Kamera', 'Fahrrad', 'Lampe', 'Blume', 'Bürste', 'Ring', 'Kiste', 'Jacke']",442.34469659999013,442.3475107999984,None,442.3476382999215,442.350233099889,None,442.3503450999269,442.3529303999385,None,442.35303889994975,442.3542047999799,442.3542177999625,448.36020429991186,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,23,0,23,0,,,,,,,,,,,,,448.3701130999252,,,,,,,,,,,,448.360491600004,448.8521406999789,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Fahrrad,matt,"['Fahrrad', 'matt']",restudy,2,,,,,,448.3604217999382,448.3604623998981,"['Buch', 'Hut', 'Schere', 'Tasche', 'Tasse', 'Flasche', 'Kerze', 'Schlüssel', 'Telefon', 'Rucksack', 'Uhr', 'Eimer', 'Stift', 'Geige', 'Socke', 'Brille', 'Trommel', 'Hammer', 'Vase', 'Kette', 'Löffel', 'Würfel', 'Kamera', 'Fahrrad', 'Lampe', 'Blume', 'Bürste', 'Ring', 'Kiste', 'Jacke']",448.852151799947,448.8550754999742,None,448.85520229989197,454.86195099994075,1,454.8622415999416,454.86476279993076,None,454.8648734999588,454.86616279999726,454.8661747999722,454.8675044999691,,1.6568709999555722,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,24,0,24,0,,,,,,,,,,,,,454.8713992999401,,,,,,,,,,,,454.86778549989685,455.3634622999234,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Lampe,rustikal,"['Lampe', 'rustikal']",restudy,2,,,,,,454.8677203999832,454.8677589999279,"['Buch', 'Hut', 'Schere', 'Tasche', 'Tasse', 'Flasche', 'Kerze', 'Schlüssel', 'Telefon', 'Rucksack', 'Uhr', 'Eimer', 'Stift', 'Geige', 'Socke', 'Brille', 'Trommel', 'Hammer', 'Vase', 'Kette', 'Löffel', 'Würfel', 'Kamera', 'Fahrrad', 'Lampe', 'Blume', 'Bürste', 'Ring', 'Kiste', 'Jacke']",455.36347359989304,455.3659988999134,None,455.36612609995063,461.3706913999049,2,461.37098289991263,461.3737513999222,None,461.37386429996695,461.37501739989966,461.3750294999918,461.37623549997807,,3.009863599902019,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,25,0,25,0,,,,,,,,,,,,,461.3800786999054,,,,,,,,,,,,461.37651779991575,461.87221289996523,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Blume,blass,"['Blume', 'blass']",restudy,2,,,,,,461.37644979998004,461.37649059994146,"['Buch', 'Hut', 'Schere', 'Tasche', 'Tasse', 'Flasche', 'Kerze', 'Schlüssel', 'Telefon', 'Rucksack', 'Uhr', 'Eimer', 'Stift', 'Geige', 'Socke', 'Brille', 'Trommel', 'Hammer', 'Vase', 'Kette', 'Löffel', 'Würfel', 'Kamera', 'Fahrrad', 'Lampe', 'Blume', 'Bürste', 'Ring', 'Kiste', 'Jacke']",461.8722245999379,461.87495899992064,None,461.87508709996473,467.88339289999567,2,467.88369049993344,467.8864498999901,None,467.8865647999337,467.88771049992647,467.88772269990295,467.8888666999992,,1.5808489000191912,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,26,0,26,0,,,,,,,,,,,,,467.89276560000144,,,,,,,,,,,,467.88914749992546,468.3848640999058,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Bürste,kurz,"['Bürste', 'kurz']",test_sub,2,,,,,,467.8890816998901,467.8891201999504,"['Buch', 'Hut', 'Schere', 'Tasche', 'Tasse', 'Flasche', 'Kerze', 'Schlüssel', 'Telefon', 'Rucksack', 'Uhr', 'Eimer', 'Stift', 'Geige', 'Socke', 'Brille', 'Trommel', 'Hammer', 'Vase', 'Kette', 'Löffel', 'Würfel', 'Kamera', 'Fahrrad', 'Lampe', 'Blume', 'Bürste', 'Ring', 'Kiste', 'Jacke']",468.3848747999873,468.3875411999179,None,468.38766529993154,468.38910949998535,None,468.3892200998962,468.3906759999227,None,468.39078419993166,468.39197229989804,468.39198529999703,474.39510319998953,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,27,0,27,0,,,,,,,,,,,,,474.40490399999544,,,,,,,,,,,,474.3953898999607,474.8869856999954,,,[],[],,,,,,,,,,,,1.8378283000783995,None,,,,,ring,,,,,Ring,flach,"['Ring', 'flach']",test_sub,2,,,,,,474.39532249991316,474.3953593999613,"['Buch', 'Hut', 'Schere', 'Tasche', 'Tasse', 'Flasche', 'Kerze', 'Schlüssel', 'Telefon', 'Rucksack', 'Uhr', 'Eimer', 'Stift', 'Geige', 'Socke', 'Brille', 'Trommel', 'Hammer', 'Vase', 'Kette', 'Löffel', 'Würfel', 'Kamera', 'Fahrrad', 'Lampe', 'Blume', 'Bürste', 'Ring', 'Kiste', 'Jacke']",474.8869962999597,474.8894251999445,None,474.8895481999498,474.8918270999566,None,474.89193719998,474.89434659993276,None,474.8944577999646,474.89550809992943,474.8955215999158,480.90078919997904,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
