Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,list_sub_restudy,list_sub_testsub,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,scale_answer_5.rt,scale_answer_5.duration,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,correct,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,130.1810554000549,,,,,,,,,,,,130.17215560004115,130.663192700129,,,3,2.669259199872613,,,,,,,,,,,,,,,,,,,,,130.6632024999708,136.6639209999703,Bürste,flach,"['Bürste', 'flach']",restudy,2,"['Lampe', 'Hut', 'Flasche', 'Tasse', 'Schere', 'Buch', 'Bürste', 'Rucksack', 'Kette', 'Löffel', 'Ring', 'Schlüssel', 'Kerze', 'Eimer', 'Trommel', 'Blume', 'Würfel', 'Vase', 'Telefon', 'Tasche', 'Kiste', 'Geige', 'Socke', 'Stift', 'Kamera', 'Hammer', 'Jacke', 'Uhr', 'Fahrrad', 'Brille']","['schlicht', 'gepunktet', 'dunkel', 'glänzend', 'lang', 'nass', 'flach']",3,2.669259199872613,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-06_13h58.49.290,watkins1,2023.2.3,99.74942952239807,50,2023-12-06 13h58.58.461084 +0000,
,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,136.673383400077,,,,,,,,,,,,136.66444900003262,137.15527569991536,,,1,1.3132502001244575,,,,,,,,,,,,,,,,,,,,,137.15528589999303,143.16218760004267,Rucksack,kratzig,"['Rucksack', 'kratzig']",restudy,2,"['Lampe', 'Hut', 'Flasche', 'Tasse', 'Schere', 'Buch', 'Bürste', 'Rucksack', 'Kette', 'Löffel', 'Ring', 'Schlüssel', 'Kerze', 'Eimer', 'Trommel', 'Blume', 'Würfel', 'Vase', 'Telefon', 'Tasche', 'Kiste', 'Geige', 'Socke', 'Stift', 'Kamera', 'Hammer', 'Jacke', 'Uhr', 'Fahrrad', 'Brille']","['schlicht', 'gepunktet', 'dunkel', 'glänzend', 'lang', 'nass', 'flach', 'kratzig']",1,1.3132502001244575,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-06_13h58.49.290,watkins1,2023.2.3,99.74942952239807,50,2023-12-06 13h58.58.461084 +0000,
,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,143.17162890010513,,,,,,,,,,,,143.16271389997564,143.65360840014182,,,1,2.647160500055179,,,,,,,,,,,,,,,,,,,,,143.65361839998513,149.6592864000704,Kette,schmutzig,"['Kette', 'schmutzig']",test_sub,2,"['Lampe', 'Hut', 'Flasche', 'Tasse', 'Schere', 'Buch', 'Bürste', 'Rucksack', 'Kette', 'Löffel', 'Ring', 'Schlüssel', 'Kerze', 'Eimer', 'Trommel', 'Blume', 'Würfel', 'Vase', 'Telefon', 'Tasche', 'Kiste', 'Geige', 'Socke', 'Stift', 'Kamera', 'Hammer', 'Jacke', 'Uhr', 'Fahrrad', 'Brille']","['schlicht', 'gepunktet', 'dunkel', 'glänzend', 'lang', 'nass', 'flach', 'kratzig', 'schmutzig']",1,2.647160500055179,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-06_13h58.49.290,watkins1,2023.2.3,99.74942952239807,50,2023-12-06 13h58.58.461084 +0000,
,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,149.66886200010777,,,,,,,,,,,,149.65981899993494,150.1508059001062,,,2,2.4777465001679957,,,,,,,,,,,,,,,,,,,,,150.1508160000667,156.1533308001235,Löffel,neu,"['Löffel', 'neu']",test_sub,2,"['Lampe', 'Hut', 'Flasche', 'Tasse', 'Schere', 'Buch', 'Bürste', 'Rucksack', 'Kette', 'Löffel', 'Ring', 'Schlüssel', 'Kerze', 'Eimer', 'Trommel', 'Blume', 'Würfel', 'Vase', 'Telefon', 'Tasche', 'Kiste', 'Geige', 'Socke', 'Stift', 'Kamera', 'Hammer', 'Jacke', 'Uhr', 'Fahrrad', 'Brille']","['schlicht', 'gepunktet', 'dunkel', 'glänzend', 'lang', 'nass', 'flach', 'kratzig', 'schmutzig', 'neu']",2,2.4777465001679957,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-06_13h58.49.290,watkins1,2023.2.3,99.74942952239807,50,2023-12-06 13h58.58.461084 +0000,
,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,156.16290360013954,,,,,,,,,,,,156.15385759994388,156.6449448999483,,,3,1.3365708000492305,,,,,,,,,,,,,,,,,,,,,156.6449545000214,162.64695640001446,Ring,teuer,"['Ring', 'teuer']",test_sub,2,"['Lampe', 'Hut', 'Flasche', 'Tasse', 'Schere', 'Buch', 'Bürste', 'Rucksack', 'Kette', 'Löffel', 'Ring', 'Schlüssel', 'Kerze', 'Eimer', 'Trommel', 'Blume', 'Würfel', 'Vase', 'Telefon', 'Tasche', 'Kiste', 'Geige', 'Socke', 'Stift', 'Kamera', 'Hammer', 'Jacke', 'Uhr', 'Fahrrad', 'Brille']","['schlicht', 'gepunktet', 'dunkel', 'glänzend', 'lang', 'nass', 'flach', 'kratzig', 'schmutzig', 'neu', 'teuer']",3,1.3365708000492305,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-06_13h58.49.290,watkins1,2023.2.3,99.74942952239807,50,2023-12-06 13h58.58.461084 +0000,
,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,162.6564309000969,,,,,,,,,,,,162.647483299952,163.13843200006522,,,2,2.6106522001791745,,,,,,,,,,,,,,,,,,,,,163.1384424001444,169.1407528000418,Schlüssel,bunt,"['Schlüssel', 'bunt']",restudy,2,"['Lampe', 'Hut', 'Flasche', 'Tasse', 'Schere', 'Buch', 'Bürste', 'Rucksack', 'Kette', 'Löffel', 'Ring', 'Schlüssel', 'Kerze', 'Eimer', 'Trommel', 'Blume', 'Würfel', 'Vase', 'Telefon', 'Tasche', 'Kiste', 'Geige', 'Socke', 'Stift', 'Kamera', 'Hammer', 'Jacke', 'Uhr', 'Fahrrad', 'Brille']","['schlicht', 'gepunktet', 'dunkel', 'glänzend', 'lang', 'nass', 'flach', 'kratzig', 'schmutzig', 'neu', 'teuer', 'bunt']",2,2.6106522001791745,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-06_13h58.49.290,watkins1,2023.2.3,99.74942952239807,50,2023-12-06 13h58.58.461084 +0000,
,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,169.150236699963,,,,,,,,,,,,169.1412885999307,169.63219469995238,,,1,1.5888933001551777,,,,,,,,,,,,,,,,,,,,,169.63220440014265,175.64251230005175,Kerze,schwer,"['Kerze', 'schwer']",restudy,2,"['Lampe', 'Hut', 'Flasche', 'Tasse', 'Schere', 'Buch', 'Bürste', 'Rucksack', 'Kette', 'Löffel', 'Ring', 'Schlüssel', 'Kerze', 'Eimer', 'Trommel', 'Blume', 'Würfel', 'Vase', 'Telefon', 'Tasche', 'Kiste', 'Geige', 'Socke', 'Stift', 'Kamera', 'Hammer', 'Jacke', 'Uhr', 'Fahrrad', 'Brille']","['schlicht', 'gepunktet', 'dunkel', 'glänzend', 'lang', 'nass', 'flach', 'kratzig', 'schmutzig', 'neu', 'teuer', 'bunt', 'schwer']",1,1.5888933001551777,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-06_13h58.49.290,watkins1,2023.2.3,99.74942952239807,50,2023-12-06 13h58.58.461084 +0000,
,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,175.65199659997597,,,,,,,,,,,,175.64304740005173,176.13394329999574,,,3,1.6308949999511242,,,,,,,,,,,,,,,,,,,,,176.13395390007645,182.1358656999655,Eimer,robust,"['Eimer', 'robust']",restudy,2,"['Lampe', 'Hut', 'Flasche', 'Tasse', 'Schere', 'Buch', 'Bürste', 'Rucksack', 'Kette', 'Löffel', 'Ring', 'Schlüssel', 'Kerze', 'Eimer', 'Trommel', 'Blume', 'Würfel', 'Vase', 'Telefon', 'Tasche', 'Kiste', 'Geige', 'Socke', 'Stift', 'Kamera', 'Hammer', 'Jacke', 'Uhr', 'Fahrrad', 'Brille']","['schlicht', 'gepunktet', 'dunkel', 'glänzend', 'lang', 'nass', 'flach', 'kratzig', 'schmutzig', 'neu', 'teuer', 'bunt', 'schwer', 'robust']",3,1.6308949999511242,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-06_13h58.49.290,watkins1,2023.2.3,99.74942952239807,50,2023-12-06 13h58.58.461084 +0000,
,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,182.14530179998837,,,,,,,,,,,,182.13640090008266,182.62727569998242,,,2,2.5060345998499542,,,,,,,,,,,,,,,,,,,,,182.62728630006313,188.63600319996476,Trommel,klobig,"['Trommel', 'klobig']",restudy,2,"['Lampe', 'Hut', 'Flasche', 'Tasse', 'Schere', 'Buch', 'Bürste', 'Rucksack', 'Kette', 'Löffel', 'Ring', 'Schlüssel', 'Kerze', 'Eimer', 'Trommel', 'Blume', 'Würfel', 'Vase', 'Telefon', 'Tasche', 'Kiste', 'Geige', 'Socke', 'Stift', 'Kamera', 'Hammer', 'Jacke', 'Uhr', 'Fahrrad', 'Brille']","['schlicht', 'gepunktet', 'dunkel', 'glänzend', 'lang', 'nass', 'flach', 'kratzig', 'schmutzig', 'neu', 'teuer', 'bunt', 'schwer', 'robust', 'klobig']",2,2.5060345998499542,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-06_13h58.49.290,watkins1,2023.2.3,99.74942952239807,50,2023-12-06 13h58.58.461084 +0000,
,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,188.6455804000143,,,,,,,,,,,,188.63653320004232,189.1275387001224,,,1,2.12593559990637,,,,,,,,,,,,,,,,,,,,,189.12754889996722,195.13586100004613,Blume,krumm,"['Blume', 'krumm']",restudy,2,"['Lampe', 'Hut', 'Flasche', 'Tasse', 'Schere', 'Buch', 'Bürste', 'Rucksack', 'Kette', 'Löffel', 'Ring', 'Schlüssel', 'Kerze', 'Eimer', 'Trommel', 'Blume', 'Würfel', 'Vase', 'Telefon', 'Tasche', 'Kiste', 'Geige', 'Socke', 'Stift', 'Kamera', 'Hammer', 'Jacke', 'Uhr', 'Fahrrad', 'Brille']","['schlicht', 'gepunktet', 'dunkel', 'glänzend', 'lang', 'nass', 'flach', 'kratzig', 'schmutzig', 'neu', 'teuer', 'bunt', 'schwer', 'robust', 'klobig', 'krumm']",1,2.12593559990637,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-06_13h58.49.290,watkins1,2023.2.3,99.74942952239807,50,2023-12-06 13h58.58.461084 +0000,
,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,195.14538979995996,,,,,,,,,,,,195.13639939995483,195.6273843999952,,,2,1.7135300999507308,,,,,,,,,,,,,,,,,,,,,195.62739509996027,201.63252869993448,Würfel,hässlich,"['Würfel', 'hässlich']",test_sub,2,"['Lampe', 'Hut', 'Flasche', 'Tasse', 'Schere', 'Buch', 'Bürste', 'Rucksack', 'Kette', 'Löffel', 'Ring', 'Schlüssel', 'Kerze', 'Eimer', 'Trommel', 'Blume', 'Würfel', 'Vase', 'Telefon', 'Tasche', 'Kiste', 'Geige', 'Socke', 'Stift', 'Kamera', 'Hammer', 'Jacke', 'Uhr', 'Fahrrad', 'Brille']","['schlicht', 'gepunktet', 'dunkel', 'glänzend', 'lang', 'nass', 'flach', 'kratzig', 'schmutzig', 'neu', 'teuer', 'bunt', 'schwer', 'robust', 'klobig', 'krumm', 'hässlich']",2,1.7135300999507308,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-06_13h58.49.290,watkins1,2023.2.3,99.74942952239807,50,2023-12-06 13h58.58.461084 +0000,
,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,201.64201320009306,,,,,,,,,,,,201.63308029994369,202.12389299995266,,,3,1.9370246001053602,,,,,,,,,,,,,,,,,,,,,202.12390329991467,208.12871880014427,Vase,sauber,"['Vase', 'sauber']",test_sub,2,"['Lampe', 'Hut', 'Flasche', 'Tasse', 'Schere', 'Buch', 'Bürste', 'Rucksack', 'Kette', 'Löffel', 'Ring', 'Schlüssel', 'Kerze', 'Eimer', 'Trommel', 'Blume', 'Würfel', 'Vase', 'Telefon', 'Tasche', 'Kiste', 'Geige', 'Socke', 'Stift', 'Kamera', 'Hammer', 'Jacke', 'Uhr', 'Fahrrad', 'Brille']","['schlicht', 'gepunktet', 'dunkel', 'glänzend', 'lang', 'nass', 'flach', 'kratzig', 'schmutzig', 'neu', 'teuer', 'bunt', 'schwer', 'robust', 'klobig', 'krumm', 'hässlich', 'sauber']",3,1.9370246001053602,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-12-06_13h58.49.290,watkins1,2023.2.3,99.74942952239807,50,2023-12-06 13h58.58.461084 +0000,
