Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,scale_answer_5.rt,scale_answer_5.duration,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,correct,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,110.83473499998217,,,,,,,,,,110.82577719999244,111.31676250003511,,,2,2.743573799962178,,,,,,,,,,,,,,,,,,,,,111.31677309999941,117.32035580003867,Hut,dick,"['Hut', 'dick']",restudy,3,"['Flasche', 'Uhr', 'Buch', 'Blume', 'Fahrrad', 'Löffel', 'Hut', 'Schlüssel', 'Tasche', 'Brille', 'Würfel', 'Bürste', 'Kerze', 'Rucksack', 'Socke', 'Geige', 'Kiste', 'Eimer', 'Tasse', 'Trommel', 'Vase', 'Hammer', 'Kamera', 'Schere', 'Lampe', 'Jacke', 'Telefon', 'Kette', 'Ring', 'Stift']","['sauber', 'blass', 'schlicht', 'gestreift', 'lang', 'rustikal', 'dick']",2,2.743573799962178,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-19_13h34.51.969,watkins1,2023.2.3,99.73768987536029,71,2023-12-19 13h35.00.146042 +0000,
,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,117.32979550003074,,,,,,,,,,117.320879100007,117.81183279998368,,,1,1.6326236000168137,,,,,,,,,,,,,,,,,,,,,117.8118422999978,123.81450380000751,Schlüssel,bunt,"['Schlüssel', 'bunt']",test_adj,3,"['Flasche', 'Uhr', 'Buch', 'Blume', 'Fahrrad', 'Löffel', 'Hut', 'Schlüssel', 'Tasche', 'Brille', 'Würfel', 'Bürste', 'Kerze', 'Rucksack', 'Socke', 'Geige', 'Kiste', 'Eimer', 'Tasse', 'Trommel', 'Vase', 'Hammer', 'Kamera', 'Schere', 'Lampe', 'Jacke', 'Telefon', 'Kette', 'Ring', 'Stift']","['sauber', 'blass', 'schlicht', 'gestreift', 'lang', 'rustikal', 'dick', 'bunt']",1,1.6326236000168137,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-19_13h34.51.969,watkins1,2023.2.3,99.73768987536029,71,2023-12-19 13h35.00.146042 +0000,
,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,123.82395980000729,,,,,,,,,,123.81502710003406,124.30607679998502,,,2,2.777711000002455,,,,,,,,,,,,,,,,,,,,,124.3060880000121,130.31266290001804,Tasche,kurz,"['Tasche', 'kurz']",test_adj,3,"['Flasche', 'Uhr', 'Buch', 'Blume', 'Fahrrad', 'Löffel', 'Hut', 'Schlüssel', 'Tasche', 'Brille', 'Würfel', 'Bürste', 'Kerze', 'Rucksack', 'Socke', 'Geige', 'Kiste', 'Eimer', 'Tasse', 'Trommel', 'Vase', 'Hammer', 'Kamera', 'Schere', 'Lampe', 'Jacke', 'Telefon', 'Kette', 'Ring', 'Stift']","['sauber', 'blass', 'schlicht', 'gestreift', 'lang', 'rustikal', 'dick', 'bunt', 'kurz']",2,2.777711000002455,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-19_13h34.51.969,watkins1,2023.2.3,99.73768987536029,71,2023-12-19 13h35.00.146042 +0000,
,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,130.32207980001112,,,,,,,,,,130.31319820001954,130.80405279999832,,,3,1.2967903999960981,,,,,,,,,,,,,,,,,,,,,130.80406290001702,136.8095580000081,Brille,matt,"['Brille', 'matt']",test_adj,3,"['Flasche', 'Uhr', 'Buch', 'Blume', 'Fahrrad', 'Löffel', 'Hut', 'Schlüssel', 'Tasche', 'Brille', 'Würfel', 'Bürste', 'Kerze', 'Rucksack', 'Socke', 'Geige', 'Kiste', 'Eimer', 'Tasse', 'Trommel', 'Vase', 'Hammer', 'Kamera', 'Schere', 'Lampe', 'Jacke', 'Telefon', 'Kette', 'Ring', 'Stift']","['sauber', 'blass', 'schlicht', 'gestreift', 'lang', 'rustikal', 'dick', 'bunt', 'kurz', 'matt']",3,1.2967903999960981,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-19_13h34.51.969,watkins1,2023.2.3,99.73768987536029,71,2023-12-19 13h35.00.146042 +0000,
,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,136.8190059000044,,,,,,,,,,136.81007820001105,137.3010829000268,,,1,1.5582465999759734,,,,,,,,,,,,,,,,,,,,,137.30109369999263,143.30859070003498,Würfel,schwer,"['Würfel', 'schwer']",restudy,3,"['Flasche', 'Uhr', 'Buch', 'Blume', 'Fahrrad', 'Löffel', 'Hut', 'Schlüssel', 'Tasche', 'Brille', 'Würfel', 'Bürste', 'Kerze', 'Rucksack', 'Socke', 'Geige', 'Kiste', 'Eimer', 'Tasse', 'Trommel', 'Vase', 'Hammer', 'Kamera', 'Schere', 'Lampe', 'Jacke', 'Telefon', 'Kette', 'Ring', 'Stift']","['sauber', 'blass', 'schlicht', 'gestreift', 'lang', 'rustikal', 'dick', 'bunt', 'kurz', 'matt', 'schwer']",1,1.5582465999759734,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-19_13h34.51.969,watkins1,2023.2.3,99.73768987536029,71,2023-12-19 13h35.00.146042 +0000,
,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,143.3179296000162,,,,,,,,,,143.3091156000155,143.79994769999757,,,3,1.9799148999736644,,,,,,,,,,,,,,,,,,,,,143.7999577000155,149.80575080000563,Bürste,gepunktet,"['Bürste', 'gepunktet']",test_adj,3,"['Flasche', 'Uhr', 'Buch', 'Blume', 'Fahrrad', 'Löffel', 'Hut', 'Schlüssel', 'Tasche', 'Brille', 'Würfel', 'Bürste', 'Kerze', 'Rucksack', 'Socke', 'Geige', 'Kiste', 'Eimer', 'Tasse', 'Trommel', 'Vase', 'Hammer', 'Kamera', 'Schere', 'Lampe', 'Jacke', 'Telefon', 'Kette', 'Ring', 'Stift']","['sauber', 'blass', 'schlicht', 'gestreift', 'lang', 'rustikal', 'dick', 'bunt', 'kurz', 'matt', 'schwer', 'gepunktet']",3,1.9799148999736644,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-19_13h34.51.969,watkins1,2023.2.3,99.73768987536029,71,2023-12-19 13h35.00.146042 +0000,
,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,149.81519470002968,,,,,,,,,,149.8062712000101,150.29712639999343,,,3,1.8825991000048816,,,,,,,,,,,,,,,,,,,,,150.29713690001518,156.29783420002786,Kerze,zart,"['Kerze', 'zart']",test_adj,3,"['Flasche', 'Uhr', 'Buch', 'Blume', 'Fahrrad', 'Löffel', 'Hut', 'Schlüssel', 'Tasche', 'Brille', 'Würfel', 'Bürste', 'Kerze', 'Rucksack', 'Socke', 'Geige', 'Kiste', 'Eimer', 'Tasse', 'Trommel', 'Vase', 'Hammer', 'Kamera', 'Schere', 'Lampe', 'Jacke', 'Telefon', 'Kette', 'Ring', 'Stift']","['sauber', 'blass', 'schlicht', 'gestreift', 'lang', 'rustikal', 'dick', 'bunt', 'kurz', 'matt', 'schwer', 'gepunktet', 'zart']",3,1.8825991000048816,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-19_13h34.51.969,watkins1,2023.2.3,99.73768987536029,71,2023-12-19 13h35.00.146042 +0000,
,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,156.30723380000563,,,,,,,,,,156.29837209999096,156.78961259999778,,,2,3.230007599981036,,,,,,,,,,,,,,,,,,,,,156.7896232000203,162.7931963999872,Rucksack,strahlend,"['Rucksack', 'strahlend']",restudy,3,"['Flasche', 'Uhr', 'Buch', 'Blume', 'Fahrrad', 'Löffel', 'Hut', 'Schlüssel', 'Tasche', 'Brille', 'Würfel', 'Bürste', 'Kerze', 'Rucksack', 'Socke', 'Geige', 'Kiste', 'Eimer', 'Tasse', 'Trommel', 'Vase', 'Hammer', 'Kamera', 'Schere', 'Lampe', 'Jacke', 'Telefon', 'Kette', 'Ring', 'Stift']","['sauber', 'blass', 'schlicht', 'gestreift', 'lang', 'rustikal', 'dick', 'bunt', 'kurz', 'matt', 'schwer', 'gepunktet', 'zart', 'strahlend']",2,3.230007599981036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-19_13h34.51.969,watkins1,2023.2.3,99.73768987536029,71,2023-12-19 13h35.00.146042 +0000,
,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,162.80263470002683,,,,,,,,,,162.7937536999816,163.28477269998984,,,2,3.567324400006328,,,,,,,,,,,,,,,,,,,,,163.28478280000854,169.29247550002765,Socke,biegsam,"['Socke', 'biegsam']",test_adj,3,"['Flasche', 'Uhr', 'Buch', 'Blume', 'Fahrrad', 'Löffel', 'Hut', 'Schlüssel', 'Tasche', 'Brille', 'Würfel', 'Bürste', 'Kerze', 'Rucksack', 'Socke', 'Geige', 'Kiste', 'Eimer', 'Tasse', 'Trommel', 'Vase', 'Hammer', 'Kamera', 'Schere', 'Lampe', 'Jacke', 'Telefon', 'Kette', 'Ring', 'Stift']","['sauber', 'blass', 'schlicht', 'gestreift', 'lang', 'rustikal', 'dick', 'bunt', 'kurz', 'matt', 'schwer', 'gepunktet', 'zart', 'strahlend', 'biegsam']",2,3.567324400006328,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-19_13h34.51.969,watkins1,2023.2.3,99.73768987536029,71,2023-12-19 13h35.00.146042 +0000,
,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,169.3019048999995,,,,,,,,,,169.2930032000295,169.78398750000633,,,3,1.499851899978239,,,,,,,,,,,,,,,,,,,,,169.78399680001894,175.79447000002256,Geige,teuer,"['Geige', 'teuer']",restudy,3,"['Flasche', 'Uhr', 'Buch', 'Blume', 'Fahrrad', 'Löffel', 'Hut', 'Schlüssel', 'Tasche', 'Brille', 'Würfel', 'Bürste', 'Kerze', 'Rucksack', 'Socke', 'Geige', 'Kiste', 'Eimer', 'Tasse', 'Trommel', 'Vase', 'Hammer', 'Kamera', 'Schere', 'Lampe', 'Jacke', 'Telefon', 'Kette', 'Ring', 'Stift']","['sauber', 'blass', 'schlicht', 'gestreift', 'lang', 'rustikal', 'dick', 'bunt', 'kurz', 'matt', 'schwer', 'gepunktet', 'zart', 'strahlend', 'biegsam', 'teuer']",3,1.499851899978239,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-19_13h34.51.969,watkins1,2023.2.3,99.73768987536029,71,2023-12-19 13h35.00.146042 +0000,
,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,175.80381670000497,,,,,,,,,,175.79498489998514,176.28598019998753,,,3,3.0145348999649286,,,,,,,,,,,,,,,,,,,,,176.28599080001004,182.2959136000136,Kiste,nachhaltig,"['Kiste', 'nachhaltig']",restudy,3,"['Flasche', 'Uhr', 'Buch', 'Blume', 'Fahrrad', 'Löffel', 'Hut', 'Schlüssel', 'Tasche', 'Brille', 'Würfel', 'Bürste', 'Kerze', 'Rucksack', 'Socke', 'Geige', 'Kiste', 'Eimer', 'Tasse', 'Trommel', 'Vase', 'Hammer', 'Kamera', 'Schere', 'Lampe', 'Jacke', 'Telefon', 'Kette', 'Ring', 'Stift']","['sauber', 'blass', 'schlicht', 'gestreift', 'lang', 'rustikal', 'dick', 'bunt', 'kurz', 'matt', 'schwer', 'gepunktet', 'zart', 'strahlend', 'biegsam', 'teuer', 'nachhaltig']",3,3.0145348999649286,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-19_13h34.51.969,watkins1,2023.2.3,99.73768987536029,71,2023-12-19 13h35.00.146042 +0000,
,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,182.3053513999912,,,,,,,,,,182.29644980002195,182.78767679998418,,,3,1.7602824000059627,,,,,,,,,,,,,,,,,,,,,182.78768649999984,188.7916137999855,Eimer,klobig,"['Eimer', 'klobig']",test_adj,3,"['Flasche', 'Uhr', 'Buch', 'Blume', 'Fahrrad', 'Löffel', 'Hut', 'Schlüssel', 'Tasche', 'Brille', 'Würfel', 'Bürste', 'Kerze', 'Rucksack', 'Socke', 'Geige', 'Kiste', 'Eimer', 'Tasse', 'Trommel', 'Vase', 'Hammer', 'Kamera', 'Schere', 'Lampe', 'Jacke', 'Telefon', 'Kette', 'Ring', 'Stift']","['sauber', 'blass', 'schlicht', 'gestreift', 'lang', 'rustikal', 'dick', 'bunt', 'kurz', 'matt', 'schwer', 'gepunktet', 'zart', 'strahlend', 'biegsam', 'teuer', 'nachhaltig', 'klobig']",3,1.7602824000059627,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-19_13h34.51.969,watkins1,2023.2.3,99.73768987536029,71,2023-12-19 13h35.00.146042 +0000,
,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,188.8010739000165,,,,,,,,,,188.79213820002042,189.28313410002738,,,3,1.953489499981515,,,,,,,,,,,,,,,,,,,,,189.28314469999168,195.29320970003027,Tasse,niedlich,"['Tasse', 'niedlich']",test_adj,3,"['Flasche', 'Uhr', 'Buch', 'Blume', 'Fahrrad', 'Löffel', 'Hut', 'Schlüssel', 'Tasche', 'Brille', 'Würfel', 'Bürste', 'Kerze', 'Rucksack', 'Socke', 'Geige', 'Kiste', 'Eimer', 'Tasse', 'Trommel', 'Vase', 'Hammer', 'Kamera', 'Schere', 'Lampe', 'Jacke', 'Telefon', 'Kette', 'Ring', 'Stift']","['sauber', 'blass', 'schlicht', 'gestreift', 'lang', 'rustikal', 'dick', 'bunt', 'kurz', 'matt', 'schwer', 'gepunktet', 'zart', 'strahlend', 'biegsam', 'teuer', 'nachhaltig', 'klobig', 'niedlich']",3,1.953489499981515,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-19_13h34.51.969,watkins1,2023.2.3,99.73768987536029,71,2023-12-19 13h35.00.146042 +0000,
