Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,correct,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_5.rt,scale_answer_5.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,112.1571101997979,,,,,,,,,,112.14818560006097,112.63958049984649,,,3,5.637748599983752,,,,,,,,,,,,,,,,,,,,,112.6395907998085,118.6454679002054,Tasche,dunkel,"['Tasche', 'dunkel']",test_adj,3,"['Geige', 'Rucksack', 'Uhr', 'Flasche', 'Eimer', 'Vase', 'Tasche', 'Hut', 'Jacke', 'Trommel', 'Kerze', 'Buch', 'Tasse', 'Löffel', 'Schlüssel', 'Stift', 'Kamera', 'Würfel', 'Lampe', 'Hammer', 'Telefon', 'Kiste', 'Schere', 'Blume', 'Ring', 'Brille', 'Bürste', 'Socke', 'Kette', 'Fahrrad']","['hohl', 'niedlich', 'glänzend', 'kurz', 'schwer', 'elegant', 'dunkel']",3,5.637748599983752,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-16_11h33.06.343,watkins1,2023.2.3,99.78605882654837,91,2024-01-16 11h33.12.220084 +0000,
,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,118.65505729988217,,,,,,,,,,118.64598059980199,119.13714870018885,,,1,2.540394499897957,,,,,,,,,,,,,,,,,,,,,119.13715900015086,125.13827429991215,Hut,nachhaltig,"['Hut', 'nachhaltig']",test_adj,3,"['Geige', 'Rucksack', 'Uhr', 'Flasche', 'Eimer', 'Vase', 'Tasche', 'Hut', 'Jacke', 'Trommel', 'Kerze', 'Buch', 'Tasse', 'Löffel', 'Schlüssel', 'Stift', 'Kamera', 'Würfel', 'Lampe', 'Hammer', 'Telefon', 'Kiste', 'Schere', 'Blume', 'Ring', 'Brille', 'Bürste', 'Socke', 'Kette', 'Fahrrad']","['hohl', 'niedlich', 'glänzend', 'kurz', 'schwer', 'elegant', 'dunkel', 'nachhaltig']",1,2.540394499897957,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-16_11h33.06.343,watkins1,2023.2.3,99.78605882654837,91,2024-01-16 11h33.12.220084 +0000,
,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,125.14770569978282,,,,,,,,,,125.1387796998024,125.62980849994346,,,2,1.975465300027281,,,,,,,,,,,,,,,,,,,,,125.62981909979135,131.6314535997808,Jacke,glatt,"['Jacke', 'glatt']",test_adj,3,"['Geige', 'Rucksack', 'Uhr', 'Flasche', 'Eimer', 'Vase', 'Tasche', 'Hut', 'Jacke', 'Trommel', 'Kerze', 'Buch', 'Tasse', 'Löffel', 'Schlüssel', 'Stift', 'Kamera', 'Würfel', 'Lampe', 'Hammer', 'Telefon', 'Kiste', 'Schere', 'Blume', 'Ring', 'Brille', 'Bürste', 'Socke', 'Kette', 'Fahrrad']","['hohl', 'niedlich', 'glänzend', 'kurz', 'schwer', 'elegant', 'dunkel', 'nachhaltig', 'glatt']",2,1.975465300027281,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-16_11h33.06.343,watkins1,2023.2.3,99.78605882654837,91,2024-01-16 11h33.12.220084 +0000,
,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,131.64091750001535,,,,,,,,,,131.6319865998812,132.12302749976516,,,3,3.290341400075704,,,,,,,,,,,,,,,,,,,,,132.12303860019892,138.12395290005952,Trommel,gepunktet,"['Trommel', 'gepunktet']",restudy,3,"['Geige', 'Rucksack', 'Uhr', 'Flasche', 'Eimer', 'Vase', 'Tasche', 'Hut', 'Jacke', 'Trommel', 'Kerze', 'Buch', 'Tasse', 'Löffel', 'Schlüssel', 'Stift', 'Kamera', 'Würfel', 'Lampe', 'Hammer', 'Telefon', 'Kiste', 'Schere', 'Blume', 'Ring', 'Brille', 'Bürste', 'Socke', 'Kette', 'Fahrrad']","['hohl', 'niedlich', 'glänzend', 'kurz', 'schwer', 'elegant', 'dunkel', 'nachhaltig', 'glatt', 'gepunktet']",3,3.290341400075704,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-16_11h33.06.343,watkins1,2023.2.3,99.78605882654837,91,2024-01-16 11h33.12.220084 +0000,
,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,138.1334309000522,,,,,,,,,,138.12447840021923,138.61544909980148,,,2,4.268640799913555,,,,,,,,,,,,,,,,,,,,,138.61546040000394,144.6191611001268,Kerze,rustikal,"['Kerze', 'rustikal']",test_adj,3,"['Geige', 'Rucksack', 'Uhr', 'Flasche', 'Eimer', 'Vase', 'Tasche', 'Hut', 'Jacke', 'Trommel', 'Kerze', 'Buch', 'Tasse', 'Löffel', 'Schlüssel', 'Stift', 'Kamera', 'Würfel', 'Lampe', 'Hammer', 'Telefon', 'Kiste', 'Schere', 'Blume', 'Ring', 'Brille', 'Bürste', 'Socke', 'Kette', 'Fahrrad']","['hohl', 'niedlich', 'glänzend', 'kurz', 'schwer', 'elegant', 'dunkel', 'nachhaltig', 'glatt', 'gepunktet', 'rustikal']",2,4.268640799913555,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-16_11h33.06.343,watkins1,2023.2.3,99.78605882654837,91,2024-01-16 11h33.12.220084 +0000,
,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,144.62861699983478,,,,,,,,,,144.61968499980867,145.1105182999745,,,2,4.574861600063741,,,,,,,,,,,,,,,,,,,,,145.11052910005674,151.11883760010824,Buch,kaputt,"['Buch', 'kaputt']",restudy,3,"['Geige', 'Rucksack', 'Uhr', 'Flasche', 'Eimer', 'Vase', 'Tasche', 'Hut', 'Jacke', 'Trommel', 'Kerze', 'Buch', 'Tasse', 'Löffel', 'Schlüssel', 'Stift', 'Kamera', 'Würfel', 'Lampe', 'Hammer', 'Telefon', 'Kiste', 'Schere', 'Blume', 'Ring', 'Brille', 'Bürste', 'Socke', 'Kette', 'Fahrrad']","['hohl', 'niedlich', 'glänzend', 'kurz', 'schwer', 'elegant', 'dunkel', 'nachhaltig', 'glatt', 'gepunktet', 'rustikal', 'kaputt']",2,4.574861600063741,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-16_11h33.06.343,watkins1,2023.2.3,99.78605882654837,91,2024-01-16 11h33.12.220084 +0000,
,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,151.1283615999855,,,,,,,,,,151.11935930000618,151.61040720017627,,,2,2.3637612997554243,,,,,,,,,,,,,,,,,,,,,151.61041809991002,157.61264389986172,Tasse,krumm,"['Tasse', 'krumm']",restudy,3,"['Geige', 'Rucksack', 'Uhr', 'Flasche', 'Eimer', 'Vase', 'Tasche', 'Hut', 'Jacke', 'Trommel', 'Kerze', 'Buch', 'Tasse', 'Löffel', 'Schlüssel', 'Stift', 'Kamera', 'Würfel', 'Lampe', 'Hammer', 'Telefon', 'Kiste', 'Schere', 'Blume', 'Ring', 'Brille', 'Bürste', 'Socke', 'Kette', 'Fahrrad']","['hohl', 'niedlich', 'glänzend', 'kurz', 'schwer', 'elegant', 'dunkel', 'nachhaltig', 'glatt', 'gepunktet', 'rustikal', 'kaputt', 'krumm']",2,2.3637612997554243,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-16_11h33.06.343,watkins1,2023.2.3,99.78605882654837,91,2024-01-16 11h33.12.220084 +0000,
,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,157.62211780017242,,,,,,,,,,157.61317239981145,158.10420380020514,,,1,1.484332799911499,,,,,,,,,,,,,,,,,,,,,158.10421459982172,164.1064597000368,Löffel,sportlich,"['Löffel', 'sportlich']",test_adj,3,"['Geige', 'Rucksack', 'Uhr', 'Flasche', 'Eimer', 'Vase', 'Tasche', 'Hut', 'Jacke', 'Trommel', 'Kerze', 'Buch', 'Tasse', 'Löffel', 'Schlüssel', 'Stift', 'Kamera', 'Würfel', 'Lampe', 'Hammer', 'Telefon', 'Kiste', 'Schere', 'Blume', 'Ring', 'Brille', 'Bürste', 'Socke', 'Kette', 'Fahrrad']","['hohl', 'niedlich', 'glänzend', 'kurz', 'schwer', 'elegant', 'dunkel', 'nachhaltig', 'glatt', 'gepunktet', 'rustikal', 'kaputt', 'krumm', 'sportlich']",1,1.484332799911499,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-16_11h33.06.343,watkins1,2023.2.3,99.78605882654837,91,2024-01-16 11h33.12.220084 +0000,
,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,164.1159353000112,,,,,,,,,,164.10698729986325,164.59786390000954,,,3,3.6958114998415112,,,,,,,,,,,,,,,,,,,,,164.59787480020896,170.60423219995573,Schlüssel,winzig,"['Schlüssel', 'winzig']",test_adj,3,"['Geige', 'Rucksack', 'Uhr', 'Flasche', 'Eimer', 'Vase', 'Tasche', 'Hut', 'Jacke', 'Trommel', 'Kerze', 'Buch', 'Tasse', 'Löffel', 'Schlüssel', 'Stift', 'Kamera', 'Würfel', 'Lampe', 'Hammer', 'Telefon', 'Kiste', 'Schere', 'Blume', 'Ring', 'Brille', 'Bürste', 'Socke', 'Kette', 'Fahrrad']","['hohl', 'niedlich', 'glänzend', 'kurz', 'schwer', 'elegant', 'dunkel', 'nachhaltig', 'glatt', 'gepunktet', 'rustikal', 'kaputt', 'krumm', 'sportlich', 'winzig']",3,3.6958114998415112,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-16_11h33.06.343,watkins1,2023.2.3,99.78605882654837,91,2024-01-16 11h33.12.220084 +0000,
,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,170.61369840009138,,,,,,,,,,170.60476739984006,171.09579539997503,,,3,1.5823407000862062,,,,,,,,,,,,,,,,,,,,,171.09580620005727,177.1053697001189,Stift,teuer,"['Stift', 'teuer']",restudy,3,"['Geige', 'Rucksack', 'Uhr', 'Flasche', 'Eimer', 'Vase', 'Tasche', 'Hut', 'Jacke', 'Trommel', 'Kerze', 'Buch', 'Tasse', 'Löffel', 'Schlüssel', 'Stift', 'Kamera', 'Würfel', 'Lampe', 'Hammer', 'Telefon', 'Kiste', 'Schere', 'Blume', 'Ring', 'Brille', 'Bürste', 'Socke', 'Kette', 'Fahrrad']","['hohl', 'niedlich', 'glänzend', 'kurz', 'schwer', 'elegant', 'dunkel', 'nachhaltig', 'glatt', 'gepunktet', 'rustikal', 'kaputt', 'krumm', 'sportlich', 'winzig', 'teuer']",3,1.5823407000862062,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-16_11h33.06.343,watkins1,2023.2.3,99.78605882654837,91,2024-01-16 11h33.12.220084 +0000,
,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,177.11487659998238,,,,,,,,,,177.10589860007167,177.59692210005596,,,2,2.3053434998728335,,,,,,,,,,,,,,,,,,,,,177.59693330014125,183.60495659988374,Kamera,dick,"['Kamera', 'dick']",restudy,3,"['Geige', 'Rucksack', 'Uhr', 'Flasche', 'Eimer', 'Vase', 'Tasche', 'Hut', 'Jacke', 'Trommel', 'Kerze', 'Buch', 'Tasse', 'Löffel', 'Schlüssel', 'Stift', 'Kamera', 'Würfel', 'Lampe', 'Hammer', 'Telefon', 'Kiste', 'Schere', 'Blume', 'Ring', 'Brille', 'Bürste', 'Socke', 'Kette', 'Fahrrad']","['hohl', 'niedlich', 'glänzend', 'kurz', 'schwer', 'elegant', 'dunkel', 'nachhaltig', 'glatt', 'gepunktet', 'rustikal', 'kaputt', 'krumm', 'sportlich', 'winzig', 'teuer', 'dick']",2,2.3053434998728335,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-16_11h33.06.343,watkins1,2023.2.3,99.78605882654837,91,2024-01-16 11h33.12.220084 +0000,
,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,183.61447869986296,,,,,,,,,,183.6054818998091,184.0962923001498,,,2,3.6606370001100004,,,,,,,,,,,,,,,,,,,,,184.09630289999768,190.09976939996704,Würfel,schmutzig,"['Würfel', 'schmutzig']",restudy,3,"['Geige', 'Rucksack', 'Uhr', 'Flasche', 'Eimer', 'Vase', 'Tasche', 'Hut', 'Jacke', 'Trommel', 'Kerze', 'Buch', 'Tasse', 'Löffel', 'Schlüssel', 'Stift', 'Kamera', 'Würfel', 'Lampe', 'Hammer', 'Telefon', 'Kiste', 'Schere', 'Blume', 'Ring', 'Brille', 'Bürste', 'Socke', 'Kette', 'Fahrrad']","['hohl', 'niedlich', 'glänzend', 'kurz', 'schwer', 'elegant', 'dunkel', 'nachhaltig', 'glatt', 'gepunktet', 'rustikal', 'kaputt', 'krumm', 'sportlich', 'winzig', 'teuer', 'dick', 'schmutzig']",2,3.6606370001100004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-16_11h33.06.343,watkins1,2023.2.3,99.78605882654837,91,2024-01-16 11h33.12.220084 +0000,
