Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,scale_answer_4.rt,scale_answer_4.duration,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_6.rt,scale_answer_6.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,correct,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_continue_2.rt,key_continue_2.duration,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,20,0,20,0,,,,,,,,,,,,,,,,,202.42758529959247,,,,,,,,,,202.41872039996088,202.91013479977846,,,1,1.4668282000347972,,,,,,,,,,,,,,,,,,,,,202.91014529997483,208.91865309979767,Löffel,niedlich,"['Löffel', 'niedlich']",control,1,"['Hut', 'Blume', 'Ring', 'Schlüssel', 'Jacke', 'Kerze', 'Buch', 'Bürste', 'Rucksack', 'Brille', 'Tasse', 'Kamera', 'Schere', 'Geige', 'Eimer', 'Telefon', 'Lampe', 'Vase', 'Kiste', 'Stift', 'Löffel', 'Tasche']","['matt', 'schwer', 'sportlich', 'lustig', 'klobig', 'flach', 'winzig', 'strahlend', 'verspielt', 'nachhaltig', 'praktisch', 'glatt', 'groß', 'kurz', 'hübsch', 'breit', 'robust', 'gepunktet', 'dick', 'neu', 'niedlich']",1,1.4668282000347972,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-09_08h31.20.277,watkins1,2023.2.3,99.76873584248791,76,2024-01-09 08h31.28.358415 +0000,
,,,,,,,21,0,21,0,,,,,,,,,,,,,,,,,208.9280224996619,,,,,,,,,,208.91912259999663,209.41007969994098,,,1,2.1036843000911176,,,,,,,,,,,,,,,,,,,,,209.41009090002626,215.41978329978883,Tasche,blass,"['Tasche', 'blass']",restudy_diff,1,"['Hut', 'Blume', 'Ring', 'Schlüssel', 'Jacke', 'Kerze', 'Buch', 'Bürste', 'Rucksack', 'Brille', 'Tasse', 'Kamera', 'Schere', 'Geige', 'Eimer', 'Telefon', 'Lampe', 'Vase', 'Kiste', 'Stift', 'Löffel', 'Tasche']","['matt', 'schwer', 'sportlich', 'lustig', 'klobig', 'flach', 'winzig', 'strahlend', 'verspielt', 'nachhaltig', 'praktisch', 'glatt', 'groß', 'kurz', 'hübsch', 'breit', 'robust', 'gepunktet', 'dick', 'neu', 'niedlich', 'blass']",1,2.1036843000911176,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-09_08h31.20.277,watkins1,2023.2.3,99.76873584248791,76,2024-01-09 08h31.28.358415 +0000,
,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,215.42918329965323,,,,,,,,,,215.42061949986964,215.91155669977888,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Uhr,kaputt,"['Uhr', 'kaputt']",control,1,,,,,,215.42053279979154,215.4205931997858,"['Uhr', 'Schlüssel', 'Stift', 'Socke', 'Kamera', 'Tasche', 'Flasche', 'Vase', 'Kette', 'Schere', 'Telefon', 'Buch', 'Brille', 'Blume', 'Geige', 'Fahrrad', 'Hammer', 'Rucksack', 'Trommel', 'Kerze', 'Hut', 'Eimer', 'Würfel']",215.91156809963286,221.91858349973336,3,1.912995900027454,None,221.91898299986497,221.9215902998112,None,221.92174199968576,221.92414209991693,None,221.9242920000106,221.92532399995252,221.92533599957824,221.9265987998806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-09_08h31.20.277,watkins1,2023.2.3,99.76873584248791,76,2024-01-09 08h31.28.358415 +0000,
,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,221.93023919966072,,,,,,,,,,221.92687029996887,222.42348130000755,,,2,2.334660300053656,,,,,,,,,,,,None,None,,,,,,,,,,Schlüssel,zart,"['Schlüssel', 'zart']",restudy_diff,1,,,,,,221.92680479958653,221.9268442997709,"['Uhr', 'Schlüssel', 'Stift', 'Socke', 'Kamera', 'Tasche', 'Flasche', 'Vase', 'Kette', 'Schere', 'Telefon', 'Buch', 'Brille', 'Blume', 'Geige', 'Fahrrad', 'Hammer', 'Rucksack', 'Trommel', 'Kerze', 'Hut', 'Eimer', 'Würfel']",222.42349179973826,222.42512799985707,None,,,222.4252434996888,222.42677739961073,None,222.42687910003588,228.43435189966112,2,228.4347092998214,228.43620539968833,228.43621769966558,228.4372739996761,2.334660300053656,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-09_08h31.20.277,watkins1,2023.2.3,99.76873584248791,76,2024-01-09 08h31.28.358415 +0000,
,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,228.44379089958966,,,,,,,,,,228.43754209997132,228.93590729963034,,,1,2.4371086000464857,,,,,,,,,,,,None,None,,,,,,,,,,Stift,krumm,"['Stift', 'krumm']",restudy_diff,1,,,,,,228.4374771998264,228.43751519965008,"['Uhr', 'Schlüssel', 'Stift', 'Socke', 'Kamera', 'Tasche', 'Flasche', 'Vase', 'Kette', 'Schere', 'Telefon', 'Buch', 'Brille', 'Blume', 'Geige', 'Fahrrad', 'Hammer', 'Rucksack', 'Trommel', 'Kerze', 'Hut', 'Eimer', 'Würfel']",228.9359178999439,228.9384905998595,None,,,228.93860919959843,228.9410265996121,None,228.94112839968875,234.94577409978956,1,234.94604369997978,234.94742989959195,234.94744189968333,234.9485889999196,2.4371086000464857,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-09_08h31.20.277,watkins1,2023.2.3,99.76873584248791,76,2024-01-09 08h31.28.358415 +0000,
,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,234.95518799964339,,,,,,,,,,234.94885349972174,235.44724110001698,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Socke,schlicht,"['Socke', 'schlicht']",control,1,,,,,,234.94878899957985,234.94882629998028,"['Uhr', 'Schlüssel', 'Stift', 'Socke', 'Kamera', 'Tasche', 'Flasche', 'Vase', 'Kette', 'Schere', 'Telefon', 'Buch', 'Brille', 'Blume', 'Geige', 'Fahrrad', 'Hammer', 'Rucksack', 'Trommel', 'Kerze', 'Hut', 'Eimer', 'Würfel']",235.44725169986486,241.45742789981887,2,1.3706071004271507,None,241.45770609984174,241.46045669959858,None,241.46056359959766,241.46325349994004,None,241.46335709979758,241.46453109988943,241.46454269997776,241.46610850002617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-09_08h31.20.277,watkins1,2023.2.3,99.76873584248791,76,2024-01-09 08h31.28.358415 +0000,
,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,241.46976020000875,,,,,,,,,,241.4663833999075,241.96348829986528,,,1,3.651243600063026,,,,,,,,,,,,None,None,,,,,,,,,,Kamera,gestreift,"['Kamera', 'gestreift']",restudy_diff,1,,,,,,241.46631519962102,241.46635719994083,"['Uhr', 'Schlüssel', 'Stift', 'Socke', 'Kamera', 'Tasche', 'Flasche', 'Vase', 'Kette', 'Schere', 'Telefon', 'Buch', 'Brille', 'Blume', 'Geige', 'Fahrrad', 'Hammer', 'Rucksack', 'Trommel', 'Kerze', 'Hut', 'Eimer', 'Würfel']",241.96349949995056,241.96510729985312,None,,,241.9652245999314,241.96670399978757,None,241.96680649975315,247.97656829981133,1,247.97684689983726,247.97817659983411,247.978188699577,247.97945979982615,3.651243600063026,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-09_08h31.20.277,watkins1,2023.2.3,99.76873584248791,76,2024-01-09 08h31.28.358415 +0000,
,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,247.98604929959401,,,,,,,,,,247.97975039994344,248.47815679991618,,,2,1.8463222002610564,,,,,,,,,,,,None,None,,,,,,,,,,Tasche,rustikal,"['Tasche', 'rustikal']",restudy_diff,1,,,,,,247.97968159988523,247.97972149960697,"['Uhr', 'Schlüssel', 'Stift', 'Socke', 'Kamera', 'Tasche', 'Flasche', 'Vase', 'Kette', 'Schere', 'Telefon', 'Buch', 'Brille', 'Blume', 'Geige', 'Fahrrad', 'Hammer', 'Rucksack', 'Trommel', 'Kerze', 'Hut', 'Eimer', 'Würfel']",248.47816759999841,248.48095889994875,None,,,248.48107669968158,248.48369129979983,None,248.48379399999976,254.48987549962476,2,254.4901678999886,254.49150269990787,254.49151489976794,254.49280059989542,1.8463222002610564,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-09_08h31.20.277,watkins1,2023.2.3,99.76873584248791,76,2024-01-09 08h31.28.358415 +0000,
,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,254.49926059972495,,,,,,,,,,254.49307159986347,254.99155469983816,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Flasche,glänzend,"['Flasche', 'glänzend']",control,1,,,,,,254.49300719983876,254.49304550001398,"['Uhr', 'Schlüssel', 'Stift', 'Socke', 'Kamera', 'Tasche', 'Flasche', 'Vase', 'Kette', 'Schere', 'Telefon', 'Buch', 'Brille', 'Blume', 'Geige', 'Fahrrad', 'Hammer', 'Rucksack', 'Trommel', 'Kerze', 'Hut', 'Eimer', 'Würfel']",254.99156499980018,260.9962255996652,3,2.1287446999922395,None,260.9964960999787,260.99922119965777,None,260.99932419974357,261.00187139958143,None,261.00197270000353,261.0031520999037,261.0031637996435,261.00435029994696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-09_08h31.20.277,watkins1,2023.2.3,99.76873584248791,76,2024-01-09 08h31.28.358415 +0000,
,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,261.0079655996524,,,,,,,,,,261.0046117999591,261.50127579970285,,,3,1.8579111997969449,,,,,,,,,,,,None,None,,,,,,,,,,Vase,nass,"['Vase', 'nass']",restudy_diff,1,,,,,,261.00454999972135,261.00458769965917,"['Uhr', 'Schlüssel', 'Stift', 'Socke', 'Kamera', 'Tasche', 'Flasche', 'Vase', 'Kette', 'Schere', 'Telefon', 'Buch', 'Brille', 'Blume', 'Geige', 'Fahrrad', 'Hammer', 'Rucksack', 'Trommel', 'Kerze', 'Hut', 'Eimer', 'Würfel']",261.50128680001944,261.50274130003527,None,,,261.50285949977115,261.50419020000845,None,261.5042924997397,267.50527359964326,3,267.5055416999385,267.5067420997657,267.50675419997424,267.50777299981564,1.8579111997969449,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-09_08h31.20.277,watkins1,2023.2.3,99.76873584248791,76,2024-01-09 08h31.28.358415 +0000,
,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,267.51467109983787,,,,,,,,,,267.5080350995995,268.0067687998526,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Kette,biegsam,"['Kette', 'biegsam']",control,1,,,,,,267.50797249982134,267.50800939975306,"['Uhr', 'Schlüssel', 'Stift', 'Socke', 'Kamera', 'Tasche', 'Flasche', 'Vase', 'Kette', 'Schere', 'Telefon', 'Buch', 'Brille', 'Blume', 'Geige', 'Fahrrad', 'Hammer', 'Rucksack', 'Trommel', 'Kerze', 'Hut', 'Eimer', 'Würfel']",268.00677969958633,274.0147941997275,3,1.4032577998004854,None,274.0150681999512,274.0178529997356,None,274.01795729994774,274.0205333996564,None,274.0206372998655,274.0218233997002,274.0218352996744,274.0230342997238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-09_08h31.20.277,watkins1,2023.2.3,99.76873584248791,76,2024-01-09 08h31.28.358415 +0000,
,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,274.0266495998949,,,,,,,,,,274.023303899914,274.52004459965974,,,1,1.3987819999456406,,,,,,,,,,,,None,None,,,,,,,,,,Schere,hohl,"['Schere', 'hohl']",restudy_diff,1,,,,,,274.02323929965496,274.0232788999565,"['Uhr', 'Schlüssel', 'Stift', 'Socke', 'Kamera', 'Tasche', 'Flasche', 'Vase', 'Kette', 'Schere', 'Telefon', 'Buch', 'Brille', 'Blume', 'Geige', 'Fahrrad', 'Hammer', 'Rucksack', 'Trommel', 'Kerze', 'Hut', 'Eimer', 'Würfel']",274.5200551999733,274.52165469992906,None,,,274.52177499979734,274.523238199763,None,274.5233424999751,280.5317908995785,1,280.53207209985703,280.5334314997308,280.5334483999759,280.53452029963955,1.3987819999456406,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-09_08h31.20.277,watkins1,2023.2.3,99.76873584248791,76,2024-01-09 08h31.28.358415 +0000,
,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,280.5412120996043,,,,,,,,,,280.5348082999699,281.0335253998637,,,1,2.1074914997443557,,,,,,,,,,,,None,None,,,,,,,,,,Telefon,bunt,"['Telefon', 'bunt']",restudy_diff,1,,,,,,280.53474269993603,280.53478170000017,"['Uhr', 'Schlüssel', 'Stift', 'Socke', 'Kamera', 'Tasche', 'Flasche', 'Vase', 'Kette', 'Schere', 'Telefon', 'Buch', 'Brille', 'Blume', 'Geige', 'Fahrrad', 'Hammer', 'Rucksack', 'Trommel', 'Kerze', 'Hut', 'Eimer', 'Würfel']",281.0335364998318,281.0360893998295,None,,,281.03620840003714,281.03863439988345,None,281.038736499846,287.0448976997286,1,287.0451793996617,287.04658089997247,287.0465928995982,287.04764499980956,2.1074914997443557,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-09_08h31.20.277,watkins1,2023.2.3,99.76873584248791,76,2024-01-09 08h31.28.358415 +0000,
,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,287.0542233996093,,,,,,,,,,287.04791620001197,287.5463270996697,,,1,2.1629498000256717,,,,,,,,,,,,None,None,,,,,,,,,,Buch,kalt,"['Buch', 'kalt']",restudy_diff,1,,,,,,287.0478505999781,287.04788969969377,"['Uhr', 'Schlüssel', 'Stift', 'Socke', 'Kamera', 'Tasche', 'Flasche', 'Vase', 'Kette', 'Schere', 'Telefon', 'Buch', 'Brille', 'Blume', 'Geige', 'Fahrrad', 'Hammer', 'Rucksack', 'Trommel', 'Kerze', 'Hut', 'Eimer', 'Würfel']",287.5463385996409,287.5488918996416,None,,,287.5490106996149,287.5513076996431,None,287.5514106997289,293.557621399872,1,293.55790819972754,293.559087799862,293.5590999997221,293.5601548999548,2.1629498000256717,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-09_08h31.20.277,watkins1,2023.2.3,99.76873584248791,76,2024-01-09 08h31.28.358415 +0000,
,,,,,,,,,,,12,0,12,0,,,,,,,,,,,,,293.5670741000213,,,,,,,,,,293.5604263995774,294.05927969980985,,,3,1.5451703001745045,,,,,,,,,,,,None,None,,,,,,,,,,Brille,schmutzig,"['Brille', 'schmutzig']",restudy_diff,1,,,,,,293.56035939976573,293.5603979998268,"['Uhr', 'Schlüssel', 'Stift', 'Socke', 'Kamera', 'Tasche', 'Flasche', 'Vase', 'Kette', 'Schere', 'Telefon', 'Buch', 'Brille', 'Blume', 'Geige', 'Fahrrad', 'Hammer', 'Rucksack', 'Trommel', 'Kerze', 'Hut', 'Eimer', 'Würfel']",294.05929029965773,294.06186429969966,None,,,294.0619826996699,294.0644145999104,None,294.0645169997588,300.0672347997315,3,300.06753249978647,300.06884930003434,300.06886200001463,300.07013199990615,1.5451703001745045,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-09_08h31.20.277,watkins1,2023.2.3,99.76873584248791,76,2024-01-09 08h31.28.358415 +0000,
,,,,,,,,,,,13,0,13,0,,,,,,,,,,,,,300.0766533999704,,,,,,,,,,300.0704122995958,300.5688320999034,,,1,1.7872393997386098,,,,,,,,,,,,None,None,,,,,,,,,,Blume,hässlich,"['Blume', 'hässlich']",restudy_diff,1,,,,,,300.0703467000276,300.07038559997454,"['Uhr', 'Schlüssel', 'Stift', 'Socke', 'Kamera', 'Tasche', 'Flasche', 'Vase', 'Kette', 'Schere', 'Telefon', 'Buch', 'Brille', 'Blume', 'Geige', 'Fahrrad', 'Hammer', 'Rucksack', 'Trommel', 'Kerze', 'Hut', 'Eimer', 'Würfel']",300.56884329998866,300.5717793996446,None,,,300.57190399989486,300.5745327998884,None,300.57463539997116,306.5829027998261,1,306.58317609969527,306.5844568000175,306.5844689998776,306.58569409977645,1.7872393997386098,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-09_08h31.20.277,watkins1,2023.2.3,99.76873584248791,76,2024-01-09 08h31.28.358415 +0000,
,,,,,,,,,,,14,0,14,0,,,,,,,,,,,,,306.5923659997061,,,,,,,,,,306.58596629975364,307.0842848997563,,,3,0.9434126997366548,,,,,,,,,,,,None,None,,,,,,,,,,Geige,elegant,"['Geige', 'elegant']",restudy_diff,1,,,,,,306.5859005996026,306.58593939989805,"['Uhr', 'Schlüssel', 'Stift', 'Socke', 'Kamera', 'Tasche', 'Flasche', 'Vase', 'Kette', 'Schere', 'Telefon', 'Buch', 'Brille', 'Blume', 'Geige', 'Fahrrad', 'Hammer', 'Rucksack', 'Trommel', 'Kerze', 'Hut', 'Eimer', 'Würfel']",307.0842955997214,307.08720869990066,None,,,307.0873275999911,307.08995119994506,None,307.09005540004,313.09175399970263,3,313.0920329997316,313.0933221997693,313.09333739988506,313.0945476000197,0.9434126997366548,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-09_08h31.20.277,watkins1,2023.2.3,99.76873584248791,76,2024-01-09 08h31.28.358415 +0000,
,,,,,,,,,,,15,0,15,0,,,,,,,,,,,,,313.1010902998969,,,,,,,,,,313.0948197999969,313.5930932997726,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Fahrrad,dunkel,"['Fahrrad', 'dunkel']",control,1,,,,,,313.0947547997348,313.0947932000272,"['Uhr', 'Schlüssel', 'Stift', 'Socke', 'Kamera', 'Tasche', 'Flasche', 'Vase', 'Kette', 'Schere', 'Telefon', 'Buch', 'Brille', 'Blume', 'Geige', 'Fahrrad', 'Hammer', 'Rucksack', 'Trommel', 'Kerze', 'Hut', 'Eimer', 'Würfel']",313.5931043997407,319.60326449992135,2,1.5768351000733674,None,319.60353819979355,319.6062408997677,None,319.60634589986876,319.60890979971737,None,319.60901569994166,319.6102250996046,319.61023689992726,319.611411199905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-09_08h31.20.277,watkins1,2023.2.3,99.76873584248791,76,2024-01-09 08h31.28.358415 +0000,
,,,,,,,,,,,16,0,16,0,,,,,,,,,,,,,319.6149344998412,,,,,,,,,,319.61167669994757,320.10810919990763,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Hammer,lang,"['Hammer', 'lang']",control,1,,,,,,319.61161389993504,319.611652799882,"['Uhr', 'Schlüssel', 'Stift', 'Socke', 'Kamera', 'Tasche', 'Flasche', 'Vase', 'Kette', 'Schere', 'Telefon', 'Buch', 'Brille', 'Blume', 'Geige', 'Fahrrad', 'Hammer', 'Rucksack', 'Trommel', 'Kerze', 'Hut', 'Eimer', 'Würfel']",320.10812049964443,326.1090442999266,2,1.9252280001528561,None,326.10931759979576,326.1118884999305,None,326.1119939000346,326.1144279995933,None,326.1145348995924,326.1157284998335,326.1157402996905,326.1167925996706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-09_08h31.20.277,watkins1,2023.2.3,99.76873584248791,76,2024-01-09 08h31.28.358415 +0000,
,,,,,,,,,,,17,0,17,0,,,,,,,,,,,,,326.1205078996718,,,,,,,,,,326.1170609998517,326.61348459962755,,,1,2.8809688999317586,,,,,,,,,,,,None,None,,,,,,,,,,Rucksack,durchsichtig,"['Rucksack', 'durchsichtig']",restudy_diff,1,,,,,,326.1169961998239,326.1170361000113,"['Uhr', 'Schlüssel', 'Stift', 'Socke', 'Kamera', 'Tasche', 'Flasche', 'Vase', 'Kette', 'Schere', 'Telefon', 'Buch', 'Brille', 'Blume', 'Geige', 'Fahrrad', 'Hammer', 'Rucksack', 'Trommel', 'Kerze', 'Hut', 'Eimer', 'Würfel']",326.61349549982697,326.6151470998302,None,,,326.6152699999511,326.6167723997496,None,326.6168763996102,332.62778549967334,1,332.62806160002947,332.6294173998758,332.6294294996187,332.6307446998544,2.8809688999317586,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-09_08h31.20.277,watkins1,2023.2.3,99.76873584248791,76,2024-01-09 08h31.28.358415 +0000,
,,,,,,,,,,,18,0,18,0,,,,,,,,,,,,,332.63726699957624,,,,,,,,,,332.63101270003244,333.1296688998118,,,[],[],,,,,,,,,,,,None,None,,,,,,,,,,Trommel,gut,"['Trommel', 'gut']",control,1,,,,,,332.6309480997734,332.63098669983447,"['Uhr', 'Schlüssel', 'Stift', 'Socke', 'Kamera', 'Tasche', 'Flasche', 'Vase', 'Kette', 'Schere', 'Telefon', 'Buch', 'Brille', 'Blume', 'Geige', 'Fahrrad', 'Hammer', 'Rucksack', 'Trommel', 'Kerze', 'Hut', 'Eimer', 'Würfel']",333.12967989966273,339.1333117997274,2,2.400862299837172,None,339.13358949963003,339.13616639981046,None,339.13627310004085,339.1388338999823,None,339.1389389997348,339.14015309978276,339.14016499975696,339.1411979999393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-09_08h31.20.277,watkins1,2023.2.3,99.76873584248791,76,2024-01-09 08h31.28.358415 +0000,
,,,,,,,,,,,19,0,19,0,,,,,,,,,,,,,339.14481359999627,,,,,,,,,,339.1414708998054,339.6379571999423,,,3,3.1207041000016034,,,,,,,,,,,,None,None,,,,,,,,,,Kerze,sauber,"['Kerze', 'sauber']",restudy_diff,1,,,,,,339.1414064997807,339.1414460996166,"['Uhr', 'Schlüssel', 'Stift', 'Socke', 'Kamera', 'Tasche', 'Flasche', 'Vase', 'Kette', 'Schere', 'Telefon', 'Buch', 'Brille', 'Blume', 'Geige', 'Fahrrad', 'Hammer', 'Rucksack', 'Trommel', 'Kerze', 'Hut', 'Eimer', 'Würfel']",339.6379684996791,339.63958139996976,None,,,339.6397025999613,339.64115569973364,None,339.64125889958814,345.64944859966636,3,345.6497291997075,345.6511172000319,345.6511295000091,345.65233419975266,3.1207041000016034,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-09_08h31.20.277,watkins1,2023.2.3,99.76873584248791,76,2024-01-09 08h31.28.358415 +0000,
,,,,,,,,,,,20,0,20,0,,,,,,,,,,,,,345.65891449991614,,,,,,,,,,345.652607599739,346.1509902998805,,,2,2.0776891000568867,,,,,,,,,,,,None,None,,,,,,,,,,Hut,flauschig,"['Hut', 'flauschig']",restudy_diff,1,,,,,,345.65254269959405,345.6525812000036,"['Uhr', 'Schlüssel', 'Stift', 'Socke', 'Kamera', 'Tasche', 'Flasche', 'Vase', 'Kette', 'Schere', 'Telefon', 'Buch', 'Brille', 'Blume', 'Geige', 'Fahrrad', 'Hammer', 'Rucksack', 'Trommel', 'Kerze', 'Hut', 'Eimer', 'Würfel']",346.1510013998486,346.1536752996035,None,,,346.15379639994353,346.1562373996712,None,346.15634309966117,352.163630399853,2,352.16391039965674,352.1650530998595,352.1650654999539,352.16632639989257,2.0776891000568867,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-09_08h31.20.277,watkins1,2023.2.3,99.76873584248791,76,2024-01-09 08h31.28.358415 +0000,
,,,,,,,,,,,21,0,21,0,,,,,,,,,,,,,352.17308750003576,,,,,,,,,,352.16660070000216,352.66524099977687,,,1,1.1949800997972488,,,,,,,,,,,,None,None,,,,,,,,,,Eimer,kratzig,"['Eimer', 'kratzig']",restudy_diff,1,,,,,,352.16653629997745,352.1665745000355,"['Uhr', 'Schlüssel', 'Stift', 'Socke', 'Kamera', 'Tasche', 'Flasche', 'Vase', 'Kette', 'Schere', 'Telefon', 'Buch', 'Brille', 'Blume', 'Geige', 'Fahrrad', 'Hammer', 'Rucksack', 'Trommel', 'Kerze', 'Hut', 'Eimer', 'Würfel']",352.665252099745,352.6680630999617,None,,,352.66818319959566,352.67080729966983,None,352.67091099964455,358.67452759994194,1,358.6748067997396,358.6760982000269,358.6761102997698,358.67729389993474,1.1949800997972488,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-09_08h31.20.277,watkins1,2023.2.3,99.76873584248791,76,2024-01-09 08h31.28.358415 +0000,
