subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals; stepsize; pas_rating
7;2;2;pas_5;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Keyboard 2.jpg;0.109;1;1;0;0.004;5
7;2;3;pas_5;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Bark 2.jpg;0.109;1;1;0;0.004;5
7;2;4;pas_3;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Barrels 1.jpg;0.096;1;-1;1;0.004;5
7;2;5;pas_3;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Soccer 1.jpg;0.092;-1;-1;1;0.004;3
7;2;6;pas_3;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Roofing 4.jpg;0.092;-1;-1;1;0.004;3
7;2;7;pas_5;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Office supplies 4.jpg;0.109;1;1;0;0.004;3
7;2;8;pas_5;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Skyscraper 1.jpg;0.113;1;1;0;0.004;5
7;2;9;pas_3;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Roofing 1.jpg;0.092;-1;-1;1;0.004;3
7;2;10;pas_3;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Roofing 2.jpg;0.092;-1;-1;1;0.004;5
7;2;11;pas_5;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Destruction 9.jpg;0.113;1;-1;1;0.004;6
7;2;12;pas_5;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Rocks 2.jpg;0.109;-1;-1;1;0.004;5
7;2;13;pas_5;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Cups 4.jpg;0.109;-1;-1;1;0.004;5
7;2;14;pas_3;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Bark 4.jpg;0.088;-1;1;2;0.001;2
7;2;15;pas_3;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Fence 3.jpg;0.089;1;1;2;0.001;2
7;2;16;pas_5;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Fence 5.jpg;0.109;-1;-1;1;0.004;5
7;3;1;pas_3;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Fire hydrant 4.jpg;0.09;1;1;2;0.001;3
7;3;2;pas_3;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Railroad 1.jpg;0.09;1;-1;3;0.001;5
7;3;3;pas_5;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Bark 1.jpg;0.109;-1;-1;1;0.004;5
7;3;4;pas_3;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Keyboard 3.jpg;0.089;-1;1;4;0.001;1
7;3;5;pas_3;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Swingset 1.jpg;0.09;1;-1;5;0.001;4
7;3;6;pas_5;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Pinecone 2.jpg;0.109;-1;1;2;0.001;4
7;3;7;pas_5;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Fire hydrant 1.jpg;0.11;1;1;2;0.001;5
7;3;8;pas_5;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Timber 1.jpg;0.11;1;1;2;0.001;5
7;3;9;pas_3;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Neutral pose 3.jpg;0.089;-1;-1;5;0.001;3
7;3;10;pas_3;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Bed 1.jpg;0.089;-1;-1;5;0.001;3
7;3;11;pas_5;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Crow 2.jpg;0.11;1;1;2;0.001;5
7;3;12;pas_3;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Cardboard 2.jpg;0.089;-1;-1;5;0.001;3
7;3;13;pas_5;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Car 2.jpg;0.11;1;1;2;0.001;4
7;3;14;pas_3;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Drink 2.jpg;0.089;-1;-1;5;0.001;3
7;3;15;pas_5;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Fence 1.jpg;0.111;1;1;2;0.001;4
7;3;16;pas_5;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Skyscraper 2.jpg;0.112;1;1;2;0.001;4
7;4;1;pas_5;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Cardboard 2.jpg;0.113;1;1;2;0.001;5
7;4;2;pas_5;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Keyboard 2.jpg;0.113;1;1;2;0.001;4
7;4;3;pas_3;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Roofing 1.jpg;0.089;-1;1;6;0.0005;1
7;4;4;pas_5;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Skyscraper 2.jpg;0.114;1;1;2;0.001;4
7;4;5;pas_3;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Cups 2.jpg;0.0895;1;1;6;0.0005;3
7;4;6;pas_3;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Roofing 2.jpg;0.0895;1;1;6;0.0005;2
7;4;7;pas_3;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Skyscraper 1.jpg;0.09;1;1;6;0.0005;2
7;4;8;pas_5;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Rocks 3.jpg;0.115;1;1;2;0.001;4
7;4;9;pas_5;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Fire hydrant 1.jpg;0.116;1;1;2;0.001;5
7;4;10;pas_3;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Office supplies 3.jpg;0.0905;1;1;6;0.0005;2
7;4;11;pas_3;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Neutral pose 3.jpg;0.091;1;1;6;0.0005;2
7;4;12;pas_3;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Crow 2.jpg;0.0915;1;1;6;0.0005;1
7;4;13;pas_5;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Timber 1.jpg;0.116;1;1;2;0.001;1
7;4;14;pas_5;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Fence 1.jpg;0.117;1;1;2;0.001;4
7;4;15;pas_5;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Fire hydrant 4.jpg;0.118;1;1;2;0.001;5
7;4;16;pas_3;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Destruction 9.jpg;0.092;1;1;6;0.0005;1
7;5;1;pas_5;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Fence 5.jpg;0.118;1;1;2;0.001;4
7;5;2;pas_5;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Roofing 3.jpg;0.119;1;1;2;0.001;5
7;5;3;pas_5;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Rocks 2.jpg;0.119;1;1;2;0.001;4
7;5;4;pas_3;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Yarn 2.jpg;0.0925;1;1;6;0.0005;1
7;5;5;pas_3;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Bark 1.jpg;0.093;1;1;6;0.0005;1
7;5;6;pas_3;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Swingset 1.jpg;0.0935;1;1;6;0.0005;1
7;5;7;pas_5;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Toilet 1.jpg;0.12;1;1;2;0.001;4
7;5;8;pas_3;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Roofing 4.jpg;0.094;1;1;6;0.0005;3
7;5;9;pas_5;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Bark 5.jpg;0.121;1;-1;3;0.001;6
7;5;10;pas_3;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Neutral face 4.jpg;0.094;1;-1;7;0.0005;4
7;5;11;pas_3;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Fence 3.jpg;0.0935;-1;-1;7;0.0005;3
7;5;12;pas_5;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Storage 1.jpg;0.12;-1;-1;3;0.001;6
7;5;13;pas_3;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Keyboard 3.jpg;0.0935;-1;1;8;0.0005;1
7;5;14;pas_5;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Keys 1.jpg;0.119;-1;1;4;0.001;4
7;5;15;pas_5;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Barrels 1.jpg;0.12;1;1;4;0.001;4
7;5;16;pas_3;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Drink 2.jpg;0.094;1;1;8;0.0005;2
7;6;1;pas_5;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Alcohol 3.jpg;0.121;1;1;4;0.001;2
7;6;2;pas_5;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Bark 2.jpg;0.122;1;1;4;0.001;1
7;6;3;pas_3;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Toilet 3.jpg;0.0945;1;1;8;0.0005;2
7;6;4;pas_5;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Bored pose 1.jpg;0.123;1;1;4;0.001;5
7;6;5;pas_3;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Pinecone 2.jpg;0.095;1;1;8;0.0005;1
7;6;6;pas_3;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Prison 1.jpg;0.0955;1;-1;9;0.0005;5
7;6;7;pas_3;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Car 2.jpg;0.095;-1;1;10;0.0005;1
7;6;8;pas_5;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Soccer 1.jpg;0.123;1;1;4;0.001;5
7;6;9;pas_5;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Office supplies 4.jpg;0.123;1;1;4;0.001;4
7;6;10;pas_3;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Paper 5.jpg;0.0955;1;1;10;0.0005;2
7;6;11;pas_5;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Neutral face 1.jpg;0.124;1;1;4;0.001;2
7;6;12;pas_5;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Railroad 1.jpg;0.125;1;1;4;0.001;5
7;6;13;pas_3;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Dirt 3.jpg;0.096;1;1;10;0.0005;1
7;6;14;pas_5;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Cups 4.jpg;0.125;1;-1;5;0.001;6
7;6;15;pas_3;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Bed 1.jpg;0.0965;1;1;10;0.0005;3
7;6;16;pas_3;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Bark 4.jpg;0.0965;1;1;10;0.0005;2
