ParticipantNumber	likingRating	likingRT	Word	List	TrialNr	computerName	timeStamp
5	90	6.713000	wundervoll	IATpos	45	Sarahs-MacBook.fritz.box	2016-06-18_17.06.52.498683
5	10	6.876000	Qual	IATneg	46	Sarahs-MacBook.fritz.box	2016-06-18_17.06.52.498683
5	40	6.439000	Angst	MemTestNeg	47	Sarahs-MacBook.fritz.box	2016-06-18_17.06.52.498683
5	10	7.395000	Verbrechen	MemTestNeg	48	Sarahs-MacBook.fritz.box	2016-06-18_17.06.52.498683
5	70	3.235000	Geschenk	posPrime	49	Sarahs-MacBook.fritz.box	2016-06-18_17.06.52.498683
5	66	2.500000	Freund	posPrime	50	Sarahs-MacBook.fritz.box	2016-06-18_17.06.52.498683
5	50	4.352000	Süßigkeiten	MemTestPos	51	Sarahs-MacBook.fritz.box	2016-06-18_17.06.52.498683
5	90	3.426000	Vertrauen	IATpos	52	Sarahs-MacBook.fritz.box	2016-06-18_17.06.52.498683
5	90	2.526000	Sonnenschein	MemTestPos	53	Sarahs-MacBook.fritz.box	2016-06-18_17.06.52.498683
5	90	2.625000	Freude	IATpos	54	Sarahs-MacBook.fritz.box	2016-06-18_17.06.52.498683
5	70	2.469000	hübsch	posPrime	55	Sarahs-MacBook.fritz.box	2016-06-18_17.06.52.498683
5	80	2.485000	Kuss	posPrime	56	Sarahs-MacBook.fritz.box	2016-06-18_17.06.52.498683
5	80	4.621000	Lächeln	posPrime	57	Sarahs-MacBook.fritz.box	2016-06-18_17.06.52.498683
5	90	3.558000	Zufriedenheit	IATpos	58	Sarahs-MacBook.fritz.box	2016-06-18_17.06.52.498683
5	49	3.018000	Spinne	negPrime	59	Sarahs-MacBook.fritz.box	2016-06-18_17.06.52.498683
5	60	7.471000	Feier	posPrime	60	Sarahs-MacBook.fritz.box	2016-06-18_17.06.52.498683
