subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4
5,4,6,ec,4,negative,H   E   M   K,maske_1.bmp,maske_2.bmp,9520.bmp,0.069,T   N   U   D,D   U   N   T,K   L   E   M,H   E   M   K,no,no,yes,no,
5,4,7,ec_control,1,positive,J   O   R   F,maske_2.bmp,maske_1.bmp,1440.bmp,0.5,J   O   R   F,F   R   I   B,V   A   S   P,P   Y   W   S,yes,no,no,no,
5,4,8,ec_control,2,positive,F   R   I   B,maske_2.bmp,maske_1.bmp,8170.bmp,0.5,F   R   I   B,J   O   R   F,V   A   S   P,P   Y   W   S,yes,no,no,no,
5,4,9,ec,4,positive,G   N   U   D,maske_1.bmp,maske_2.bmp,2791.bmp,0.069,G   N   U   D,Z   U   N   D,M   E   C   H,K   L   E   M,no,yes,no,no,
5,4,10,ec,1,negative,C   E   L   K,maske_1.bmp,maske_2.bmp,9265.bmp,0.069,C   E   L   K,D   U   T   Z,G   U   N   T,M   E   C   H,no,yes,no,no,
5,4,11,ec,6,negative,K   L   E   M,maske_2.bmp,maske_1.bmp,9920.bmp,0.069,K   L   E   M,D   U   N   T,Z   U   D   T,C   L   E   K,no,yes,no,no,
5,4,12,ec,7,positive,G   U   N   T,maske_1.bmp,maske_2.bmp,8496.bmp,0.069,G   U   N   T,K   L   E   M,D   U   T   Z,H   E   M   K,no,yes,no,no,
5,4,13,ec,1,positive,T   U   G   Z,maske_1.bmp,maske_2.bmp,7470.bmp,0.069,M   E   C   H,C   L   E   M,T   U   G   Z,Z   U   D   T,no,yes,no,no,
5,4,14,ec,5,positive,Z   U   D   T,maske_2.bmp,maske_1.bmp,1650.bmp,0.069,G   U   N   T,C   E   L   K,C   L   E   M,Z   U   D   T,no,yes,no,no,
5,4,15,ec,6,positive,Z   U   N   D,maske_2.bmp,maske_1.bmp,2160.bmp,0.069,K   L   E   H,T   N   U   D,H   E   M   K,Z   U   N   D,no,yes,no,no,
5,4,16,ec,3,positive,D   U   T   Z,maske_1.bmp,maske_2.bmp,5629.bmp,0.069,D   U   N   T,C   E   L   K,D   U   T   Z,C   L   E   K,no,yes,no,no,
5,4,17,ec_control,2,negative,P   Y   W   S,maske_1.bmp,maske_2.bmp,6570.1.bmp,0.5,J   O   R   F,P   Y   W   S,V   A   S   P,F   R   I   B,no,yes,no,no,
5,4,18,ec,5,negative,M   E   C   H,maske_2.bmp,maske_1.bmp,9000.bmp,0.069,T   N   U   D,D   U   T   Z,C   E   L   K,M   E   C   H,no,no,yes,no,
5,4,19,ec,2,negative,C   L   E   M,maske_1.bmp,maske_2.bmp,2141.bmp,0.069,C   L   E   M,Z   U   N   D,G   U   N   T,K   L   E   H,no,no,yes,no,
5,4,20,ec,3,negative,K   L   E   H,maske_2.bmp,maske_1.bmp,9102.bmp,0.069,K   E   H   M,T   U   G   Z,K   L   E   H,G   N   U   D,no,no,yes,no,
5,5,1,ec,4,negative,H   E   M   K,maske_2.bmp,maske_1.bmp,8485.bmp,0.069,H   E   M   K,T   U   G   Z,K   L   E   M,G   U   N   T,no,no,yes,no,
5,5,2,ec_control,2,negative,P   Y   W   S,maske_1.bmp,maske_2.bmp,7380.bmp,0.5,F   R   I   B,J   O   R   F,P   Y   W   S,V   A   S   P,no,no,yes,no,
5,5,3,ec,4,positive,G   N   U   D,maske_2.bmp,maske_1.bmp,1650.bmp,0.069,Z   U   D   T,K   L   E   H,G   N   U   D,H   E   M   K,no,no,yes,no,
5,5,4,ec,3,positive,D   U   T   Z,maske_2.bmp,maske_1.bmp,7350.bmp,0.069,D   U   T   Z,M   E   C   H,G   U   N   T,C   L   E   K,yes,no,no,no,
5,5,5,ec,1,positive,T   U   G   Z,maske_2.bmp,maske_1.bmp,2071.bmp,0.069,G   N   U   D,T   U   G   Z,M   E   C   H,C   L   E   M,yes,no,no,no,
5,5,6,ec,7,positive,G   U   N   T,maske_1.bmp,maske_2.bmp,8470.bmp,0.069,K   L   E   M,C   L   E   M,G   U   N   T,D   U   T   Z,yes,no,no,no,
5,5,7,ec,3,negative,K   L   E   H,maske_2.bmp,maske_1.bmp,3220.bmp,0.069,T   N   U   D,K   L   E   H,D   U   N   T,K   E   H   M,yes,no,no,no,
5,5,8,ec,2,negative,C   L   E   M,maske_2.bmp,maske_1.bmp,9000.bmp,0.069,D   U   T   Z,G   U   N   T,C   L   E   M,H   E   M   K,yes,no,no,no,
5,5,9,ec,6,negative,K   L   E   M,maske_2.bmp,maske_1.bmp,6311.bmp,0.069,Z   U   N   D,K   L   E   M,C   L   E   K,G   N   U   D,yes,no,no,no,
5,5,10,ec,6,positive,Z   U   N   D,maske_1.bmp,maske_2.bmp,2340.bmp,0.069,K   L   E   M,T   N   U   D,Z   U   N   D,C   E   L   K,yes,no,no,no,
5,5,11,ec_control,1,negative,V   A   S   P,maske_1.bmp,maske_2.bmp,3160.bmp,0.5,J   O   R   F,F   R   I   B,P   Y   W   S,V   A   S   P,no,no,no,yes,
5,5,12,ec,8,negative,K   E   H   M,maske_1.bmp,maske_2.bmp,6555.bmp,0.069,T   N   U   D,K   E   H   M,C   L   E   M,Z   U   D   T,no,no,no,yes,
5,5,13,ec,2,positive,T   N   U   D,maske_2.bmp,maske_1.bmp,1463.bmp,0.069,K   E   H   M,D   U   N   T,T   N   U   D,H   E   M   K,no,no,no,yes,
5,5,14,ec,8,positive,D   U   N   T,maske_1.bmp,maske_2.bmp,8501.bmp,0.069,K   E   H   M,D   U   N   T,K   L   E   H,T   U   G   Z,no,yes,no,no,
5,5,15,ec,7,negative,C   L   E   K,maske_2.bmp,maske_1.bmp,9007.bmp,0.069,G   N   U   D,Z   U   N   D,C   L   E   K,C   E   L   K,no,no,no,yes,
5,5,16,ec,5,negative,M   E   C   H,maske_1.bmp,maske_2.bmp,9006.bmp,0.069,K   L   E   H,M   E   C   H,T   U   G   Z,D   U   T   Z,no,yes,no,no,
5,5,17,ec,5,positive,Z   U   D   T,maske_1.bmp,maske_2.bmp,2550.bmp,0.069,Z   U   D   T,C   L   E   K,Z   U   N   D,C   E   L   K,no,yes,no,no,
5,5,18,ec,1,negative,C   E   L   K,maske_1.bmp,maske_2.bmp,9430.bmp,0.069,D   U   N   T,M   E   C   H,Z   U   D   T,C   E   L   K,no,yes,no,no,
5,5,19,ec_control,1,positive,J   O   R   F,maske_1.bmp,maske_2.bmp,4220.bmp,0.5,F   R   I   B,P   Y   W   S,J   O   R   F,V   A   S   P,no,no,yes,no,
5,5,20,ec_control,2,positive,F   R   I   B,maske_2.bmp,maske_1.bmp,2160.bmp,0.5,V   A   S   P,J   O   R   F,P   Y   W   S,F   R   I   B,no,no,no,yes,
