trials,3,6,23,neutral,single,7080.JPG,empty.png,0,None,1
trials,3,6,24,neutral,paar,Gogo17.jpg,7233.JPG,0,None,1
trials,3,6,25,none,paar_single,gogo_20.jpg,empty.png,0,None,1
trials,3,6,26,none,paar_single,gogo_13.jpg,empty.png,0,None,1
trials,3,6,27,neutral,single,7080.JPG,empty.png,0,None,1
trials,3,6,28,positive,single_paar,gogo_9.jpg,2435.JPG,0,None,1
trials,3,6,29,negative,paar,gogo_5.jpg,1019.JPG,0,None,1
trials,3,6,30,neutral,single,empty.png,8500.JPG,0,None,1
trials,3,6,31,neutral,blank,empty.png,empty.png,0,None,1
trials,3,6,32,negative,paar,gogo_12.jpg,2681.JPG,0,None,1
trials,3,6,33,neutral,paar,7090.JPG,2304.JPG,0,None,1
trials,3,6,34,positive,paar,gogo_17.jpg,2635.JPG,0,None,1
trials,3,6,35,neutral,blank,empty.png,empty.png,0,None,1
trials,3,6,36,negative,paar,gogo_5.jpg,9561.JPG,0,None,1
trials,3,6,37,neutral,paar,Gogo3.jpg,Gogo47.jpg,0,None,1
trials,3,6,38,neutral,blank,empty.png,empty.png,0,None,1
trials,3,6,39,neutral,single,empty.png,7080.JPG,0,None,1
trials,3,6,40,neutral,single,Gogo3.jpg,empty.png,1,None,0
trials,3,6,41,negative,paar,gogo_12.jpg,9230.JPG,0,None,1
trials,3,6,42,positive,paar,gogo_2.jpg,1942.JPG,0,None,1
trials,3,6,43,neutral,blank,empty.png,empty.png,0,None,1
trials,3,6,44,neutral,single,empty.png,7006.JPG,0,None,1
trials,3,6,45,positive,paar,gogo_2.jpg,1450.JPG,1,None,0
trials,3,6,46,neutral,blank,empty.png,empty.png,0,None,1
trials,3,6,47,positive,paar,gogo_17.jpg,8311.JPG,0,None,1
trials,3,6,48,negative,paar,gogo_12.jpg,9700.JPG,0,None,1
trials,3,6,49,negative,paar,gogo_3.jpg,2780.JPG,0,None,1
trials,3,6,50,neutral,paar,Gogo53.jpg,Gogo46.jpg,0,None,1
trials,3,6,51,neutral,paar,7006.JPG,7080.JPG,0,None,1
trials,3,6,52,neutral,single,Gogo30.jpg,empty.png,0,None,1
trials,3,6,53,positive,paar,gogo_17.jpg,2435.JPG,0,None,1
trials,3,6,54,negative,paar,gogo_3.jpg,2694.JPG,0,None,1
trials,3,6,55,positive,paar,gogo_16.jpg,1333.JPG,0,None,1
trials,3,6,56,neutral,blank,empty.png,empty.png,0,None,1
trials,3,6,57,positive,single_paar,gogo_9.jpg,2616.JPG,0,None,1
trials,3,6,58,neutral,blank,empty.png,empty.png,0,None,1
trials,3,6,59,neutral,paar,Gogo3.jpg,1670.JPG,0,None,1
trials,3,6,60,neutral,paar,Gogo27.jpg,7035.JPG,0,None,1
trials,3,6,61,neutral,blank,empty.png,empty.png,0,None,1
trials,3,6,62,none,paar_single,gogo_20.jpg,empty.png,0,None,1
trials,3,6,63,neutral,paar,7090.JPG,2357.JPG,0,None,1
trials,3,6,64,positive,paar,gogo_16.jpg,1500.JPG,0,None,1
trials,3,6,65,negative,paar,gogo_6.jpg,1302.JPG,0,None,1
trials,3,6,66,neutral,paar,Gogo15.jpg,Gogo4.jpg,0,None,1
trials,3,6,67,negative,single_paar,gogo_4.jpg,1274.JPG,0,None,1
trials,3,6,68,none,paar_single,gogo_20.jpg,empty.png,0,None,1
trials,3,6,69,positive,paar,gogo_16.jpg,1121.JPG,0,None,1
trials,3,6,70,negative,paar,gogo_3.jpg,2681.JPG,0,None,1
trials,3,6,71,neutral,paar,7060.JPG,7080.JPG,0,None,1
trials,3,6,72,neutral,single,Gogo1.jpg,empty.png,0,None,1
