subject_nr,cs_filename_usmem,valmem_response_angenehm,valmem_response_unangenehm,valmem_response_neu,usmem_option_1,usmem_option_2,usmem_option_3,usmem_option_4,usmem_option_5,usmem_option_6,usmem_resp1,usmem_resp2,usmem_resp3,usmem_resp4,usmem_resp5,usmem_resp6,time_valmem_form,time_valmem_delay,time_usmem_form,time_usmem_delay
42,cs2.bmp,no,yes,no,3220.JPG,7359.jpg,9340.JPG,3300.jpg,9530.JPG,9342.jpg,no,no,no,yes,no,no,1790011,1791415,1791665,1795359
42,cs26.bmp,no,no,yes,7503.JPG,7830.jpg,4631.JPG,7004.jpg,1121.jpg,5740.jpg,no,no,yes,no,no,no,1796309,1797976,1798226,1804607
42,cs13.bmp,no,yes,no,4626.jpg,1999.jpg,5831.jpg,2040.jpg,2550.jpg,2057.jpg,yes,no,no,no,no,no,1805550,1808135,1808385,1810807
42,cs12.bmp,no,yes,no,2053.JPG,7359.jpg,3181.jpg,6311.jpg,2276.jpg,9830.jpg,no,no,yes,no,no,no,1811753,1813175,1813425,1818255
42,cs27.bmp,no,no,yes,5510.jpg,2580.jpg,7504.jpg,7550.jpg,8211.jpg,5535.jpg,no,yes,no,no,no,no,1819200,1822031,1822281,1823695
42,cs9.bmp,no,no,yes,2276.jpg,9265.jpg,9611.jpg,9041.jpg,9830.jpg,9435.jpg,no,no,yes,no,no,no,1824641,1826599,1826849,1834023
42,cs8.bmp,no,no,yes,7504.jpg,7503.JPG,7090.jpg,1935.jpg,7490.jpg,2220.jpg,no,no,yes,no,no,no,1834970,1836495,1836745,1839255
42,cs10.bmp,no,yes,no,2141.jpg,3220.JPG,2205.jpg,9320.jpg,6311.jpg,9415.jpg,no,no,yes,no,no,no,1840202,1842215,1842465,1846567
42,cs30.bmp,yes,no,no,2216.jpg,8461.jpg,7502.jpg,2311.jpg,2150.JPG,2091.jpg,no,yes,no,no,no,no,1847520,1848967,1849217,1856631
42,cs1.bmp,no,no,yes,3300.jpg,9331.jpg,2276.jpg,9435.jpg,9180.JPG,3160.JPG,no,yes,no,no,no,no,1857579,1858887,1859137,1860479
42,cs22.bmp,no,no,yes,9265.jpg,3181.jpg,9530.JPG,9220.jpg,9340.JPG,9180.JPG,no,no,no,yes,no,no,1861433,1864207,1864457,1868600
42,cs18.bmp,no,no,yes,1750.JPG,2660.jpg,2040.jpg,2345.jpg,2340.JPG,7502.jpg,no,no,no,no,no,yes,1869551,1871079,1871329,1874263
42,cs7.bmp,no,no,yes,2070.jpg,2058.jpg,7502.jpg,2216.jpg,4626.jpg,2311.jpg,no,no,no,no,yes,no,1875219,1876471,1876721,1879951
42,cs3.bmp,yes,no,no,9180.JPG,2276.jpg,9530.JPG,9430.JPG,9290.jpg,2455.jpg,no,yes,no,no,no,no,1880900,1882559,1882809,1887095
