subject_nr,cs_filename_usmem,valmem_response_angenehm,valmem_response_unangenehm,valmem_response_neu,usmem_option_1,usmem_option_2,usmem_option_3,usmem_option_4,usmem_option_5,usmem_option_6,usmem_resp1,usmem_resp2,usmem_resp3,usmem_resp4,usmem_resp5,usmem_resp6,time_valmem_form,time_valmem_delay,time_usmem_form,time_usmem_delay
28,cs25.bmp,no,yes,no,2276.jpg,9290.jpg,9415.jpg,6311.jpg,9561.jpg,3160.JPG,no,yes,no,no,no,no,1778432,1781514,1781764,1785246
28,cs4.bmp,no,yes,no,2345.jpg,1710.JPG,7330.JPG,2091.jpg,2395.jpg,1460.JPG,yes,no,no,no,no,no,1786190,1787611,1787861,1792364
28,cs19.bmp,yes,no,no,7503.JPG,7187.jpg,2220.jpg,7550.jpg,1313.jpg,7830.jpg,no,yes,no,no,no,no,1793318,1796139,1796389,1798286
28,cs30.bmp,yes,no,no,2141.jpg,2900.1.jpg,9561.jpg,9280.jpg,3300.jpg,9330.jpg,no,no,no,yes,no,no,1799235,1800670,1800920,1810633
28,cs18.bmp,yes,no,no,2216.jpg,5830.JPG,2040.jpg,1721.jpg,2311.jpg,1460.JPG,no,yes,no,no,no,no,1811577,1817684,1817934,1821821
28,cs21.bmp,yes,no,no,8540.JPG,1721.jpg,1750.JPG,5910.JPG,8461.jpg,2091.jpg,no,no,no,no,yes,no,1822767,1825105,1825355,1828537
28,cs20.bmp,no,yes,no,9330.jpg,9430.JPG,9280.jpg,9520.JPG,9290.jpg,9342.jpg,no,no,no,yes,no,no,1829485,1831085,1831335,1838922
28,cs24.bmp,no,no,yes,5740.jpg,5510.jpg,2487.jpg,4631.JPG,7490.jpg,5535.jpg,no,no,no,no,yes,no,1839880,1842108,1842358,1846141
28,cs15.bmp,yes,no,no,9330.jpg,9530.JPG,2205.jpg,9280.jpg,3160.JPG,2276.jpg,no,yes,no,no,no,no,1847085,1850502,1850752,1858469
28,cs12.bmp,yes,no,no,1721.jpg,1440.jpg,1999.jpg,5830.JPG,2057.jpg,2341.jpg,no,no,no,yes,no,no,1859413,1861553,1861803,1864634
28,cs1.bmp,yes,no,no,9530.JPG,9265.jpg,3160.JPG,9180.JPG,9340.JPG,9220.jpg,no,yes,no,no,no,no,1865577,1868069,1868319,1873604
28,cs23.bmp,yes,no,no,7359.jpg,9007.jpg,2053.JPG,3160.JPG,9530.JPG,9340.JPG,no,no,yes,no,no,no,1874558,1876487,1876737,1881307
