subject_nr,cs_filename_usmem,valmem_response_angenehm,valmem_response_unangenehm,valmem_response_neu,usmem_option_1,usmem_option_2,usmem_option_3,usmem_option_4,usmem_option_5,usmem_option_6,usmem_resp1,usmem_resp2,usmem_resp3,usmem_resp4,usmem_resp5,usmem_resp6,time_valmem_form,time_valmem_delay,time_usmem_form,time_usmem_delay
30,cs6.bmp,yes,no,no,9561.jpg,2455.jpg,6831.jpg,9000.jpg,9830.jpg,9432.jpg,no,no,no,no,yes,no,2417010,2420649,2420899,2427448
30,cs5.bmp,no,yes,no,5830.JPG,2311.jpg,2550.jpg,1710.JPG,7502.jpg,2057.jpg,yes,no,no,no,no,no,2428401,2441169,2441419,2447360
30,cs23.bmp,yes,no,no,9330.jpg,9430.JPG,2750.jpg,9520.JPG,9342.jpg,2053.JPG,no,no,no,no,yes,no,2448304,2457041,2457291,2460280
30,cs2.bmp,no,no,yes,5535.jpg,2635.jpg,1313.jpg,7090.jpg,1616.jpg,7620.JPG,no,no,yes,no,no,no,2461223,2467505,2467755,2482352
30,cs15.bmp,yes,no,no,9280.jpg,2205.jpg,2900.1.jpg,9415.jpg,3181.jpg,2455.jpg,no,no,yes,no,no,no,2483294,2488593,2488843,2493185
30,cs14.bmp,yes,no,no,3300.jpg,2205.jpg,9007.jpg,2276.jpg,9435.jpg,9220.jpg,no,no,no,no,no,yes,2494131,2499856,2500106,2504537
30,cs26.bmp,no,yes,no,7330.JPG,2070.jpg,2050.jpg,1721.jpg,1750.JPG,8420.JPG,no,no,yes,no,no,no,2505485,2512249,2512499,2516824
30,cs10.bmp,no,yes,no,6311.jpg,7359.jpg,9265.jpg,2141.jpg,9330.jpg,6831.jpg,yes,no,no,no,no,no,2517786,2526473,2526723,2531176
30,cs3.bmp,yes,no,no,2071.jpg,2057.jpg,5830.JPG,1710.JPG,7330.JPG,2660.jpg,no,no,no,yes,no,no,2532119,2535369,2535619,2539233
30,cs25.bmp,no,no,yes,2053.JPG,9290.jpg,2455.jpg,9430.JPG,3220.JPG,6831.jpg,no,no,no,no,no,yes,2540181,2560377,2560627,2570329
30,cs22.bmp,no,no,yes,4631.JPG,7004.jpg,1121.jpg,8211.jpg,2620.jpg,1935.jpg,no,yes,no,no,no,no,2571274,2582656,2582906,2590545
30,cs27.bmp,yes,no,no,2216.jpg,2091.jpg,7502.jpg,2395.jpg,1463.jpg,8540.JPG,no,no,no,no,no,yes,2591500,2594385,2594635,2600056
30,cs19.bmp,no,no,yes,7830.jpg,5740.jpg,2372.jpg,1121.jpg,4631.JPG,8211.jpg,no,no,yes,no,no,no,2601004,2606353,2606603,2610273
30,cs9.bmp,no,yes,no,9830.jpg,3220.JPG,2750.jpg,2900.1.jpg,9340.JPG,9041.jpg,yes,no,no,no,no,no,2611215,2617089,2617339,2622088
30,cs16.bmp,yes,no,no,2311.jpg,4626.jpg,2057.jpg,2345.jpg,1463.jpg,2050.jpg,no,no,no,no,yes,no,2623046,2626593,2626843,2632481
30,cs24.bmp,no,yes,no,8540.JPG,2050.jpg,2550.jpg,2071.jpg,4626.jpg,5831.jpg,no,no,no,no,no,yes,2633427,2639032,2639282,2644089
30,cs4.bmp,no,no,yes,3160.JPG,9320.jpg,9220.jpg,9331.jpg,9611.jpg,9290.jpg,no,no,yes,no,no,no,2645040,2655928,2656178,2660969
30,cs11.bmp,yes,no,no,2345.jpg,1460.JPG,2150.JPG,8461.jpg,2091.jpg,5910.JPG,no,no,no,no,yes,no,2661923,2667793,2668043,2674464
30,cs13.bmp,no,yes,no,9220.jpg,9432.jpg,2141.jpg,9041.jpg,9265.jpg,6311.jpg,no,no,no,no,no,yes,2675418,2679041,2679291,2681881
