subject_nr,cs_filename_usmem,valmem_response_angenehm,valmem_response_unangenehm,valmem_response_neu,usmem_option_1,usmem_option_2,usmem_option_3,usmem_option_4,usmem_option_5,usmem_option_6,usmem_resp1,usmem_resp2,usmem_resp3,usmem_resp4,usmem_resp5,usmem_resp6,time_valmem_form,time_valmem_delay,time_usmem_form,time_usmem_delay
49,cs3.bmp,yes,no,no,4626.jpg,8420.JPG,1710.JPG,2345.jpg,7502.jpg,2660.jpg,no,yes,no,no,no,no,2048501,2052108,2052358,2057691
49,cs23.bmp,no,yes,no,2276.jpg,9265.jpg,9000.jpg,3300.jpg,9220.jpg,6311.jpg,no,yes,no,no,no,no,2058698,2062236,2062486,2068140
49,cs16.bmp,no,yes,no,7000.jpg,1935.jpg,2487.jpg,5395.jpg,7830.jpg,7187.jpg,yes,no,no,no,no,no,2069147,2074812,2075062,2086540
49,cs10.bmp,yes,no,no,8540.JPG,8461.jpg,2050.jpg,2345.jpg,2070.jpg,2550.jpg,no,yes,no,no,no,no,2087551,2093963,2094213,2097676
49,cs18.bmp,yes,no,no,2395.jpg,2070.jpg,8540.JPG,2341.jpg,1750.JPG,2058.jpg,no,no,no,yes,no,no,2098686,2100860,2101110,2107468
49,cs11.bmp,no,yes,no,9830.jpg,9007.jpg,9041.jpg,6831.jpg,9000.jpg,2750.jpg,no,no,no,no,no,yes,2108476,2111451,2111701,2115204
49,cs2.bmp,no,yes,no,8540.JPG,2050.jpg,1721.jpg,2395.jpg,2150.JPG,2058.jpg,no,no,no,no,no,yes,2116212,2124764,2125014,2129820
49,cs1.bmp,no,yes,no,3160.JPG,9180.JPG,2455.jpg,7359.jpg,9265.jpg,3181.jpg,no,no,yes,no,no,no,2130831,2133268,2133518,2141612
49,cs20.bmp,no,yes,no,9561.jpg,9331.jpg,2900.1.jpg,9435.jpg,2053.JPG,6831.jpg,no,no,no,yes,no,no,2142625,2144555,2144805,2147044
49,cs29.bmp,no,yes,no,2091.jpg,7330.JPG,8540.JPG,1710.JPG,2395.jpg,7502.jpg,no,no,yes,no,no,no,2148047,2151356,2151606,2157860
49,cs17.bmp,yes,no,no,5910.JPG,1721.jpg,8540.JPG,2550.jpg,2345.jpg,2341.jpg,yes,no,no,no,no,no,2158879,2162387,2162637,2168012
49,cs27.bmp,no,no,yes,5510.jpg,2635.jpg,7504.jpg,2580.jpg,7620.JPG,7503.JPG,no,no,no,no,no,yes,2169018,2171132,2171382,2175588
49,cs19.bmp,no,no,yes,7550.jpg,7004.jpg,7233.jpg,5740.jpg,2487.jpg,7000.jpg,no,no,no,no,yes,no,2176596,2179115,2179366,2185252
49,cs22.bmp,no,no,yes,5740.jpg,2487.jpg,3550.2.jpg,7004.jpg,1616.jpg,7503.JPG,no,no,no,no,yes,no,2186258,2188508,2188758,2190956
49,cs8.bmp,yes,no,no,2575.jpg,3550.2.jpg,7000.jpg,2220.jpg,7640.jpg,5455.jpg,no,no,yes,no,no,no,2191963,2195828,2196078,2197947
49,cs4.bmp,no,yes,no,9561.jpg,9280.jpg,6831.jpg,9432.jpg,2276.jpg,3160.JPG,no,no,no,yes,no,no,2198960,2203756,2204006,2209380
49,cs25.bmp,no,yes,no,9007.jpg,9830.jpg,9331.jpg,2141.jpg,7359.jpg,9432.jpg,no,no,yes,no,no,no,2210393,2212748,2212998,2216547
49,cs6.bmp,yes,no,no,1920.JPG,2150.JPG,4626.jpg,2340.JPG,2395.jpg,2040.jpg,no,no,no,yes,no,no,2217553,2219804,2220054,2227852
49,cs26.bmp,no,yes,no,7359.jpg,9041.jpg,9330.jpg,9830.jpg,2205.jpg,9280.jpg,no,no,no,no,no,yes,2228864,2231268,2231518,2235420
